Gene stable ID,Strand
AATE007846,-1
AATE007852,1
AATE007854,1
AATE007860,1
AATE007870,-1
AATE007872,1
AATE007874,1
AATE007876,1
AATE007879,1
AATE007883,1
AATE007885,-1
AATE007891,1
AATE007894,1
AATE007901,-1
AATE007911,-1
AATE007918,1
AATE007923,-1
AATE007927,-1
AATE007954,1
AATE007955,1
AATE007964,1
AATE007965,-1
AATE007966,-1
AATE007978,1
AATE007979,-1
AATE007982,1
AATE007986,1
AATE008008,-1
AATE008021,-1
AATE008022,1
AATE008026,1
AATE008036,-1
AATE008046,-1
AATE008055,1
AATE008063,1
AATE008074,-1
AATE008076,-1
AATE008077,-1
AATE008080,1
AATE008089,1
AATE008092,1
AATE008098,-1
AATE008099,-1
AATE008110,-1
AATE008111,-1
AATE008115,1
AATE008117,1
AATE008123,-1
AATE008125,1
AATE008126,-1
AATE008140,-1
AATE008149,-1
AATE008151,1
AATE008154,1
AATE008156,-1
AATE008168,1
AATE008178,-1
AATE008179,-1
AATE008180,-1
AATE008182,1
AATE008190,-1
AATE008197,-1
AATE008200,1
AATE008202,1
AATE008207,-1
AATE008218,-1
AATE008219,1
AATE008220,1
AATE008228,-1
AATE008229,-1
AATE008230,1
AATE008234,1
AATE008235,-1
AATE008238,1
AATE008246,1
AATE008247,1
AATE008250,-1
AATE008253,1
AATE008254,-1
AATE008258,1
AATE008262,1
AATE008266,-1
AATE008268,-1
AATE008274,-1
AATE008281,1
AATE008282,-1
AATE008289,-1
AATE008290,1
AATE008295,1
AATE008296,1
AATE008298,1
AATE008305,-1
AATE008306,1
AATE008310,1
AATE008311,1
AATE008315,1
AATE008317,1
AATE008318,-1
AATE008321,-1
AATE008324,1
AATE008326,-1
AATE008332,-1
AATE008334,-1
AATE008344,-1
AATE008347,-1
AATE008348,1
AATE008353,1
AATE008356,1
AATE008358,1
AATE008360,1
AATE008369,-1
AATE008378,-1
AATE008386,-1
AATE008389,1
AATE008390,1
AATE008398,1
AATE008400,1
AATE008401,-1
AATE008405,1
AATE008417,-1
AATE008420,-1
AATE008425,-1
AATE008428,-1
AATE008439,1
AATE008441,-1
AATE008442,1
AATE008451,-1
AATE008455,1
AATE008466,-1
AATE008468,-1
AATE008472,-1
AATE008476,-1
AATE008481,-1
AATE008482,-1
AATE008497,-1
AATE008509,-1
AATE008517,1
AATE008518,1
AATE008520,-1
AATE008524,-1
AATE008530,1
AATE008531,1
AATE008535,1
AATE008536,1
AATE008538,1
AATE008542,-1
AATE008545,1
AATE008547,1
AATE008556,1
AATE008561,1
AATE008574,-1
AATE008578,-1
AATE008580,-1
AATE008583,-1
AATE008585,1
AATE008587,-1
AATE008591,1
AATE008592,-1
AATE008593,-1
AATE008595,1
AATE008607,1
AATE008611,1
AATE008617,-1
AATE008621,1
AATE008623,-1
AATE008628,1
AATE008630,1
AATE008643,-1
AATE008645,-1
AATE008648,1
AATE008651,1
AATE008654,1
AATE008667,1
AATE008674,1
AATE008691,1
AATE008696,1
AATE008698,-1
AATE008704,1
AATE008713,-1
AATE008718,-1
AATE008723,-1
AATE008724,1
AATE008732,1
AATE008742,1
AATE008751,-1
AATE008752,1
AATE008753,1
AATE008759,-1
AATE008763,-1
AATE008769,-1
AATE008770,-1
AATE008775,-1
AATE008777,1
AATE008781,-1
AATE008785,-1
AATE008796,-1
AATE008802,-1
AATE008804,-1
AATE008808,1
AATE008811,1
AATE008817,1
AATE008818,-1
AATE008834,-1
AATE008838,-1
AATE008840,1
AATE008841,1
AATE008844,1
AATE008848,1
AATE008857,-1
AATE008869,-1
AATE008874,-1
AATE008878,1
AATE008880,1
AATE008891,-1
AATE008898,1
AATE008901,-1
AATE008909,-1
AATE008910,1
AATE008913,-1
AATE008920,1
AATE008921,-1
AATE008926,-1
AATE008927,-1
AATE008933,-1
AATE008935,1
AATE008940,1
AATE008949,-1
AATE008950,1
AATE008951,1
AATE008967,1
AATE008970,-1
AATE008972,1
AATE008973,1
AATE008979,1
AATE008980,-1
AATE008983,1
AATE008984,-1
AATE008992,1
AATE008993,-1
AATE009010,1
AATE009028,1
AATE009035,1
AATE009040,1
AATE009042,-1
AATE009051,1
AATE009059,-1
AATE009060,-1
AATE009068,-1
AATE009084,1
AATE009086,1
AATE009090,-1
AATE009094,-1
AATE009097,1
AATE009100,1
AATE009106,1
AATE009108,-1
AATE009109,-1
AATE009117,1
AATE009119,1
AATE009123,1
AATE009129,1
AATE009131,1
AATE009132,1
AATE009146,1
AATE009148,1
AATE009150,-1
AATE009156,-1
AATE009172,1
AATE009175,1
AATE009191,-1
AATE009195,1
AATE009197,-1
AATE009201,-1
AATE009204,-1
AATE009208,-1
AATE009212,-1
AATE009213,-1
AATE009214,-1
AATE009218,1
AATE009223,1
AATE009231,1
AATE009232,1
AATE009241,-1
AATE009242,1
AATE009244,1
AATE009254,-1
AATE009256,-1
AATE009257,1
AATE009263,-1
AATE009270,1
AATE009274,-1
AATE009277,-1
AATE009298,1
AATE009317,-1
AATE009321,1
AATE009322,-1
AATE009323,1
AATE009326,1
AATE009337,-1
AATE009348,-1
AATE009350,-1
AATE009351,-1
AATE009354,1
AATE009355,-1
AATE009356,-1
AATE009362,-1
AATE009363,-1
AATE009366,-1
AATE009369,1
AATE009370,1
AATE009375,1
AATE009380,1
AATE009383,1
AATE009388,1
AATE009390,-1
AATE009394,1
AATE009403,-1
AATE009411,-1
AATE009413,1
AATE009414,1
AATE009421,1
AATE009430,1
AATE009431,1
AATE009434,-1
AATE009436,-1
AATE009443,-1
AATE009445,1
AATE009452,-1
AATE009453,1
AATE009460,-1
AATE009461,1
AATE009468,1
AATE009474,-1
AATE009478,1
AATE009482,1
AATE009484,1
AATE009494,-1
AATE009495,1
AATE009496,1
AATE009502,-1
AATE009505,1
AATE009507,1
AATE009511,1
AATE009521,-1
AATE009528,-1
AATE009532,1
AATE009535,-1
AATE009537,-1
AATE009543,1
AATE009550,-1
AATE009553,-1
AATE009555,1
AATE009560,-1
AATE009564,1
AATE009571,-1
AATE009573,-1
AATE009579,1
AATE009581,-1
AATE009583,1
AATE009585,1
AATE009590,-1
AATE009592,1
AATE009602,-1
AATE009620,1
AATE009627,1
AATE009630,-1
AATE009632,1
AATE009647,1
AATE009650,-1
AATE009652,1
AATE009656,1
AATE009658,1
AATE009661,-1
AATE009663,1
AATE009672,1
AATE009688,-1
AATE009692,1
AATE009695,-1
AATE009707,1
AATE009710,-1
AATE009719,-1
AATE009725,-1
AATE009734,1
AATE009761,1
AATE009767,-1
AATE009768,1
AATE009785,1
AATE009789,1
AATE009796,-1
AATE009807,1
AATE009808,1
AATE009817,1
AATE009819,-1
AATE009823,-1
AATE009825,-1
AATE009835,1
AATE009836,1
AATE009839,1
AATE009852,-1
AATE009854,-1
AATE009858,-1
AATE009860,-1
AATE009861,1
AATE009864,-1
AATE009866,-1
AATE009872,-1
AATE009876,1
AATE009894,1
AATE009896,1
AATE009898,1
AATE009899,1
AATE009906,-1
AATE009907,1
AATE009909,1
AATE009910,-1
AATE009924,1
AATE009928,1
AATE009930,-1
AATE009933,1
AATE009934,1
AATE009935,1
AATE009937,1
AATE009941,-1
AATE009944,1
AATE009954,-1
AATE009956,-1
AATE009957,1
AATE009958,-1
AATE009960,1
AATE009976,1
AATE009978,1
AATE009980,1
AATE009992,-1
AATE010001,1
AATE010002,1
AATE010005,1
AATE010009,-1
AATE010011,-1
AATE010015,-1
AATE010022,-1
AATE010030,-1
AATE010031,1
AATE010036,1
AATE010040,-1
AATE010041,-1
AATE010042,-1
AATE010046,1
AATE010048,-1
AATE010051,1
AATE010054,1
AATE010059,1
AATE010064,-1
AATE010070,-1
AATE010074,-1
AATE010080,-1
AATE010085,-1
AATE010090,-1
AATE010093,-1
AATE010098,1
AATE010102,-1
AATE010122,1
AATE010124,1
AATE010125,1
AATE010128,-1
AATE010139,1
AATE010147,-1
AATE010151,1
AATE010155,1
AATE010156,-1
AATE010179,-1
AATE010195,1
AATE010204,-1
AATE010206,-1
AATE010211,-1
AATE010212,-1
AATE010215,-1
AATE010221,-1
AATE010226,-1
AATE010230,-1
AATE010232,-1
AATE010233,1
AATE010234,1
AATE010235,-1
AATE010241,1
AATE010242,1
AATE010247,1
AATE010255,1
AATE010270,-1
AATE010271,-1
AATE010272,1
AATE010276,1
AATE010278,1
AATE010282,1
AATE010283,1
AATE010284,1
AATE010286,1
AATE010298,-1
AATE010300,1
AATE010308,-1
AATE010309,1
AATE010312,-1
AATE010316,1
AATE010320,-1
AATE010337,-1
AATE010338,-1
AATE010339,1
AATE010351,1
AATE010368,1
AATE010372,1
AATE010377,-1
AATE010381,1
AATE010383,1
AATE010385,1
AATE010388,-1
AATE010391,1
AATE010392,-1
AATE010393,-1
AATE010403,1
AATE010406,-1
AATE010412,1
AATE010417,-1
AATE010424,-1
AATE010425,-1
AATE010427,1
AATE010432,1
AATE010434,-1
AATE010436,-1
AATE010447,1
AATE010449,-1
AATE010459,1
AATE010462,-1
AATE010467,-1
AATE010468,1
AATE010471,-1
AATE010473,-1
AATE010476,1
AATE010479,-1
AATE010496,1
AATE010508,1
AATE010513,1
AATE010516,1
AATE010519,1
AATE010522,1
AATE010524,-1
AATE010529,1
AATE010533,-1
AATE010534,1
AATE010543,1
AATE010545,1
AATE010547,1
AATE010549,-1
AATE010550,1
AATE010559,-1
AATE010568,1
AATE010574,-1
AATE010579,-1
AATE010589,-1
AATE010595,1
AATE010599,-1
AATE010602,1
AATE010603,1
AATE010610,1
AATE010623,-1
AATE010625,-1
AATE010629,-1
AATE010638,1
AATE010644,1
AATE010645,-1
AATE010647,1
AATE010648,1
AATE010650,1
AATE010652,-1
AATE010654,-1
AATE010660,-1
AATE010662,1
AATE010664,-1
AATE010668,-1
AATE010674,1
AATE010676,1
AATE010677,-1
AATE010678,-1
AATE010683,1
AATE010692,-1
AATE010693,-1
AATE010696,1
AATE010697,1
AATE010706,1
AATE010708,-1
AATE010709,1
AATE010711,1
AATE010719,1
AATE010720,1
AATE010723,1
AATE010724,-1
AATE010729,1
AATE010733,1
AATE010738,-1
AATE010739,-1
AATE010754,1
AATE010757,-1
AATE010761,-1
AATE010777,-1
AATE010785,1
AATE010789,1
AATE010797,-1
AATE010801,1
AATE010809,-1
AATE010814,-1
AATE010823,1
AATE010825,1
AATE010832,-1
AATE010837,1
AATE010839,1
AATE010841,1
AATE010844,1
AATE010846,-1
AATE010847,1
AATE010853,1
AATE010860,-1
AATE010861,-1
AATE010873,-1
AATE010874,1
AATE010876,-1
AATE010882,1
AATE010890,1
AATE010893,-1
AATE010896,-1
AATE010897,1
AATE010903,1
AATE010911,1
AATE010916,1
AATE010918,-1
AATE010919,1
AATE010921,-1
AATE010923,1
AATE010930,1
AATE010936,-1
AATE010942,-1
AATE010944,1
AATE010948,1
AATE010950,1
AATE010953,-1
AATE010954,1
AATE010958,-1
AATE010968,1
AATE010970,1
AATE010973,-1
AATE010974,1
AATE010977,1
AATE010984,-1
AATE010985,-1
AATE010990,-1
AATE010991,1
AATE010993,1
AATE010994,-1
AATE011003,1
AATE011005,-1
AATE011011,-1
AATE011017,-1
AATE011020,1
AATE011022,1
AATE011034,-1
AATE011042,-1
AATE011051,-1
AATE011053,1
AATE011054,1
AATE011056,1
AATE011067,1
AATE011076,1
AATE011080,1
AATE011086,-1
AATE011094,1
AATE011099,-1
AATE011101,-1
AATE011102,1
AATE011103,-1
AATE011111,-1
AATE011128,-1
AATE011129,1
AATE011130,1
AATE011134,-1
AATE011136,-1
AATE011144,1
AATE011154,-1
AATE011157,1
AATE011158,1
AATE011161,-1
AATE011164,-1
AATE011166,1
AATE011167,-1
AATE011177,-1
AATE011183,-1
AATE011187,-1
AATE011189,-1
AATE011191,-1
AATE011194,-1
AATE011195,-1
AATE011197,1
AATE011205,1
AATE011206,-1
AATE011217,-1
AATE011220,-1
AATE011222,-1
AATE011230,1
AATE011232,-1
AATE011237,-1
AATE011239,-1
AATE011244,-1
AATE011252,1
AATE011255,-1
AATE011257,1
AATE011261,1
AATE011262,1
AATE011267,-1
AATE011270,-1
AATE011273,-1
AATE011279,1
AATE011280,1
AATE011281,-1
AATE011298,1
AATE011300,-1
AATE011303,-1
AATE011308,-1
AATE011314,1
AATE011317,-1
AATE011319,-1
AATE011324,1
AATE011327,1
AATE011329,1
AATE011331,-1
AATE011336,-1
AATE011338,1
AATE011341,1
AATE011345,-1
AATE011354,-1
AATE011366,-1
AATE011368,-1
AATE011369,1
AATE011373,-1
AATE011375,-1
AATE011376,1
AATE011378,-1
AATE011387,1
AATE011391,-1
AATE011392,-1
AATE011396,1
AATE011401,1
AATE011402,1
AATE011403,-1
AATE011424,-1
AATE011426,1
AATE011430,1
AATE011436,1
AATE011455,1
AATE011457,1
AATE011459,1
AATE011463,-1
AATE011475,1
AATE011477,1
AATE011480,1
AATE011486,1
AATE011487,1
AATE011492,-1
AATE011504,-1
AATE011506,1
AATE011508,-1
AATE011519,-1
AATE011520,-1
AATE011522,1
AATE011528,-1
AATE011535,-1
AATE011537,1
AATE011541,1
AATE011546,-1
AATE011560,1
AATE011564,1
AATE011567,1
AATE011572,1
AATE011576,-1
AATE011578,-1
AATE011580,-1
AATE011581,-1
AATE011583,-1
AATE011588,-1
AATE011590,1
AATE011598,-1
AATE011606,-1
AATE011610,-1
AATE011614,-1
AATE011615,1
AATE011626,1
AATE011631,1
AATE011632,-1
AATE011633,-1
AATE011637,1
AATE011639,1
AATE011645,-1
AATE011646,-1
AATE011655,-1
AATE011657,1
AATE011668,1
AATE011669,-1
AATE011671,1
AATE011672,1
AATE011677,1
AATE011680,1
AATE011681,-1
AATE011683,1
AATE011685,-1
AATE011699,1
AATE011704,-1
AATE011712,1
AATE011714,-1
AATE011717,-1
AATE011724,1
AATE011727,1
AATE011729,1
AATE011735,-1
AATE011740,1
AATE011746,1
AATE011747,-1
AATE011750,-1
AATE011751,-1
AATE011756,1
AATE011763,1
AATE011767,-1
AATE011773,1
AATE011776,1
AATE011777,1
AATE011779,1
AATE011788,1
AATE011790,1
AATE011791,-1
AATE011792,1
AATE011794,1
AATE011798,-1
AATE011801,-1
AATE011802,-1
AATE011806,-1
AATE011814,1
AATE011817,1
AATE011819,-1
AATE011820,1
AATE011824,1
AATE011828,1
AATE011833,-1
AATE011836,-1
AATE011840,-1
AATE011843,-1
AATE011848,-1
AATE011864,1
AATE011865,1
AATE011868,-1
AATE011871,-1
AATE011876,-1
AATE011884,-1
AATE011893,-1
AATE011906,1
AATE011912,1
AATE011915,-1
AATE011917,1
AATE011920,-1
AATE011928,-1
AATE011930,-1
AATE011937,-1
AATE011941,1
AATE011953,-1
AATE011956,-1
AATE011957,1
AATE011958,1
AATE011959,-1
AATE011960,-1
AATE011966,-1
AATE011967,-1
AATE011968,-1
AATE011971,1
AATE011973,-1
AATE011975,-1
AATE011983,-1
AATE011998,1
AATE012014,1
AATE012018,-1
AATE012020,-1
AATE012023,-1
AATE012028,1
AATE012039,1
AATE012041,-1
AATE012045,-1
AATE012050,1
AATE012054,-1
AATE012060,-1
AATE012061,-1
AATE012071,-1
AATE012076,1
AATE012080,-1
AATE012085,-1
AATE012089,-1
AATE012091,-1
AATE012099,-1
AATE012100,1
AATE012101,1
AATE012105,1
AATE012110,-1
AATE012114,1
AATE012118,1
AATE012122,-1
AATE012129,-1
AATE012130,1
AATE012140,1
AATE012142,-1
AATE012146,1
AATE012158,1
AATE012159,1
AATE012162,1
AATE012163,-1
AATE012182,-1
AATE012189,-1
AATE012199,1
AATE012201,-1
AATE012207,-1
AATE012210,-1
AATE012211,-1
AATE012218,-1
AATE012223,1
AATE012226,-1
AATE012233,1
AATE012239,-1
AATE012245,1
AATE012248,-1
AATE012249,-1
AATE012260,-1
AATE012261,-1
AATE012273,1
AATE012274,-1
AATE012275,1
AATE012283,1
AATE012285,1
AATE012288,-1
AATE012307,1
AATE012309,1
AATE012311,1
AATE012319,-1
AATE012321,1
AATE012325,-1
AATE012328,1
AATE012333,1
AATE012345,-1
AATE012351,-1
AATE012355,-1
AATE012360,-1
AATE012361,1
AATE012363,1
AATE012366,1
AATE012367,-1
AATE012369,-1
AATE012391,1
AATE012396,-1
AATE012399,-1
AATE012402,-1
AATE012405,-1
AATE012408,-1
AATE012418,-1
AATE012423,-1
AATE012424,-1
AATE012425,1
AATE012427,1
AATE012431,1
AATE012432,-1
AATE012435,-1
AATE012456,-1
AATE012457,-1
AATE012470,-1
AATE012471,-1
AATE012495,1
AATE012500,1
AATE012513,-1
AATE012515,1
AATE012520,1
AATE012522,1
AATE012523,1
AATE012526,-1
AATE012538,1
AATE012547,-1
AATE012552,1
AATE012559,-1
AATE012564,1
AATE012565,-1
AATE012573,1
AATE012576,1
AATE012578,1
AATE012580,1
AATE012581,1
AATE012589,1
AATE012591,1
AATE012594,1
AATE012595,-1
AATE012600,-1
AATE012602,1
AATE012603,1
AATE012612,1
AATE012613,1
AATE012614,-1
AATE012622,1
AATE012627,1
AATE012633,-1
AATE012640,-1
AATE012641,1
AATE012645,-1
AATE012653,1
AATE012656,1
AATE012670,1
AATE012684,1
AATE012694,-1
AATE012697,-1
AATE012701,1
AATE012707,1
AATE012717,-1
AATE012724,1
AATE012728,1
AATE012734,1
AATE012743,1
AATE012753,-1
AATE012754,1
AATE012757,1
AATE012765,-1
AATE012769,-1
AATE012774,-1
AATE012788,-1
AATE012791,-1
AATE012799,1
AATE012800,-1
AATE012804,-1
AATE012807,1
AATE012812,-1
AATE012817,-1
AATE012819,-1
AATE012825,1
AATE012830,-1
AATE012835,1
AATE012867,-1
AATE012870,-1
AATE012872,1
AATE012880,1
AATE012885,1
AATE012889,1
AATE012904,-1
AATE012909,1
AATE012914,-1
AATE012920,-1
AATE012924,-1
AATE012925,1
AATE012926,1
AATE012935,-1
AATE012938,-1
AATE012940,1
AATE012943,1
AATE012947,-1
AATE012954,1
AATE012969,1
AATE012973,1
AATE012976,-1
AATE012977,1
AATE012978,-1
AATE012983,-1
AATE012984,-1
AATE012991,1
AATE012994,-1
AATE012996,1
AATE012998,-1
AATE013002,-1
AATE013005,1
AATE013006,-1
AATE013010,-1
AATE013018,1
AATE013028,-1
AATE013031,1
AATE013049,1
AATE013050,-1
AATE013059,1
AATE013062,1
AATE013063,-1
AATE013070,-1
AATE013075,-1
AATE013080,1
AATE013081,1
AATE013082,-1
AATE013086,-1
AATE013091,1
AATE013093,1
AATE013099,1
AATE013102,1
AATE013116,-1
AATE013132,-1
AATE013140,-1
AATE013145,1
AATE013154,-1
AATE013155,1
AATE013156,-1
AATE013161,1
AATE013167,1
AATE013169,-1
AATE013174,1
AATE013190,1
AATE013193,1
AATE013196,-1
AATE013205,-1
AATE013206,-1
AATE013210,-1
AATE013215,-1
AATE013219,-1
AATE013224,1
AATE013232,-1
AATE013233,-1
AATE013240,-1
AATE013246,1
AATE013248,1
AATE013249,-1
AATE013251,-1
AATE013253,1
AATE013255,-1
AATE013273,1
AATE013276,1
AATE013285,-1
AATE013288,1
AATE013289,-1
AATE013291,1
AATE013294,-1
AATE013296,-1
AATE013300,1
AATE013301,-1
AATE013309,1
AATE013322,-1
AATE013325,1
AATE013337,-1
AATE013346,1
AATE013352,-1
AATE013354,1
AATE013368,1
AATE013371,1
AATE013372,1
AATE013373,-1
AATE013374,-1
AATE013380,-1
AATE013401,1
AATE013403,1
AATE013418,1
AATE013420,-1
AATE013422,1
AATE013423,1
AATE013424,-1
AATE013425,1
AATE013426,1
AATE013429,-1
AATE013430,-1
AATE013434,1
AATE013436,1
AATE013437,-1
AATE013439,-1
AATE013441,1
AATE013443,1
AATE013448,-1
AATE013461,-1
AATE013462,1
AATE013464,-1
AATE013465,-1
AATE013483,-1
AATE013484,1
AATE013486,-1
AATE013491,-1
AATE013499,-1
AATE013516,-1
AATE013522,-1
AATE013523,1
AATE013525,1
AATE013528,1
AATE013532,-1
AATE013535,-1
AATE013539,-1
AATE013541,-1
AATE013542,1
AATE013565,1
AATE013568,-1
AATE013571,1
AATE013573,-1
AATE013574,1
AATE013575,1
AATE013578,-1
AATE013586,-1
AATE013589,-1
AATE013592,-1
AATE013594,1
AATE013599,1
AATE013612,1
AATE013625,-1
AATE013629,-1
AATE013632,-1
AATE013634,-1
AATE013636,1
AATE013638,-1
AATE013641,-1
AATE013643,-1
AATE013648,-1
AATE013660,-1
AATE013661,-1
AATE013663,1
AATE013669,1
AATE013671,-1
AATE013672,-1
AATE013677,1
AATE013689,-1
AATE013697,1
AATE013705,1
AATE013709,1
AATE013717,1
AATE013720,1
AATE013728,-1
AATE013740,-1
AATE013741,-1
AATE013745,1
AATE013751,-1
AATE013754,-1
AATE013755,1
AATE013756,1
AATE013757,-1
AATE013758,-1
AATE013761,-1
AATE013762,1
AATE013773,1
AATE013780,1
AATE013783,1
AATE013793,1
AATE013797,1
AATE013803,-1
AATE013806,1
AATE013811,-1
AATE013817,-1
AATE013821,1
AATE013822,-1
AATE013830,1
AATE013844,1
AATE013849,1
AATE013853,1
AATE013854,1
AATE013856,1
AATE013858,-1
AATE013859,-1
AATE013860,-1
AATE013862,-1
AATE013865,-1
AATE013867,-1
AATE013873,-1
AATE013876,1
AATE013887,-1
AATE013891,1
AATE013897,-1
AATE013901,1
AATE013905,1
AATE013907,1
AATE013908,-1
AATE013910,1
AATE013912,1
AATE013913,-1
AATE013921,1
AATE013927,1
AATE013928,1
AATE013932,1
AATE013939,-1
AATE013944,1
AATE013953,1
AATE013958,-1
AATE013959,-1
AATE013972,1
AATE013973,-1
AATE013974,-1
AATE013976,1
AATE013982,-1
AATE013989,-1
AATE013990,-1
AATE013991,-1
AATE013992,1
AATE013994,-1
AATE013995,-1
AATE014004,-1
AATE014005,-1
AATE014009,1
AATE014011,1
AATE014014,-1
AATE014016,-1
AATE014017,1
AATE014019,1
AATE014021,1
AATE014022,1
AATE014031,1
AATE014035,1
AATE014038,-1
AATE014042,1
AATE014043,1
AATE014046,-1
AATE014056,-1
AATE014057,-1
AATE014068,1
AATE014071,1
AATE014083,1
AATE014085,1
AATE014090,-1
AATE014092,1
AATE014094,-1
AATE014100,-1
AATE014110,1
AATE014111,-1
AATE014113,1
AATE014115,-1
AATE014116,1
AATE014122,1
AATE014124,1
AATE014126,-1
AATE014127,-1
AATE014129,1
AATE014131,1
AATE014136,-1
AATE014141,1
AATE014147,1
AATE014162,-1
AATE014171,1
AATE014178,-1
AATE014179,1
AATE014182,1
AATE014190,-1
AATE014198,-1
AATE014204,1
AATE014205,-1
AATE014207,-1
AATE014208,1
AATE014229,1
AATE014231,-1
AATE014233,1
AATE014236,-1
AATE014238,1
AATE014239,-1
AATE014241,-1
AATE014247,-1
AATE014248,1
AATE014249,-1
AATE014250,1
AATE014253,-1
AATE014256,1
AATE014257,1
AATE014259,-1
AATE014267,1
AATE014271,1
AATE014276,-1
AATE014281,-1
AATE014292,-1
AATE014293,1
AATE014295,1
AATE014298,1
AATE014299,1
AATE014321,1
AATE014339,1
AATE014343,-1
AATE014353,-1
AATE014356,1
AATE014358,-1
AATE014359,1
AATE014363,-1
AATE014368,-1
AATE014374,-1
AATE014377,-1
AATE014379,1
AATE014381,-1
AATE014388,-1
AATE014389,1
AATE014390,1
AATE014397,-1
AATE014406,1
AATE014407,1
AATE014413,-1
AATE014417,1
AATE014419,-1
AATE014420,-1
AATE014426,-1
AATE014429,1
AATE014430,1
AATE014434,-1
AATE014437,-1
AATE014440,-1
AATE014446,-1
AATE014447,-1
AATE014456,-1
AATE014457,-1
AATE014458,1
AATE014466,-1
AATE014473,1
AATE014477,1
AATE014480,-1
AATE014481,-1
AATE014485,1
AATE014487,1
AATE014488,-1
AATE014489,1
AATE014494,-1
AATE014495,1
AATE014502,1
AATE014514,1
AATE014516,-1
AATE014520,-1
AATE014527,-1
AATE014530,1
AATE014533,-1
AATE014538,-1
AATE014541,-1
AATE014556,-1
AATE014558,-1
AATE014561,1
AATE014562,-1
AATE014563,1
AATE014565,-1
AATE014566,1
AATE014585,1
AATE014587,-1
AATE014604,1
AATE014606,1
AATE014607,1
AATE014626,-1
AATE014629,-1
AATE014631,-1
AATE014637,1
AATE014649,-1
AATE014668,1
AATE014672,-1
AATE014676,1
AATE014682,1
AATE014685,-1
AATE014686,1
AATE014688,1
AATE014702,1
AATE014706,1
AATE014714,1
AATE014720,-1
AATE014721,-1
AATE014725,1
AATE014726,-1
AATE014729,1
AATE014734,-1
AATE014742,1
AATE014744,1
AATE014747,1
AATE014756,-1
AATE014764,-1
AATE014766,1
AATE014768,1
AATE014773,-1
AATE014775,1
AATE014780,-1
AATE014784,1
AATE014787,-1
AATE014791,1
AATE014792,-1
AATE014793,1
AATE014797,1
AATE014801,-1
AATE014806,1
AATE014809,-1
AATE014810,1
AATE014811,-1
AATE014814,-1
AATE014816,-1
AATE014818,1
AATE014821,1
AATE014823,-1
AATE014848,1
AATE014849,-1
AATE014854,-1
AATE014859,-1
AATE014869,-1
AATE014872,1
AATE014876,-1
AATE014877,1
AATE014880,1
AATE014898,1
AATE014909,1
AATE014918,1
AATE014926,-1
AATE014928,-1
AATE014931,-1
AATE014933,-1
AATE014939,1
AATE014941,-1
AATE014954,1
AATE014961,1
AATE014964,1
AATE014981,1
AATE014984,-1
AATE014989,-1
AATE014992,-1
AATE014995,1
AATE014998,-1
AATE015009,-1
AATE015014,1
AATE015020,1
AATE015022,-1
AATE015023,-1
AATE015034,1
AATE015041,-1
AATE015043,-1
AATE015053,-1
AATE015054,1
AATE015058,-1
AATE015062,-1
AATE015065,1
AATE015072,-1
AATE015074,1
AATE015076,-1
AATE015078,-1
AATE015089,-1
AATE015106,1
AATE015108,1
AATE015114,-1
AATE015119,1
AATE015122,-1
AATE015125,1
AATE015127,1
AATE015128,1
AATE015138,1
AATE015142,-1
AATE015154,1
AATE015163,1
AATE015182,1
AATE015186,1
AATE015190,-1
AATE015196,1
AATE015203,-1
AATE015211,-1
AATE015215,-1
AATE015216,-1
AATE015221,1
AATE015224,-1
AATE015229,1
AATE015233,1
AATE015238,1
AATE015277,1
AATE015278,-1
AATE015279,-1
AATE015293,-1
AATE015296,1
AATE015299,-1
AATE015301,-1
AATE015308,-1
AATE015318,-1
AATE015319,-1
AATE015320,-1
AATE015322,1
AATE015341,-1
AATE015344,-1
AATE015347,1
AATE015349,-1
AATE015351,1
AATE015354,1
AATE015365,-1
AATE015369,-1
AATE015370,1
AATE015373,1
AATE015377,-1
AATE015381,-1
AATE015383,-1
AATE015384,1
AATE015387,1
AATE015391,1
AATE015396,-1
AATE015399,-1
AATE015404,-1
AATE015405,-1
AATE015407,-1
AATE015408,1
AATE015409,1
AATE015413,-1
AATE015415,-1
AATE015422,-1
AATE015425,-1
AATE015430,1
AATE015440,1
AATE015443,1
AATE015447,1
AATE015451,-1
AATE015458,-1
AATE015460,1
AATE015462,1
AATE015464,1
AATE015480,1
AATE015483,-1
AATE015489,1
AATE015490,1
AATE015493,1
AATE015496,-1
AATE015519,-1
AATE015520,1
AATE015534,-1
AATE015547,1
AATE015551,-1
AATE015552,1
AATE015556,-1
AATE015560,-1
AATE015565,1
AATE015566,1
AATE015572,1
AATE015574,-1
AATE015579,-1
AATE015581,1
AATE015588,1
AATE015590,1
AATE015598,1
AATE015604,1
AATE015608,-1
AATE015609,1
AATE015619,-1
AATE015622,1
AATE015624,1
AATE015625,1
AATE015626,1
AATE015631,-1
AATE015632,1
AATE015634,1
AATE015649,-1
AATE015650,-1
AATE015653,1
AATE015665,-1
AATE015680,-1
AATE015688,1
AATE015692,-1
AATE015694,-1
AATE015697,-1
AATE015705,-1
AATE015706,1
AATE015707,-1
AATE015711,1
AATE015713,-1
AATE015714,1
AATE015715,1
AATE015722,-1
AATE015729,1
AATE015731,1
AATE015743,-1
AATE015744,-1
AATE015748,1
AATE015751,1
AATE015757,-1
