Gene stable ID,Strand
AGAP003555,-1
AGAP003560,1
AGAP003568,-1
AGAP003570,1
AGAP003573,-1
AGAP003574,1
AGAP003577,-1
AGAP003578,-1
AGAP003579,-1
AGAP003580,-1
AGAP003581,-1
AGAP003584,1
AGAP003587,-1
AGAP003589,1
AGAP003590,-1
AGAP003592,-1
AGAP003593,-1
AGAP003595,1
AGAP003596,1
AGAP003598,1
AGAP003599,-1
AGAP003605,1
AGAP003608,-1
AGAP003610,-1
AGAP003611,1
AGAP003616,1
AGAP003618,-1
AGAP003619,1
AGAP003622,-1
AGAP003623,1
AGAP003635,1
AGAP003640,1
AGAP003644,1
AGAP003648,-1
AGAP003649,-1
AGAP003650,1
AGAP003651,-1
AGAP003652,1
AGAP003658,1
AGAP003660,-1
AGAP003661,1
AGAP003665,-1
AGAP003666,-1
AGAP003672,1
AGAP003675,-1
AGAP003679,1
AGAP003684,-1
AGAP003689,1
AGAP003695,-1
AGAP003700,1
AGAP003704,-1
AGAP003705,1
AGAP003709,1
AGAP003712,-1
AGAP003714,1
AGAP003718,-1
AGAP003719,-1
AGAP003723,-1
AGAP003728,1
AGAP003729,-1
AGAP003731,1
AGAP003732,1
AGAP003737,-1
AGAP003739,1
AGAP003740,-1
AGAP003744,1
AGAP003748,-1
AGAP003750,1
AGAP003753,-1
AGAP003754,-1
AGAP003755,1
AGAP003768,-1
AGAP003773,1
AGAP003775,1
AGAP003778,1
AGAP003779,-1
AGAP003783,-1
AGAP003784,-1
AGAP003788,-1
AGAP003789,1
AGAP003790,1
AGAP003791,-1
AGAP003792,-1
AGAP003793,1
AGAP003794,-1
AGAP003795,1
AGAP003797,1
AGAP003798,-1
AGAP003800,1
AGAP003803,1
AGAP003804,-1
AGAP003805,-1
AGAP003807,-1
AGAP003812,-1
AGAP003815,-1
AGAP003816,-1
AGAP003817,1
AGAP003818,-1
AGAP003819,1
AGAP003820,-1
AGAP003821,1
AGAP003823,1
AGAP003825,-1
AGAP003831,-1
AGAP003834,-1
AGAP003839,-1
AGAP003841,1
AGAP003842,-1
AGAP003843,-1
AGAP003844,1
AGAP003845,1
AGAP003848,1
AGAP003851,1
AGAP003852,-1
AGAP003853,1
AGAP003854,-1
AGAP003858,1
AGAP003863,-1
AGAP003865,-1
AGAP003868,-1
AGAP003871,1
AGAP003872,1
AGAP003875,-1
AGAP003876,-1
AGAP003882,1
AGAP003886,-1
AGAP003889,1
AGAP003891,-1
AGAP003893,-1
AGAP003895,-1
AGAP003898,1
AGAP003902,-1
AGAP003904,1
AGAP003905,-1
AGAP003906,1
AGAP003914,-1
AGAP003920,1
AGAP003921,-1
AGAP003923,1
AGAP003924,-1
AGAP003925,1
AGAP003927,1
AGAP003933,1
AGAP003934,-1
AGAP003935,1
AGAP003942,1
AGAP003943,-1
AGAP003945,-1
AGAP003966,1
AGAP003967,-1
AGAP003971,-1
AGAP003972,1
AGAP003974,-1
AGAP003975,1
AGAP003976,-1
AGAP003977,1
AGAP003979,-1
AGAP003980,1
AGAP003983,1
AGAP003989,-1
AGAP003992,1
AGAP003993,-1
AGAP003994,1
AGAP003995,-1
AGAP004000,-1
AGAP004002,-1
AGAP004007,-1
AGAP004008,-1
AGAP004011,1
AGAP004012,-1
AGAP004015,1
AGAP004018,-1
AGAP004025,-1
AGAP004026,-1
AGAP004030,1
AGAP004032,-1
AGAP004033,1
AGAP004035,-1
AGAP004036,-1
AGAP004038,1
AGAP004039,1
AGAP004048,1
AGAP004052,-1
AGAP004057,-1
AGAP004059,1
AGAP004062,-1
AGAP004065,1
AGAP004077,1
AGAP004080,-1
AGAP004082,1
AGAP004083,-1
AGAP004086,-1
AGAP004088,-1
AGAP004095,1
AGAP004097,-1
AGAP004101,1
AGAP004102,-1
AGAP004104,-1
AGAP004106,1
AGAP004110,1
AGAP004112,-1
AGAP004115,1
AGAP004117,1
AGAP004120,-1
AGAP004121,1
AGAP004126,1
AGAP004127,-1
AGAP004129,1
AGAP004130,1
AGAP004131,1
AGAP004132,1
AGAP004138,-1
AGAP004140,1
AGAP004142,1
AGAP004146,-1
AGAP004147,1
AGAP004152,-1
AGAP004159,-1
AGAP004165,1
AGAP004169,1
AGAP004171,-1
AGAP004174,1
AGAP004176,-1
AGAP004179,-1
AGAP004191,-1
AGAP004194,-1
AGAP004199,-1
AGAP004201,-1
AGAP004204,-1
AGAP004208,-1
AGAP004215,1
AGAP004222,1
AGAP004225,1
AGAP004226,-1
AGAP004227,1
AGAP004233,-1
AGAP004237,-1
AGAP004238,-1
AGAP004239,1
AGAP004241,-1
AGAP004244,1
AGAP004246,-1
AGAP004247,1
AGAP004249,1
AGAP004251,-1
AGAP004258,-1
AGAP004261,1
AGAP004262,1
AGAP004267,1
AGAP004270,-1
AGAP004272,-1
AGAP004275,-1
AGAP004280,1
AGAP004285,1
AGAP004293,1
AGAP004296,-1
AGAP004298,-1
AGAP004300,1
AGAP004303,-1
AGAP004310,1
AGAP004311,1
AGAP004317,-1
AGAP004319,1
AGAP004322,-1
AGAP004323,1
AGAP004327,-1
AGAP004332,-1
AGAP004333,-1
AGAP004334,-1
AGAP004336,1
AGAP004337,-1
AGAP004338,1
AGAP004340,-1
AGAP004341,-1
AGAP004344,-1
AGAP004345,-1
AGAP004349,-1
AGAP004351,1
AGAP004352,-1
AGAP004353,-1
AGAP004358,-1
AGAP004362,-1
AGAP004363,1
AGAP004367,-1
AGAP004371,1
AGAP004372,1
AGAP004373,1
AGAP004374,1
AGAP004375,-1
AGAP004376,1
AGAP004377,-1
AGAP004378,1
AGAP004380,-1
AGAP004392,-1
AGAP004396,-1
AGAP004402,1
AGAP004403,-1
AGAP004404,1
AGAP004405,-1
AGAP004408,-1
AGAP004410,-1
AGAP004418,-1
AGAP004420,-1
AGAP004429,-1
AGAP004430,1
AGAP004434,-1
AGAP004440,1
AGAP004441,-1
AGAP004443,-1
AGAP004446,-1
AGAP004449,-1
AGAP004450,1
AGAP004452,1
AGAP004456,-1
AGAP004459,1
AGAP004464,1
AGAP004465,-1
AGAP004467,1
AGAP004475,1
AGAP004481,-1
AGAP004485,-1
AGAP004487,-1
AGAP004488,1
AGAP004491,1
AGAP004492,-1
AGAP004494,1
AGAP004498,1
AGAP004500,1
AGAP004503,1
AGAP004504,1
AGAP004506,-1
AGAP004507,-1
AGAP004509,1
AGAP004510,1
AGAP004513,-1
AGAP004516,1
AGAP004521,1
AGAP004524,1
AGAP004529,1
AGAP004532,1
AGAP004535,1
AGAP004541,-1
AGAP004546,1
AGAP004549,1
AGAP004552,-1
AGAP004557,-1
AGAP004564,1
AGAP004571,1
AGAP004574,1
AGAP004576,1
AGAP004578,1
AGAP004584,-1
AGAP004588,1
AGAP004591,1
AGAP004593,1
AGAP004595,1
AGAP004605,-1
AGAP004608,1
AGAP004610,-1
AGAP004611,1
AGAP004616,-1
AGAP004618,-1
AGAP004620,1
AGAP004622,1
AGAP004625,1
AGAP004628,-1
AGAP004629,1
AGAP004631,-1
AGAP004641,-1
AGAP004642,-1
AGAP004644,-1
AGAP004649,1
AGAP004651,1
AGAP004656,-1
AGAP004659,-1
AGAP004660,-1
AGAP004667,-1
AGAP004670,-1
AGAP004671,1
AGAP004672,1
AGAP004682,-1
AGAP004685,-1
AGAP004691,-1
AGAP004692,1
AGAP004703,1
AGAP004708,-1
AGAP004715,1
AGAP004725,1
AGAP004728,-1
AGAP004729,-1
AGAP004736,1
AGAP004738,-1
AGAP004739,1
AGAP004742,-1
AGAP004747,-1
AGAP004752,1
AGAP004761,1
AGAP004763,1
AGAP004765,1
AGAP004766,1
AGAP004772,-1
AGAP004775,-1
AGAP004776,1
AGAP004780,-1
AGAP004782,-1
AGAP004787,-1
AGAP004793,1
AGAP004794,1
AGAP004795,-1
AGAP004800,-1
AGAP004801,1
AGAP004805,1
AGAP004812,-1
AGAP004815,-1
AGAP004817,-1
AGAP004818,1
AGAP004819,-1
AGAP004820,1
AGAP004827,1
AGAP004834,-1
AGAP004837,-1
AGAP004838,-1
AGAP004839,1
AGAP004846,1
AGAP004848,-1
AGAP004850,-1
AGAP004852,-1
AGAP004854,1
AGAP004856,1
AGAP004860,-1
AGAP004861,-1
AGAP004864,-1
AGAP004865,-1
AGAP004867,1
AGAP004871,1
AGAP004872,-1
AGAP004876,1
AGAP004878,-1
AGAP004879,1
AGAP004880,1
AGAP004887,-1
AGAP004889,-1
AGAP004890,1
AGAP004892,1
AGAP004895,-1
AGAP004896,-1
AGAP004899,1
AGAP004900,-1
AGAP004903,-1
AGAP004906,1
AGAP004908,-1
AGAP004909,1
AGAP004910,-1
AGAP004915,1
AGAP004923,-1
AGAP004932,1
AGAP004933,-1
AGAP004936,1
AGAP004937,-1
AGAP004944,-1
AGAP004952,1
AGAP004953,-1
AGAP004964,-1
AGAP004968,-1
AGAP004974,1
AGAP004995,-1
AGAP004996,-1
AGAP004997,1
AGAP004998,1
AGAP004999,-1
AGAP005003,-1
AGAP005008,-1
AGAP005009,1
AGAP005011,1
AGAP005014,1
AGAP005015,-1
AGAP005019,1
AGAP005021,-1
AGAP005029,1
AGAP005031,-1
AGAP005032,1
AGAP005033,-1
AGAP005038,1
AGAP005040,-1
AGAP005043,-1
AGAP005044,-1
AGAP005045,1
AGAP005046,1
AGAP005053,-1
AGAP005057,1
AGAP005058,1
AGAP005063,-1
AGAP005064,1
AGAP005065,1
AGAP005066,1
AGAP005070,-1
AGAP005075,1
AGAP005080,-1
AGAP005093,1
AGAP005094,-1
AGAP005099,1
AGAP005108,1
AGAP005110,1
AGAP005116,1
AGAP005117,-1
AGAP005118,1
AGAP005119,-1
AGAP005124,-1
AGAP005125,-1
AGAP005128,1
AGAP005130,1
AGAP005131,-1
AGAP005132,1
AGAP005134,1
AGAP005137,-1
AGAP005139,-1
AGAP005141,1
AGAP005142,1
AGAP005144,1
AGAP005147,-1
AGAP005149,-1
AGAP005153,1
AGAP005162,-1
AGAP005175,1
AGAP005176,1
AGAP005178,-1
AGAP005182,1
AGAP005183,-1
AGAP005191,1
AGAP005193,1
AGAP005208,1
AGAP005211,-1
AGAP005213,-1
AGAP005217,-1
AGAP005218,-1
AGAP005219,1
AGAP005220,-1
AGAP005221,1
AGAP005223,1
AGAP005225,-1
AGAP005227,1
AGAP005228,-1
AGAP005234,-1
AGAP005242,1
AGAP005250,1
AGAP005251,1
AGAP005252,-1
AGAP005255,-1
AGAP005258,1
AGAP005260,-1
AGAP005261,1
AGAP005271,1
AGAP005277,-1
AGAP005279,1
AGAP005281,-1
AGAP005282,1
AGAP005283,1
AGAP005287,-1
AGAP005288,1
AGAP005290,-1
AGAP005292,-1
AGAP005294,1
AGAP005298,-1
AGAP005299,1
AGAP005301,-1
AGAP005305,1
AGAP005311,-1
AGAP005312,-1
AGAP005318,-1
AGAP005319,1
AGAP005320,1
AGAP005325,1
AGAP005328,-1
AGAP005331,-1
AGAP005332,1
AGAP005333,1
AGAP005335,-1
AGAP005347,-1
AGAP005349,1
AGAP005353,-1
AGAP005356,1
AGAP005362,-1
AGAP005368,-1
AGAP005374,1
AGAP005376,-1
AGAP005380,1
AGAP005386,1
AGAP005390,-1
AGAP005391,1
AGAP005396,1
AGAP005397,1
AGAP005398,1
AGAP005399,1
AGAP005400,1
AGAP005401,-1
AGAP005402,1
AGAP005407,1
AGAP005409,-1
AGAP005411,-1
AGAP005412,-1
AGAP005415,1
AGAP005417,1
AGAP005418,-1
AGAP005421,1
AGAP005427,1
AGAP005428,-1
AGAP005429,1
AGAP005432,-1
AGAP005434,-1
AGAP005437,-1
AGAP005440,-1
AGAP005447,1
AGAP005450,-1
AGAP005455,1
AGAP005460,1
AGAP005461,-1
AGAP005463,-1
AGAP005464,1
AGAP005465,1
AGAP005468,1
AGAP005469,-1
AGAP005470,1
AGAP005471,1
AGAP005480,1
AGAP005481,1
AGAP005490,-1
AGAP005492,-1
AGAP005494,-1
AGAP005504,-1
AGAP005506,1
AGAP005509,1
AGAP005510,-1
AGAP005512,1
AGAP005513,1
AGAP005522,1
AGAP005525,1
AGAP005529,1
AGAP005531,-1
AGAP005532,1
AGAP005534,1
AGAP005535,-1
AGAP005536,1
AGAP005541,1
AGAP005546,1
AGAP005550,-1
AGAP005551,1
AGAP005557,1
AGAP005558,1
AGAP005561,1
AGAP005567,1
AGAP005569,1
AGAP005578,-1
AGAP005583,1
AGAP005586,-1
AGAP005589,-1
AGAP005601,1
AGAP005605,-1
AGAP005608,-1
AGAP005615,1
AGAP005617,1
AGAP005618,-1
AGAP005619,1
AGAP005621,-1
AGAP005623,-1
AGAP005624,1
AGAP005625,-1
AGAP005629,1
AGAP005630,-1
AGAP005632,1
AGAP005633,1
AGAP005637,1
AGAP005639,-1
AGAP005640,1
AGAP005656,-1
AGAP005658,1
AGAP005675,1
AGAP005680,-1
AGAP005681,-1
AGAP005683,-1
AGAP005685,-1
AGAP005695,-1
AGAP005699,-1
AGAP005700,1
AGAP005701,-1
AGAP005710,1
AGAP005711,1
AGAP005712,-1
AGAP005714,-1
AGAP005715,1
AGAP005717,-1
AGAP005720,1
AGAP005721,-1
AGAP005725,-1
AGAP005727,1
AGAP005728,-1
AGAP005732,1
AGAP005734,-1
AGAP005736,1
AGAP005738,-1
AGAP005749,-1
AGAP005760,-1
AGAP005761,1
AGAP005769,-1
AGAP005771,-1
AGAP005773,-1
AGAP005774,1
AGAP005776,-1
AGAP005777,1
AGAP005778,-1
AGAP005780,1
AGAP005782,-1
AGAP005783,1
AGAP005784,-1
AGAP005790,-1
AGAP005793,1
AGAP005794,-1
AGAP005796,-1
AGAP005797,-1
AGAP005799,1
AGAP005802,-1
AGAP005803,-1
AGAP005805,-1
AGAP005807,1
AGAP005808,1
AGAP005811,1
AGAP005814,1
AGAP005815,-1
AGAP005818,1
AGAP005826,1
AGAP005828,-1
AGAP005829,1
AGAP005838,-1
AGAP005846,1
AGAP005848,-1
AGAP005851,1
AGAP005852,-1
AGAP005858,-1
AGAP005859,-1
AGAP005860,-1
AGAP005861,1
AGAP005862,-1
AGAP005865,1
AGAP005866,-1
AGAP005869,1
AGAP005873,1
AGAP005874,-1
AGAP005878,-1
AGAP005880,1
AGAP005883,1
AGAP005892,-1
AGAP005893,1
AGAP005895,1
AGAP005896,-1
AGAP005901,1
AGAP005903,-1
AGAP005905,1
AGAP005906,-1
AGAP005908,1
AGAP005909,-1
AGAP005910,1
AGAP005915,-1
AGAP005917,1
AGAP005922,-1
AGAP005923,1
AGAP005924,-1
AGAP005926,-1
AGAP005931,1
AGAP005934,1
AGAP005935,1
AGAP005936,-1
AGAP005937,1
AGAP005939,-1
AGAP005940,1
AGAP005941,-1
AGAP005943,1
AGAP005945,-1
AGAP005947,1
AGAP005948,1
AGAP005949,-1
AGAP005951,-1
AGAP005957,1
AGAP005958,-1
AGAP005962,-1
AGAP005963,-1
AGAP005964,-1
AGAP005973,-1
AGAP005976,1
AGAP005977,1
AGAP005981,-1
AGAP005983,-1
AGAP005984,1
AGAP005987,1
AGAP005988,1
AGAP005990,-1
AGAP005991,1
AGAP005993,-1
AGAP005997,-1
AGAP006001,-1
AGAP006011,1
AGAP006013,1
AGAP006020,-1
AGAP006021,1
AGAP006022,-1
AGAP006023,-1
AGAP006024,-1
AGAP006025,-1
AGAP006028,1
AGAP006029,1
AGAP006030,-1
AGAP006031,1
AGAP006032,-1
AGAP006038,1
AGAP006040,-1
AGAP006041,1
AGAP006045,-1
AGAP006046,1
AGAP006049,-1
AGAP006051,1
AGAP006054,1
AGAP006055,-1
AGAP006057,-1
AGAP006059,-1
AGAP006060,-1
AGAP006062,-1
AGAP006065,1
AGAP006068,-1
AGAP006069,-1
AGAP006072,-1
AGAP006073,1
AGAP006081,1
AGAP006082,-1
AGAP006084,1
AGAP006085,-1
AGAP006087,-1
AGAP006088,-1
AGAP006095,-1
AGAP006096,-1
AGAP006102,1
AGAP006109,-1
AGAP006117,1
AGAP006127,-1
AGAP006129,-1
AGAP006130,-1
AGAP006135,1
AGAP006140,1
AGAP006141,-1
AGAP006142,1
AGAP006144,1
AGAP006145,-1
AGAP006147,-1
AGAP006149,-1
AGAP006153,1
AGAP006158,-1
AGAP006165,1
AGAP006169,-1
AGAP006170,1
AGAP006172,1
AGAP006173,-1
AGAP006183,-1
AGAP006184,1
AGAP006186,1
AGAP006190,-1
AGAP006203,-1
AGAP006205,1
AGAP006206,-1
AGAP006212,-1
AGAP006218,-1
AGAP006228,1
AGAP006234,1
AGAP006240,-1
AGAP006241,1
AGAP006243,-1
AGAP006244,1
AGAP006245,-1
AGAP006246,-1
AGAP006248,1
AGAP006249,-1
AGAP006250,1
AGAP006255,1
AGAP006256,-1
AGAP006257,-1
AGAP006258,-1
AGAP006261,-1
AGAP006262,-1
AGAP006265,-1
AGAP006266,1
AGAP006269,-1
AGAP006273,-1
AGAP006274,-1
AGAP006278,1
AGAP006279,1
AGAP006280,-1
AGAP006281,1
AGAP006323,1
AGAP006324,-1
AGAP006327,1
AGAP006330,1
AGAP006339,-1
AGAP006349,1
AGAP006353,1
AGAP006357,-1
AGAP006362,1
AGAP006363,1
AGAP006369,1
AGAP006371,-1
AGAP006372,1
AGAP006373,-1
AGAP006376,1
AGAP006379,-1
AGAP006381,1
AGAP006382,1
AGAP006384,1
AGAP006387,-1
AGAP006391,1
AGAP006393,1
AGAP006394,-1
AGAP006398,1
AGAP006411,1
AGAP006430,1
AGAP006431,-1
AGAP006439,-1
AGAP006440,-1
AGAP006445,-1
AGAP006446,1
AGAP006447,1
AGAP006448,-1
AGAP006453,-1
AGAP006461,1
AGAP006465,1
AGAP006466,1
AGAP006468,-1
AGAP006469,1
AGAP006481,-1
AGAP006482,-1
AGAP006493,1
AGAP006497,1
AGAP006500,-1
AGAP006508,-1
AGAP006517,1
AGAP006527,-1
AGAP006528,1
AGAP006543,1
AGAP006547,1
AGAP006549,-1
AGAP006569,1
AGAP006570,1
AGAP006573,-1
AGAP006575,-1
AGAP006580,1
AGAP006590,-1
AGAP006591,-1
AGAP006592,-1
AGAP006594,-1
AGAP006596,1
AGAP006599,-1
AGAP006600,1
AGAP006602,-1
AGAP006603,1
AGAP006604,-1
AGAP006606,-1
AGAP006607,-1
AGAP006609,1
AGAP006617,1
AGAP006619,-1
AGAP006625,-1
AGAP006627,-1
AGAP006631,-1
AGAP006632,1
AGAP006634,-1
AGAP006635,-1
AGAP006638,-1
AGAP006641,1
AGAP006642,1
AGAP006644,-1
AGAP006645,1
AGAP006648,1
AGAP006651,-1
AGAP006653,1
AGAP006659,-1
AGAP006660,-1
AGAP006662,-1
AGAP006665,1
AGAP006668,-1
AGAP006671,-1
AGAP006678,-1
AGAP006680,1
AGAP006681,-1
AGAP006686,1
AGAP006698,-1
AGAP006699,-1
AGAP006701,-1
AGAP006702,-1
AGAP006703,-1
AGAP006705,-1
AGAP006713,1
AGAP006714,-1
AGAP006715,1
AGAP006717,1
AGAP006719,-1
AGAP006723,-1
AGAP006729,-1
AGAP006737,1
AGAP006750,-1
AGAP006761,-1
AGAP006762,1
AGAP006763,-1
AGAP006764,1
AGAP006767,1
AGAP006768,-1
AGAP006769,1
AGAP006770,-1
AGAP006771,1
AGAP006774,-1
AGAP006775,1
AGAP006776,-1
AGAP006777,1
AGAP006780,1
AGAP006782,-1
AGAP006784,-1
AGAP006786,1
AGAP006789,-1
AGAP006795,-1
AGAP006800,1
AGAP006802,-1
AGAP006804,1
AGAP006806,1
AGAP006808,-1
AGAP006809,-1
AGAP006817,-1
AGAP006818,1
AGAP006819,1
AGAP006820,1
AGAP006823,1
AGAP006824,-1
AGAP006828,1
AGAP006830,1
AGAP006834,-1
AGAP006835,1
AGAP006836,-1
AGAP006838,1
AGAP006865,-1
AGAP006867,1
AGAP006869,-1
AGAP006872,1
AGAP006873,-1
AGAP006878,-1
AGAP006880,1
AGAP006882,-1
AGAP006883,1
AGAP006884,-1
AGAP006888,-1
AGAP006889,1
AGAP006890,1
AGAP006898,-1
AGAP006900,-1
AGAP006901,-1
AGAP006904,1
AGAP006905,1
AGAP006907,1
AGAP006908,-1
AGAP006913,-1
AGAP006916,1
AGAP006923,-1
AGAP006926,-1
AGAP006932,-1
AGAP006934,-1
AGAP006936,1
AGAP006943,-1
AGAP006948,-1
AGAP006952,1
AGAP006953,-1
AGAP006954,-1
AGAP006955,-1
AGAP006956,1
AGAP006960,1
AGAP006963,-1
AGAP006964,-1
AGAP006965,1
AGAP006977,-1
AGAP006990,1
AGAP006993,1
AGAP006994,-1
AGAP006996,1
AGAP006997,-1
AGAP006998,1
AGAP007000,-1
AGAP007002,-1
AGAP007005,1
AGAP007006,-1
AGAP007007,-1
AGAP007018,-1
AGAP007020,-1
AGAP007021,1
AGAP007022,-1
AGAP007028,-1
AGAP007037,-1
AGAP007042,1
AGAP007045,1
AGAP007048,1
AGAP007049,-1
AGAP007051,-1
AGAP007058,-1
AGAP007061,-1
AGAP007064,1
AGAP007065,-1
AGAP007080,-1
AGAP007086,1
AGAP007089,1
AGAP007091,1
AGAP007092,1
AGAP007093,-1
AGAP007094,-1
AGAP007096,-1
AGAP007098,1
AGAP007104,-1
AGAP007105,1
AGAP007106,-1
AGAP007107,1
AGAP007109,-1
AGAP007110,1
AGAP007111,1
AGAP007112,-1
AGAP007114,-1
AGAP007117,1
AGAP007119,-1
AGAP007120,1
AGAP007121,1
AGAP007127,-1
AGAP007129,-1
AGAP007130,-1
AGAP007131,1
AGAP007134,1
AGAP007137,1
AGAP007143,-1
AGAP007147,1
AGAP007160,-1
AGAP007164,1
AGAP007168,-1
AGAP007169,1
AGAP007173,-1
AGAP007174,1
AGAP007175,1
AGAP007177,1
AGAP007181,-1
AGAP007198,-1
AGAP007201,1
AGAP007202,-1
AGAP007204,1
AGAP007206,-1
AGAP007208,-1
AGAP007213,1
AGAP007214,-1
AGAP007218,1
AGAP007220,1
AGAP007242,-1
AGAP007245,1
AGAP007247,1
AGAP007250,-1
AGAP007253,-1
AGAP007257,-1
AGAP007258,-1
AGAP007259,1
AGAP007272,-1
AGAP007278,1
AGAP007283,-1
AGAP007289,-1
AGAP007295,-1
AGAP007297,-1
AGAP007300,-1
AGAP007301,1
AGAP007302,-1
AGAP007305,-1
AGAP007309,1
AGAP007312,1
AGAP007313,-1
AGAP007322,-1
AGAP007324,1
AGAP007325,-1
AGAP007326,-1
AGAP007327,1
AGAP007332,1
AGAP007335,-1
AGAP007337,-1
AGAP007348,1
AGAP007353,-1
AGAP007358,1
AGAP007359,-1
AGAP007361,1
AGAP007362,-1
AGAP007363,1
AGAP007368,-1
AGAP007370,1
AGAP007371,1
AGAP007377,-1
AGAP007381,-1
AGAP007382,1
AGAP007384,-1
AGAP007388,-1
AGAP007389,1
AGAP007392,-1
AGAP007393,1
AGAP007394,-1
AGAP007395,1
AGAP007396,1
AGAP007400,-1
AGAP007406,1
AGAP007416,1
AGAP007419,1
AGAP007422,-1
AGAP007440,-1
AGAP007445,1
AGAP007453,1
AGAP007454,-1
AGAP007457,-1
AGAP007459,1
AGAP007472,1
AGAP007474,-1
AGAP007477,-1
AGAP007478,1
AGAP007480,1
AGAP007483,-1
AGAP007484,1
AGAP007488,1
AGAP007497,-1
AGAP007501,1
AGAP007502,-1
AGAP007505,1
AGAP007506,-1
AGAP007509,1
AGAP007511,1
AGAP007514,-1
AGAP007519,-1
AGAP007523,1
AGAP007524,-1
AGAP007531,1
AGAP007532,-1
AGAP007533,1
AGAP007536,1
AGAP007538,1
AGAP007539,1
AGAP007544,1
AGAP007547,-1
AGAP007548,-1
AGAP007550,1
AGAP007551,-1
AGAP007560,1
AGAP007563,1
AGAP007564,1
AGAP007565,1
AGAP007567,1
AGAP007569,1
AGAP007571,1
AGAP007575,-1
AGAP007576,1
AGAP007581,-1
AGAP007582,1
AGAP007584,1
AGAP007586,1
AGAP007592,-1
AGAP007598,1
AGAP007600,-1
AGAP007605,1
AGAP007606,1
AGAP007612,-1
AGAP007613,1
AGAP007615,1
AGAP007616,1
AGAP007618,1
AGAP007621,1
AGAP007624,1
AGAP007625,-1
AGAP007626,1
AGAP007628,1
AGAP007629,1
AGAP007634,-1
AGAP007635,1
AGAP007641,1
AGAP007643,-1
AGAP007644,1
AGAP007645,-1
AGAP007646,-1
AGAP007650,-1
AGAP007652,1
AGAP007658,1
AGAP007661,-1
AGAP007666,-1
AGAP007668,-1
AGAP007671,1
AGAP007676,1
AGAP007677,-1
AGAP007679,-1
AGAP007681,1
AGAP007683,-1
AGAP007684,-1
AGAP007685,1
AGAP007686,-1
AGAP007687,1
AGAP007705,1
AGAP007706,-1
AGAP007715,-1
AGAP007717,-1
AGAP007720,-1
AGAP007725,-1
AGAP007726,1
AGAP007727,1
AGAP007728,-1
AGAP007729,1
AGAP007730,1
AGAP007734,1
AGAP007736,1
AGAP007737,1
AGAP007739,-1
AGAP007741,-1
AGAP007746,-1
AGAP007757,-1
AGAP007759,1
AGAP007760,1
AGAP007762,1
AGAP007763,-1
AGAP007766,1
AGAP007771,1
AGAP007772,1
AGAP007775,1
AGAP007777,-1
AGAP007778,1
AGAP007779,-1
AGAP007781,-1
AGAP007782,-1
AGAP007783,1
AGAP007784,1
AGAP007786,-1
AGAP007790,-1
AGAP007791,-1
AGAP007792,-1
AGAP007793,-1
AGAP007796,-1
AGAP007798,1
AGAP007801,-1
AGAP007803,1
AGAP007805,1
AGAP007807,1
AGAP007808,-1
AGAP007809,-1
AGAP007810,-1
AGAP007811,1
AGAP007822,-1
AGAP007825,1
AGAP007828,1
AGAP007833,1
AGAP007845,1
AGAP007846,-1
AGAP007847,-1
AGAP007857,1
AGAP007866,-1
AGAP007868,1
AGAP007870,-1
AGAP007873,1
AGAP007874,-1
AGAP007881,1
AGAP007882,-1
AGAP007885,1
AGAP007886,-1
AGAP007889,1
AGAP007891,1
AGAP007892,-1
AGAP007895,1
AGAP007899,1
AGAP007911,1
AGAP007914,1
AGAP007918,1
AGAP007919,-1
AGAP007921,-1
AGAP007925,-1
AGAP007930,-1
AGAP007934,-1
AGAP007935,-1
AGAP007936,1
AGAP007941,1
AGAP007942,1
AGAP007944,1
AGAP007948,-1
AGAP007953,1
AGAP007954,1
AGAP007958,1
AGAP007962,1
AGAP007963,1
AGAP007964,-1
AGAP007967,-1
AGAP007968,1
AGAP007975,1
AGAP007977,1
AGAP007978,-1
AGAP007979,1
AGAP007980,1
AGAP007981,-1
AGAP007982,1
AGAP007987,-1
AGAP007988,-1
AGAP007991,1
AGAP007996,1
AGAP008001,-1
AGAP008002,1
AGAP008007,1
AGAP008011,1
AGAP008013,-1
AGAP008016,-1
AGAP008025,-1
AGAP008026,-1
AGAP008028,-1
AGAP008033,1
AGAP008034,-1
AGAP008036,-1
AGAP008043,-1
AGAP008046,1
AGAP008048,-1
AGAP008049,1
AGAP008053,1
AGAP008054,1
AGAP008055,-1
AGAP008059,1
AGAP008064,1
AGAP008065,-1
AGAP008067,1
AGAP008072,1
AGAP008075,-1
AGAP008077,-1
AGAP008080,1
AGAP008083,1
AGAP008085,1
AGAP008086,-1
AGAP008090,-1
AGAP008091,1
AGAP008092,-1
AGAP008096,-1
AGAP008097,-1
AGAP008099,1
AGAP008109,-1
AGAP008110,1
AGAP008112,1
AGAP008122,1
AGAP008123,-1
AGAP008124,1
AGAP008125,-1
AGAP008127,-1
AGAP008134,1
AGAP008135,-1
AGAP008136,1
AGAP008144,-1
AGAP008146,-1
AGAP008147,1
AGAP008150,1
AGAP008153,-1
AGAP008155,1
AGAP008156,1
AGAP008162,-1
AGAP008164,-1
AGAP008165,-1
AGAP008166,-1
AGAP008167,1
AGAP008174,-1
AGAP008176,-1
AGAP008179,-1
AGAP008184,-1
AGAP008185,1
AGAP008190,1
AGAP008191,-1
AGAP008193,-1
AGAP008194,1
AGAP008199,1
AGAP008200,-1
