# genome1: genome1
# genome2: genome2
# genome3: genome3
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign
0 e2 41321442 1463 + e2 160321589 1568 + e2 83014986 1568 +
0 e2 41323059 2634 + e2 160324260 2837 + e2 83016857 2544 +
0 e2 41336011 9733 + e2 112441864 9819 - e2 75097838 9423 -
0 e2 41347966 3873 + e2 148099194 3600 - e2 42080942 3819 -
0 e2 41422537 1714 + e2 148019659 4123 - e2 42009875 34678 -
0 e2 41441815 6580 + e2 139527341 6750 + e2 79467656 5287 +
0 e2 41449942 8241 + e2 139537272 7784 + e2 79488845 8721 +
0 e2 41607673 4798 + e2 139717337 12551 + e2 79602949 71109 +
0 e2 41691773 5322 + e2 139815343 4455 + e2 29185069 1015 -
0 e2 41699947 3079 + e2 139823816 3432 + e2 29178218 2840 -
0 e2 41703368 988 + e2 139827674 972 + e2 29177008 776 -
0 e2 41726622 2727 + e2 139856621 1554 + e2 29147023 1112 -
0 e2 41729798 2674 + e2 139858824 3572 + e2 29141052 2755 -
0 e2 41734410 5292 + e2 139863179 2982 + e2 29137152 2700 -
0 e2 41739889 2046 + e2 139869734 3003 + e2 29131783 2139 -
0 e2 41742347 860 + e2 139873057 1552 + e2 29130232 1192 -
0 e2 41808169 3270 + e2 139945387 4075 + e2 29054365 4246 -
0 e2 41817037 420 + e2 112125893 2027 - e2 29048961 1397 -
0 e2 41886179 653 + e2 112052697 659 - e2 28977524 773 -
0 e2 41887498 13965 + e2 112036349 15880 - e2 28963756 13168 -
0 e2 41935236 2333 + e2 147856238 2063 + e2 41825000 2111 +
0 e2 41966994 4884 + e2 147885486 12309 + e2 41855889 12432 +
0 e2 41979280 1761 + e2 147910112 1757 + e2 41875041 1793 +
0 e2 42022924 2259 + e2 160338918 2808 + e2 83030332 954 +
0 e2 42045412 2709 + e2 160357622 1913 + e2 83064330 2842 +
0 e2 42049985 2003 + e2 160361404 2190 + e2 83068653 2093 +
0 e2 42148706 14221 + e2 160469257 718 + e2 83196054 1230 +
0 e2 42164502 2615 + e2 160473293 4580 + e2 83208405 21966 +
0 e2 42170397 5537 + e2 148874704 9367 + e2 39477723 24627 -
0 e2 42368414 5279 + e2 149094045 11108 + e2 39297504 30290 -
0 e2 42375492 6238 + e2 149110690 7658 + e2 39288843 5995 -
0 e2 42382742 7668 + e2 149119567 8586 + e2 39278459 7585 -
0 e2 42434128 1454 + e2 149197007 1406 - e2 39222791 1687 +
0 e2 42457332 1538 + e2 152044609 2748 - e2 70780538 2363 +
0 e2 42467721 947 + e2 152013466 18013 - e2 70796351 29315 +
0 e2 42552946 2945 + e2 151892635 7305 - e2 70903720 2806 +
0 e2 42568103 6050 + e2 151876925 5513 - e2 70923081 5594 +
0 e2 42577253 833 + e2 151864564 1107 - e2 70934817 1105 +
0 e2 42590060 4225 + e2 119205420 10305 - e2 47067195 5333 +
0 e2 42607422 499 + e2 119192613 9845 - e2 47089076 1000 +
0 e2 42609996 1965 + e2 119189462 1918 - e2 47093160 1945 +
0 e2 42625784 3222 + e2 119164499 17026 - e2 47109458 4923 +
0 e2 42670803 5674 + e2 119115111 6991 - e2 47165455 2059 +
0 e2 42679285 3769 + e2 119108476 4186 - e2 47171379 2581 +
0 e2 42684611 2372 + e2 119104818 2603 - e2 47176595 2176 +
0 e2 42687033 3767 + e2 119100453 4239 - e2 47178900 4909 +
0 e2 42694612 1696 + e2 119089876 7224 - e2 47187686 19783 +
0 e2 42723841 1790 + e2 119066290 23529 - e2 47214994 1673 +
0 e2 42726172 11039 + e2 119054869 10443 - e2 47220191 9324 +
0 e2 42746248 8169 + e2 119036411 8723 - e2 47240263 9398 +
0 e2 42767501 1559 + e2 119023207 2160 - e2 47261797 1050 +
0 e2 42774579 5524 + e2 119009040 11620 - e2 47265874 17540 +
0 e2 42862880 2765 + e2 118920381 2627 - e2 47359014 2558 +
0 e2 42886973 3742 + e2 118897404 3815 - e2 47384417 4485 +
0 e2 42893154 824 + e2 118893786 1944 - e2 47390025 1657 +
0 e2 42899489 1494 + e2 118886171 2452 - e2 47396568 2345 +
0 e2 42985115 2208 + e2 118799638 11631 - e2 47487762 10659 +
0 e2 43001309 6520 + e2 118776999 15881 - e2 47505870 11650 +
0 e2 43156212 2680 + e2 146969080 5920 - e2 40946940 7063 +
0 e2 43161394 1617 + e2 146953080 2681 - e2 40963389 1935 +
0 e2 43164437 9315 + e2 146958014 9556 - e2 40965599 8714 +
0 e2 43186964 8410 + e2 146928251 12222 - e2 40987921 11365 +
0 e2 43230346 3513 + e2 111906248 3732 + e2 33851622 4898 +
0 e2 43237127 10701 + e2 111913705 10765 + e2 33859292 8424 +
0 e2 43255082 3867 + e2 111931177 4386 + e2 54224385 4674 -
0 e2 43260131 3136 + e2 111936635 5043 + e2 54217638 3223 -
0 e2 43264878 1682 + e2 111941960 1910 + e2 54214311 1532 -
0 e2 43272264 1865 + e2 153758328 2061 + e2 64760012 1900 +
0 e2 43319199 3549 + e2 153809299 3263 + e2 38436804 3146 -
0 e2 43341553 482 + e2 153831726 458 + e2 38417755 1890 -
0 e2 43344954 7890 + e2 153836917 11875 + e2 38405507 7144 -
0 e2 43354724 4506 + e2 110907675 10073 + e2 70711067 1206 -
0 e2 43372388 5591 + e2 110919533 17644 + e2 70691394 15401 -
0 e2 43381204 3840 + e2 110941120 2345 + e2 70684570 1961 -
0 e2 43409304 2599 + e2 110976540 3358 + e2 70646362 2662 -
0 e2 43560334 6788 + e2 111114196 13864 + e2 70499020 138967 -
0 e2 43588245 1190 + e2 111151058 1229 + e2 70159331 1839 -
0 e2 43590348 1970 + e2 111152655 2281 + e2 70157012 2071 -
0 e2 43624802 9056 + e2 111164882 34604 + e2 70111895 32241 -
0 e2 43635723 531 + e2 111199716 564 + e2 70108457 979 -
0 e2 43638431 10650 + e2 115892549 12238 + e2 50397558 5835 -
0 e2 43650763 2155 + e2 146391572 2201 + e2 54639381 2002 +
0 e2 43662955 4725 + e2 146405070 6239 + e2 54651496 5652 +
0 e2 43668981 5973 + e2 146412101 6702 + e2 54658152 27858 +
0 e2 43724212 2027 + e2 146466217 2306 + e2 54731112 2057 +
0 e2 43777478 1751 + e2 146512591 1459 + e2 54792764 1057 +
0 e2 43881001 3968 + e2 146601360 3517 + e2 54894384 2749 +
0 e2 43887324 4316 + e2 146609649 790 + e2 54903291 1006 +
0 e2 43892654 1442 + e2 146612066 1646 + e2 40497729 3291 +
0 e2 44083015 417 + e2 146791111 14581 + e2 40682108 32428 +
0 e2 44160748 350 + e2 146853324 1335 + e2 40765198 554 +
0 e2 44167475 3243 + e2 146860332 4406 + e2 40772658 4059 +
0 e2 44176811 1424 + e2 146880489 1709 + e2 40783267 1653 +
0 e2 44179061 1654 + e2 146883574 2595 + e2 40786827 1665 +
0 e2 44181825 4239 + e2 146886683 2091 + e2 40791113 1373 +
0 e2 44210154 5538 + e2 111841841 10025 - e2 33803306 5792 -
0 e2 44243206 9066 + e2 135475810 32006 + e2 33696763 92202 -
0 e2 44328714 1365 + e2 135590481 1307 + e2 33675355 1322 -
0 e2 44366660 1167 + e2 114898671 2123 - e2 33635675 1782 -
0 e2 44368991 3146 + e2 114894997 3119 - e2 33631511 3272 -
0 e2 44372234 1735 + e2 114893101 1745 - e2 33629622 1778 -
0 e2 44374550 1447 + e2 114891380 1720 - e2 51220615 1771 +
0 e2 44637801 14340 + e2 144147596 5551 - e2 38946427 5125 -
0 e2 44653345 5675 + e2 144128580 7542 - e2 38924629 7161 -
0 e2 44662389 4304 + e2 144114613 13813 - e2 38917254 4745 -
0 e2 44705416 1219 + e2 144058457 6627 - e2 38867589 1230 -
0 e2 44765806 2333 + e2 144004246 1843 - e2 38803827 1748 -
0 e2 44859378 6348 + e2 143891636 19909 - e2 38703613 45636 -
0 e2 44884733 8454 + e2 146164890 9130 - e2 77870180 8266 -
0 e2 44899779 1428 + e2 122975824 1296 + e2 55570123 1636 +
0 e2 44901731 6034 + e2 146150266 2890 - e2 77850342 2418 -
0 e2 44909990 7152 + e2 146136239 11611 - e2 77830934 12508 -
0 e2 44920299 1524 + e2 146130868 2295 - e2 77824553 1565 -
0 e2 44977904 4495 + e2 146077289 10443 - e2 77763317 28356 -
0 e2 44985330 12382 + e2 146072716 4471 - e2 77721432 38089 -
0 e2 45021134 7296 + e2 130926093 8113 - e2 59641369 89447 -
0 e2 45136627 6751 + e2 130818791 4016 - e2 59607922 2375 -
0 e2 45144552 2618 + e2 130810874 5849 - e2 32835202 2985 -
0 e2 45383189 840 + e2 130539731 1355 - e2 32612435 908 -
0 e2 45384383 3877 + e2 130535786 3922 - e2 32608806 3569 -
0 e2 45446537 2465 + e2 130457064 10777 - e2 32549089 8602 -
0 e2 45465050 6207 + e2 130435837 1347 - e2 32525101 2753 -
0 e2 45513790 921 + e2 130366505 22221 - e2 32451576 39444 -
0 e2 45600618 1607 + e2 130297157 1262 - e2 32392916 1686 -
0 e2 45834066 17419 + e2 129974763 17395 - e2 32161082 17692 -
0 e2 45876612 1613 + e2 129947077 1937 - e2 32131995 1439 -
0 e2 46026929 812 + e5 167009292 491 + e2 82198635 1973 -
0 e2 46649511 1363 + e2 132150561 1769 - e2 45772916 1763 +
0 e2 46653107 11017 + e2 132130315 19691 - e2 45781302 24868 +
0 e2 46670333 6298 + e2 132107523 7149 - e2 45815825 4952 +
0 e2 46679177 8541 + e2 132100794 6002 - e2 45821624 4248 +
0 e2 46699746 5166 + e2 132063969 5688 - e2 45868485 11931 +
0 e2 46720360 6568 + e2 132029997 8989 - e2 45911255 9804 + # merged; repeat 414
0 e2 46728234 3798 + e2 132024513 1722 - e2 45923064 8945 +
0 e2 46736458 661 + e2 132008806 675 - e2 45940438 617 +
0 e2 46745604 23377 + e2 131962683 7407 - e2 45975346 2985 +
0 e2 46800632 3010 + e2 159338469 6784 - e2 82052768 3376 -
0 e2 46836327 4932 + e2 159293867 10456 - e2 82020192 4181 -
0 e2 46848699 9698 + e2 159281410 5032 - e2 82005237 2652 -
0 e2 46873746 16115 + e2 159272279 6648 - e2 81994447 4899 -
0 e2 46919069 1954 + e2 159224424 5910 - e2 81949115 8405 -
0 e2 46936945 2720 + e2 159204055 5636 - e2 81923047 4630 -
0 e2 46948410 3839 + e2 159190896 4358 - e2 81914867 3217 -
0 e2 46953718 3263 + e2 159185564 4431 - e2 81906172 4469 -
0 e2 46967578 1145 + e2 159163554 11661 - e2 81895372 1064 -
0 e2 46978690 2028 + e2 159142648 14566 - e2 81873387 11834 -
0 e2 46993263 12345 + e2 159129375 9688 - e2 81858459 9408 -
0 e2 47006775 1214 + e2 159126358 1172 - e2 81856529 1415 -
0 e2 47009207 4273 + e2 159118533 7722 - e2 81848986 6588 -
0 e2 47015566 1019 + e2 159114763 815 - e2 81846818 1299 -
0 e2 47016970 7676 + e2 159102977 9230 - e2 81837006 5948 -
0 e2 47071688 3097 + e2 159051953 1917 - e2 81786427 1115 -
0 e2 47075764 1195 + e2 159047862 1381 - e2 81784010 969 -
0 e2 47076972 10172 + e2 159036560 9737 - e2 81746669 33684 -
0 e2 47167105 1855 + e2 111304118 3280 + e2 28386828 2942 -
0 e2 47261697 10552 + e2 134065550 12455 + e2 28279134 107137 -
0 e2 47272426 967 + e2 134080265 916 + e2 28276138 829 -
0 e2 47279825 2767 + e2 134086106 5652 + e2 28231153 39771 -
0 e2 47430719 4156 + e2 134298810 28833 + e2 28039162 82203 -
0 e2 47522778 2162 + e2 134409542 4578 + e2 28025529 11344 -
0 e2 47536100 6945 + e2 134428782 13962 + e2 27981775 41480 -
0 e2 47586343 460 + e2 134509188 1103 + e2 27971995 813 -
0 e2 47587132 7199 + e2 134514006 5394 + e2 27962846 5675 -
0 e2 47682458 3278 + e2 110731796 3922 - e2 67016747 3215 +
0 e2 47692628 2421 + e2 151068611 4245 - e2 67028942 3203 +
0 e2 47697148 683 + e2 113440381 686 + e2 67034223 783 +
0 e2 47698129 1045 + e2 113441112 4704 + e2 67035070 6399 +
0 e2 47712700 2658 + e2 113449592 8700 + e2 67051023 9279 +
0 e2 47761115 4438 + e2 113500180 15942 + e2 67108645 2430 +
0 e2 47817316 6528 + e2 113559972 8299 + e2 67166382 5732 +
0 e2 47831080 7565 + e2 115247028 11686 - e2 67184231 12118 +
0 e2 47844171 1792 + e2 115243587 2278 - e2 67199245 1900 +
0 e2 47846591 3111 + e2 115240226 3351 - e2 67201469 2358 +
0 e2 47861817 2184 + e2 115221353 3922 - e2 67216003 3149 +
0 e2 47911225 4734 + e2 115171753 12579 - e2 67242393 22823 +
0 e2 47917078 9091 + e2 115161229 3672 - e2 67274648 2460 +
0 e2 47927852 8581 + e2 115152851 2038 - e2 67284325 2069 +
0 e2 47990342 2206 + e2 156775879 13978 + e2 39191501 13135 -
0 e2 47994482 5107 + e2 156791359 14348 + e2 39184441 5973 -
0 e2 48010243 1247 + e2 156809570 3466 + e2 39171236 1238 -
0 e2 48166241 3566 + e2 109419769 5003 - e2 53199260 3498 +
0 e2 48250018 425 + e2 109351884 5699 - e2 53274018 461 +
0 e2 48300547 491 + e2 109257986 731 - e2 53328978 860 +
0 e2 48302493 2323 + e2 109253263 3692 - e2 53331957 2729 +
0 e2 48306323 5545 + e2 109246381 6173 - e2 53334709 15228 +
0 e2 48331053 3503 + e2 109219924 6825 - e2 53363471 5243 +
0 e2 48338717 705 + e2 109217206 1169 - e2 34157920 232689 -
0 e2 48373004 3620 + e2 109181929 21750 - e2 34432429 19901 +
0 e2 48411325 398 + e2 109061957 834 - e2 56899958 710 -
0 e2 48412011 14150 + e2 109055090 2809 - e2 56892863 2645 -
0 e2 48463191 3125 + e2 154843777 2978 + e2 56830558 3753 -
0 e2 48472062 1631 + e2 154859051 1745 + e2 56819658 1672 -
0 e2 48473856 1425 + e2 154860907 3366 + e2 56818087 1527 -
0 e2 48544924 4600 + e2 148715561 2621 - e2 51181365 2700 -
0 e2 48551837 1646 + e2 148708840 1604 - e2 34882608 1595 -
0 e2 48561319 1083 + e2 148697806 1284 - e2 34873030 1295 -
0 e2 48568739 4756 + e2 144458651 1074 + e2 34858767 1136 -
0 e2 48579022 14370 + e2 144467659 15870 + e2 34743207 105525 -
0 e2 48696238 1777 + e2 144621414 1836 + e2 34703932 19466 -
0 e2 48733529 7287 + e2 144669226 8054 + e2 34673136 5126 -
0 e2 48760827 3557 + e2 144702367 1610 + e2 34647626 2396 -
0 e2 48765234 16961 + e2 144705159 8097 + e2 34624616 20869 -
0 e2 48787214 2626 + e2 140743249 4498 + e2 68949377 3664 -
0 e2 48830394 895 + e2 140791797 1043 + e2 68892752 807 -
0 e2 48946338 2337 + e2 140904192 13920 + e2 68764097 2210 -
0 e2 48969890 8454 + e2 140958668 3285 + e2 68732119 2942 -
0 e2 48980287 1893 + e2 118061293 950 + e2 48168713 1745 -
0 e2 48982649 9733 + e2 118063359 8661 + e2 48160070 7446 -
0 e2 48993113 8307 + e2 118074399 15008 + e2 48148479 8701 -
0 e2 49032273 1419 + e2 118112093 11237 + e2 48114082 1254 -
0 e2 49055634 1701 + e2 118147870 2677 + e2 48086516 1381 -
0 e2 49081134 777 + e2 118193684 1371 + e2 48060372 707 -
0 e2 49082086 2865 + e2 118197080 1049 + e2 48056055 829 -
0 e2 49091456 2828 + e2 118214016 15780 + e2 47960487 87180 -
0 e2 49410448 2525 + e2 118570421 2379 + e2 47697934 2433 -
0 e2 49414804 1259 + e2 120663641 1299 - e2 54246249 1413 +
0 e2 49421490 1178 + e2 120645302 1151 - e2 54255235 1127 +
0 e2 49423308 1831 + e2 120642464 2464 - e2 54256852 2590 +
0 e2 49429681 5905 + e2 120559608 6723 + e2 69288805 13153 -
0 e2 49466427 12152 + e2 120612846 20889 + e2 69238781 12670 -
0 e2 49483314 795 + e2 120553561 1047 - e2 69309583 491 +
0 e2 49531505 1466 + e2 120436015 30238 - e2 69361200 1331 +
0 e2 49639875 725 + e2 120361963 1597 - e2 69460750 1334 +
0 e2 49646807 4812 + e2 120353419 2824 - e2 69467129 2185 +
0 e2 49652152 1269 + e2 120346232 3614 - e2 69473322 1511 +
0 e2 49662053 7488 + e2 137426139 7572 - e2 60521867 1298 +
0 e2 49675818 2890 + e2 112437192 2809 + e2 75092859 2761 +
0 e2 49680117 3430 + e2 137254006 12412 - e2 68162803 22896 -
0 e2 49702862 5142 + e2 137233190 8210 - e2 68154635 5239 -
0 e2 49728366 5389 + e2 137201421 8739 - e2 68125342 4948 -
0 e2 49735652 1135 + e2 137199698 1138 - e2 68120676 1042 -
0 e2 49741146 4707 + e2 137193613 1860 - e2 68113901 1633 -
0 e2 49745871 1052 + e2 137192294 1239 - e2 68112922 895 -
0 e2 49782929 2905 + e2 137147643 1736 - e2 68053423 1758 -
0 e2 49852646 5557 + e2 137072112 2086 - e2 67950794 1051 -
0 e2 49914375 1695 + e2 137011928 1612 - e2 67865688 1750 -
0 e2 49916835 6563 + e2 137004483 6980 - e2 67859149 5992 -
0 e2 49923861 2573 + e2 136987995 16085 - e2 67854827 2663 -
0 e2 49936249 824 + e4 55621882 892 - e3 88926807 940 -
0 e2 49938249 889 + e2 136985331 875 - e2 67836401 929 -
0 e2 49939470 3019 + e2 136981787 3188 - e2 67833891 2075 -
0 e2 49957947 5684 + e2 136951682 7920 - e2 67799946 9918 -
0 e2 49978253 2460 + e2 136908473 13835 - e2 67751975 24442 -
0 e2 49991581 2339 + e2 136900242 2966 - e2 67749261 2510 -
0 e2 49996930 4314 + e2 136891930 8009 - e2 81086825 6958 -
0 e2 50002116 5415 + e2 136885378 5748 - e2 81080975 4461 -
0 e2 50008733 1789 + e2 136881859 1433 - e2 81075674 1386 -
0 e2 50012442 1772 + e2 136878076 1825 - e2 81071950 1793 -
0 e2 50162830 11202 + e2 136699965 12209 - e2 80874709 81877 -
0 e2 50195224 6684 + e2 136653553 22240 - e2 80829952 8527 -
0 e2 50239543 888 + e2 136625086 2600 - e2 80782414 6829 -
0 e2 50252192 263 + e2 136612966 11291 - e2 80769247 411 -
0 e2 50278215 1422 + e2 136583920 2881 - e2 80735327 1324 -
0 e2 50283464 3470 + e2 136575037 8270 - e2 80729590 4894 -
0 e2 50303310 9264 + e2 136549656 9831 - e2 80703700 6745 -
0 e2 50462911 7979 + e2 136376098 10050 - e2 80576252 6713 -
0 e2 50531734 1772 + e2 136307368 992 - e2 80481944 1102 -
0 e2 50533594 23410 + e2 136280534 25611 - e2 80452231 26027 -
0 e2 50652421 8728 + e2 141676804 7730 - e2 78642190 4895 -
0 e2 50663412 5488 + e2 141669560 4733 - e2 78628864 5085 -
0 e2 50703737 1704 + e2 141575945 695 - e2 78550119 623 -
0 e2 50713660 11839 + e2 141556181 9524 - e2 65718519 11035 +
0 e2 50725713 1022 + e2 141554734 1002 - e2 65729817 1021 +
0 e2 50866367 2796 + e2 155975901 16104 - e2 62785931 12227 +
0 e2 50929360 2237 + e2 155919502 2628 - e2 62880719 1567 +
0 e2 50940228 2315 + e2 155907710 3995 - e2 62903876 1775 +
0 e2 50943262 1816 + e2 155904881 1244 - e2 62907469 1710 +
0 e2 50971980 7652 + e2 155867754 10216 - e2 62939851 10283 +
0 e2 50996203 1931 + e2 155826830 1983 - e2 62977308 2053 +
0 e2 51010423 928 + e2 148103265 1096 + e2 42085417 1117 +
0 e2 51014130 2161 + e2 148106482 3776 + e2 42090440 3219 +
0 e2 51039931 842 + e2 117641235 15150 - e2 48570513 20290 +
0 e2 51064272 2161 + e2 117609013 3019 - e2 48622465 2511 +
0 e2 51074555 2612 + e2 117597032 4447 - e2 48636959 4224 +
0 e2 51089374 3173 + e2 117580095 2105 - e2 48656090 1367 +
0 e2 51100308 564 + e2 143755836 1675 - e2 76334636 1366 -
0 e2 51102501 3128 + e2 143749895 5315 - e2 76328256 3964 -
0 e2 51108875 3162 + e2 143733580 12426 - e2 76320281 3904 -
0 e2 51144435 1733 + e2 132872369 8486 + e2 53006893 34716 +
0 e2 51184645 6048 + e2 132978578 9810 + e2 53042861 11760 +
0 e2 51204555 10595 + e2 132990652 9211 - e2 53061732 3523 -
0 e2 51217014 2378 + e2 131495745 2337 - e2 60367306 2448 -
0 e2 51223344 5782 + e2 131484945 4702 - e2 60353303 7607 -
0 e2 51231486 6985 + e2 131472071 10197 - e2 60346007 5394 -
0 e2 51248154 501 + e2 131461870 825 - e2 60326452 462 -
0 e2 51326784 1997 + e2 131349948 2942 - e2 60234379 3129 -
0 e2 51329855 2076 + e2 131346266 2565 - e2 60230754 2410 -
0 e2 51332347 1463 + e2 131343850 1853 - e2 60228320 1948 -
0 e2 51339076 1346 + e2 131341228 1407 - e2 60225758 1455 -
0 e2 51516767 3075 + e2 131164597 8013 - e2 60004951 15190 -
0 e2 51578742 1400 + e2 131103980 1369 - e2 60045031 1362 +
0 e2 51684495 738 + e2 131005443 1343 - e2 59827460 520 -
0 e2 51686307 839 + e2 131003885 482 - e2 59825062 553 -
0 e2 51746690 991 + e2 130949974 1848 - e2 59753539 806 -
0 e2 51765193 2755 + e2 140591000 18125 - e2 73932951 9111 +
0 e2 51802090 844 + e2 140560947 1325 - e2 74022087 24531 +
0 e2 51832995 2417 + e2 140524286 3045 - e2 74072633 1656 +
0 e2 51865409 2294 + e2 140484983 3233 - e2 74114477 1820 +
0 e2 51869948 8799 + e2 140473250 4308 - e2 74122939 19385 +
0 e2 51888505 1301 + e2 140454838 1125 - e2 74153209 1131 -
0 e2 51890684 2067 + e1 1211335 2374 - e1 1423897 2612 -
0 e2 51902255 2718 + e2 139292467 839 + e2 29175085 1208 -
0 e2 51905400 1577 + e2 139294879 2486 + e2 79226358 2248 +
0 e2 51911097 5796 + e2 139301566 4125 + e2 79237508 30571 +
0 e2 51968907 6867 + e2 139352842 9510 + e2 79279232 22222 +
0 e2 52001460 4046 + e2 139387669 5964 + e2 79312694 5606 +
0 e2 52005823 5158 + e2 139394537 6924 + e2 79318922 5728 +
0 e2 52012727 2693 + e2 139401896 5153 + e2 79326988 2583 +
0 e2 52030182 5046 + e2 139424376 1022 + e2 79344753 28094 +
0 e2 52078526 2087 + e2 149403187 2756 + e2 56333240 2284 -
0 e2 52100382 2718 + e2 149429538 6034 + e2 56294273 16004 -
0 e2 52314288 1406 + e2 149640247 1259 + e2 56080311 105164 -
0 e2 52373774 13348 + e2 149722234 4692 + e2 55991200 3497 -
0 e2 52392742 974 + e2 149731770 845 + e2 55983923 1018 -
0 e2 52443879 14774 + e2 149810177 7820 + e2 55862366 9855 -
0 e2 52463319 1020 + e2 149827419 3656 + e2 55847663 2695 -
0 e2 52468496 11290 + e2 149834195 6241 + e2 55834422 10022 -
0 e2 52494535 1305 + e2 149862278 1452 + e2 33253957 14459 +
0 e2 52498976 1208 + e2 149869298 860 + e2 33271381 1115 +
0 e2 52502486 9682 + e2 149873592 12673 + e2 33276314 5587 +
0 e2 52517207 571 + e2 149888405 1620 + e2 33289699 442 +
0 e2 52535710 699 + e2 129338620 3286 + e2 31639234 1779 +
0 e2 52538602 4143 + e2 129342278 4382 + e2 31643711 3753 +
0 e2 52552992 4334 + e2 129356693 5648 + e2 31657769 5086 +
0 e2 52564702 3367 + e2 139518925 5678 + e2 79460858 4440 +
0 e2 52611109 4540 + e2 147984299 4007 - e2 41957555 5756 -
0 e2 52627861 14999 + e2 158818186 9795 + e2 81493919 7907 +
0 e2 52652128 2528 + e2 158849924 2565 + e2 81527470 2511 +
0 e2 52655451 9324 + e2 158853167 14986 + e2 81530393 10191 + # merged; repeat 458
0 e2 52755523 680 + e2 158967288 1051 + e2 81674368 981 +
0 e2 52789636 13010 + e2 111234613 17675 - e2 28444104 8782 +
0 e2 52810529 6444 + e2 111214675 17143 - e2 29718495 7118 -
0 e2 52821775 1367 + e3 70785214 1383 - e3 93308520 1359 +
0 e2 52958865 8812 + e2 133224938 10350 + e2 64087158 22124 +
0 e2 52989751 8623 + e2 133260668 9154 + e2 64122596 10687 +
0 e2 53014772 3414 + e2 133286398 3965 + e2 64154907 6843 +
0 e2 53055760 9047 + e2 133335909 3043 + e2 64201851 13326 +
0 e2 53118922 9724 + e2 159640888 2249 + e2 82371111 4781 +
0 e2 53129042 2221 + e2 159842511 3947 - e2 82513912 2430 +
0 e2 53132886 6374 + e2 159836256 2511 - e2 82522089 1831 +
0 e2 53146453 5826 + e2 159851011 8690 + e2 82534748 19784 +
0 e2 53188654 1013 + e2 159885468 3498 + e2 82565570 1064 +
0 e2 53235943 9667 + e2 159925361 7997 + e2 82621223 7915 +
0 e2 53251692 1669 + e2 159962756 1118 - e2 82654413 533 -
0 e2 53255476 1449 + e2 159959035 1973 - e2 82648933 1994 -
0 e2 53258816 1598 + e1 12458348 1974 - e1 6869814 3171 +
0 e2 53272178 3534 + e2 159938928 3828 - e2 82636647 3592 -
0 e2 53405089 9638 + e2 116810394 9467 - e2 49468396 10699 +
0 e2 53418133 11021 + e2 116793948 12289 - e2 49486647 6513 +
0 e2 53452952 21621 + e2 116746033 21776 - e2 49533470 19189 +
0 e2 53474716 1563 + e2 116743781 1782 - e2 49557917 1717 -
0 e2 53476381 7161 + e5 198555746 4111 + e4 138512343 3276 -
0 e2 53484016 4928 + e2 116734471 5267 - e2 49572342 6437 -
0 e2 53494478 758 + e2 116728461 854 - e2 49567004 793 -
0 e2 53502383 4898 + e2 116716839 4426 - e2 49579329 7223 +
0 e2 53510256 8135 + e2 116705087 8367 - e2 49587716 7867 + # merged; repeat 464
0 e2 53518982 266 + e2 116704331 266 - e2 49596106 266 +
0 e2 53519314 2903 + e2 116702721 1319 - e2 49596552 2780 +
0 e2 53561027 1214 + e2 116657224 4944 - e2 49642759 1157 +
0 e2 53562927 7995 + e2 136191242 9206 - e2 80326460 6159 -
0 e2 53571214 2115 + e2 136188440 2518 - e2 80323389 2423 -
0 e2 53587214 2136 + e2 136171087 1643 - e2 80273291 2020 -
0 e2 53591785 7340 + e2 136159024 8453 - e2 80262242 8113 -
0 e2 53617847 1361 + e2 136137295 1498 - e2 80244272 1924 -
0 e2 53628718 7976 + e2 136121141 3478 - e2 80229263 5224 -
0 e2 53646259 419 + e2 136110987 9105 - e2 80216983 1109 -
0 e2 53649575 3484 + e2 136104138 3300 - e2 80207418 3165 -
0 e2 53653414 2272 + e2 136101138 2520 - e2 80204799 2384 -
0 e2 53656450 1176 + e2 136098942 2107 - e2 80202315 2281 -
0 e2 53761329 819 + e2 135977184 742 - e2 80110124 767 -
0 e2 53763147 5932 + e2 135966973 9873 - e2 80103286 5774 -
0 e2 53774549 4536 + e2 135947641 16252 - e2 80083166 2689 -
0 e2 53790077 1044 + e2 135941308 5544 - e2 80068375 1041 -
0 e2 53794767 791 + e2 135939567 785 - e2 80063787 729 -
0 e2 53799751 1679 + e2 135931515 4239 - e2 80058167 2317 -
0 e2 53844787 5521 + e2 135881986 6540 - e2 79995205 13663 -
0 e2 53852475 5152 + e2 135874825 6417 - e2 79989226 4854 -
0 e2 53859077 3052 + e2 135871197 3126 - e2 79984905 3080 -
0 e2 53863235 3613 + e2 135866027 2887 - e2 79981921 2660 -
0 e2 53883278 3575 + e2 135846654 10505 - e2 79961558 18143 -
0 e2 53955651 21421 + e2 140718893 18239 + e2 68961014 9086 - # merged; repeat 471
0 e2 53980027 17512 + e2 144727443 19521 + e2 34607156 14190 -
0 e2 54004478 6069 + e2 144748926 26219 + e2 34574343 27618 -
0 e2 54023926 8117 + e2 144784645 12226 + e2 34546942 8852 -
0 e2 54037841 13547 + e2 143761340 19401 + e2 53388212 17435 +
0 e2 54139549 14926 + e2 143860054 14218 + e2 53471238 16046 + # merged; repeat 473
0 e2 54290172 7728 + e2 110568043 15303 + e2 57068899 65068 +
