# genome1: genome1
# genome2: genome2
# genome3: genome3
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign
0 e5 123089118 1578 + e5 172224527 1520 - e5 214901285 1374 -
0 e5 123106169 814 + e5 175233919 1054 - e5 225799919 1061 +
0 e5 123108774 7364 + e5 175223695 7331 - e5 225803966 28432 +
0 e5 123169328 2513 + e5 175160206 2504 - e5 225870463 1122 +
0 e5 123172025 7116 + e5 175141017 15080 - e5 225877328 9928 +
0 e5 123213493 644 + e5 175112699 2164 - e5 225916635 606 +
0 e5 123227086 689 + e5 175095820 1142 - e5 225929153 599 +
0 e5 123253363 1037 + e5 175070022 1010 - e5 225949366 794 +
0 e5 123259666 4908 + e5 175062056 7585 - e5 225952474 4686 +
0 e5 123264958 1342 + e5 175059870 1293 - e5 225958641 1196 +
0 e5 123295126 8382 + e5 175008596 4975 - e5 205344640 6844 -
0 e5 123349895 5725 + e5 174956274 4021 - e5 205291401 2583 -
0 e5 123358841 4399 + e5 174947054 5688 - e5 205280769 5208 -
0 e5 123366224 18676 + e5 174925449 20171 - e5 205256781 20175 -
0 e5 123407256 993 + e5 174893621 914 - e5 205238192 983 -
0 e5 123512358 6867 + e5 194388278 7381 + e5 209412634 20477 +
0 e5 123552544 990 + e5 194434734 1731 + e5 209445500 26217 +
0 e5 123556659 1466 + e5 189353246 2746 + e5 209475555 1814 +
0 e5 123631278 1296 + e5 189539020 1559 + e5 209574046 1285 +
0 e5 123686769 9439 + e5 189606106 27620 + e5 209650295 30979 +
0 e5 123851595 10142 + e5 197914918 10638 - e5 200692186 13050 +
0 e5 124024447 2332 + e5 197874764 3266 - e5 192192114 2340 -
0 e5 124059397 814 + e5 197827410 1178 - e5 192138527 1217 -
0 e5 124063401 954 + e5 197820943 1638 - e5 192131039 962 -
0 e5 124154998 2685 + e5 197746028 2814 - e5 192015448 2649 -
0 e5 124192146 11942 + e5 197706316 1331 - e5 191928745 1073 -
0 e5 124208001 1447 + e5 197681023 2951 - e5 191914697 2249 -
0 e5 124223533 6879 + e5 197654081 11495 - e5 191895162 8214 - # merged; repeat 33
0 e5 124242689 968 + e5 175243884 1049 + e5 225790875 989 -
0 e5 124245305 4749 + e5 175247910 4563 + e5 225787397 1553 -
0 e5 124299888 1578 + e5 175329827 2387 + e5 211810488 1399 -
0 e5 124317208 4701 + e5 175336737 8747 + e5 211798730 4143 -
0 e5 124323528 5129 + e5 175346737 7463 + e5 211784174 13760 -
0 e5 124490001 7760 + e5 187763363 8141 + e5 211236374 5995 -
0 e5 124705086 7426 + e5 190867219 10104 - e5 210966233 193852 -
0 e5 124947165 2807 + e5 190524872 11451 - e5 210662493 2666 -
0 e5 125126811 1166 + e5 190323023 681 - e5 210451806 858 -
0 e5 125177954 1274 + e5 190281326 1497 - e5 210389443 1326 +
0 e5 125180379 1421 + e5 190278553 2353 - e5 210387000 2002 -
0 e5 125247717 8124 + e5 164195146 29416 + e5 212997679 10718 -
0 e5 125287441 3993 + e5 164273806 4720 + e5 212955181 4744 -
0 e5 125291809 2578 + e5 164279398 2177 + e5 212952066 1847 -
0 e5 125294775 2026 + e5 164281818 2438 + e5 212948878 2657 -
0 e5 125307950 2014 + e5 164292968 2438 + e5 212936994 1974 -
0 e5 125317111 7092 + e5 164313899 4674 + e5 212921543 6408 -
0 e5 125324614 1702 + e5 173842482 1953 - e5 219678723 1474 +
0 e5 125333043 7505 + e5 173828836 7755 - e5 219693268 4365 +
0 e5 125455126 402 + e5 173663753 6532 - e5 219851642 797 +
0 e5 125684986 17294 + e5 189786130 23681 + e5 209871544 64351 +
0 e5 125734657 5733 + e5 189848084 8596 + e5 209948971 26459 +
0 e5 125756834 1229 + e5 189867940 1651 + e5 209976585 2010 +
0 e5 125758373 7048 + e5 189874272 2562 + e5 209982033 2047 +
0 e5 125766946 673 + e5 189880843 867 + e5 209987777 838 +
0 e5 125932743 1937 + e5 190064885 1943 + e5 210159231 2000 +
0 e5 126044495 3374 + e5 190179521 1619 + e5 210275106 1981 +
0 e5 126108037 1496 + e5 197632237 1784 - e5 191888061 1286 -
0 e5 126110037 1757 + e5 197625812 2141 - e5 191885525 2221 -
0 e5 126166777 1543 + e5 197568568 5296 - e5 191832099 1410 -
0 e5 126170629 1409 + e5 197563012 2004 - e5 200437836 2169 -
0 e5 126233013 1776 + e5 195170458 1986 + e5 200371137 1059 -
0 e5 126254619 2626 + e5 195187519 3277 + e5 200342184 2744 -
0 e5 126265297 929 + e5 183960619 911 - e5 205649660 752 +
0 e5 126266372 1462 + e5 195198851 1369 + e5 200318364 1195 -
0 e5 126283851 2627 + e5 195217251 2274 + e5 201309817 1926 +
0 e5 126296140 1013 + e5 195219848 976 + e5 201313406 1080 +
0 e5 126327765 2657 + e5 195267381 2318 + e5 201347661 2189 +
0 e5 126411896 22892 + e5 195372159 1866 + e5 201445268 24596 +
0 e5 126439136 1077 + e5 195378488 1085 + e5 201478279 1086 +
0 e5 126546619 24411 + e5 195503985 2366 + e5 201630144 880 +
0 e5 126620277 4899 + e5 195557733 6295 + e5 201694518 3733 +
0 e5 126817017 1771 + e5 198458347 23855 - e5 189578547 1831 +
0 e5 126889195 2644 + e5 198342363 2869 - e5 189688383 9477 -
0 e5 126894134 7503 + e5 198332552 9390 - e5 189752182 1162 +
0 e5 127039809 3522 + e5 191668599 3915 - e5 196583613 6097 -
0 e5 127087309 798 + e5 167975748 1786 + e4 152824308 695 -
0 e5 127091586 4225 + e5 191658732 9352 - e5 196573056 9574 -
0 e5 127097890 2314 + e5 191653980 2530 - e5 196567952 2163 -
0 e5 127227670 999 + e5 179800757 2854 - e5 206718612 1059 -
0 e5 127756351 3384 + e5 179332388 949 - e5 206259545 955 -
0 e5 127766930 4532 + e5 179307218 10897 - e5 206245526 2731 -
0 e5 127797463 7516 + e5 179282379 4254 - e5 206214457 6469 -
0 e5 127828102 4426 + e5 179244466 3112 - e5 206182681 4177 -
0 e5 127836566 5792 + e5 179233324 5586 - e5 206168144 3104 -
0 e5 127845757 976 + e5 179228927 1156 - e5 206163294 1113 -
0 e5 127852625 3386 + e5 179217407 9979 - e5 206150462 4406 -
0 e5 127864966 634 + e5 179214098 1378 - e5 206146590 1533 -
0 e5 127897131 2539 + e5 179151577 1209 - e5 206105042 4735 -
0 e5 127903997 8639 + e5 179137844 8413 - e5 206092195 7827 -
0 e5 127914248 13391 + e5 179122120 15390 - e5 206081140 7635 -
0 e5 127930932 1510 + e5 179117707 1828 - e5 206068362 1815 -
0 e5 127947069 1176 + e5 179102912 5943 - e5 206050981 5747 -
0 e5 128051119 3068 + e5 178973037 6220 - e5 205941168 2785 +
0 e5 128054546 1021 + e5 178968179 4833 - e5 205944230 942 +
0 e5 128156506 2956 + e5 178854395 3368 - e5 205810540 6219 -
0 e5 128176431 963 + e5 187872646 856 - e5 226609519 714 -
0 e5 128528318 2206 + e5 186750711 5126 + e5 220584633 2867 -
0 e5 128629121 1973 + e5 173085770 1915 + e2 43288800 1401 +
0 e5 128648033 9084 + e5 173112505 7594 + e5 220415639 1408 -
0 e5 128770377 857 + e5 164032624 5799 + e5 213208136 761 -
0 e5 128927721 3972 + e5 172194618 3295 - e5 214871150 19754 -
0 e5 128943895 5063 + e5 172180467 7003 + e5 214834990 6067 +
0 e5 128952548 949 + e5 192250707 1939 - e5 208448745 461 +
0 e5 128993067 860 + e5 192197318 1540 - e5 208503279 958 +
0 e5 129003453 3499 + e5 192182723 3766 - e5 208517923 3332 +
0 e5 129007268 4187 + e5 192176039 6234 - e5 208522320 4701 +
0 e5 129012578 2437 + e5 192173005 3029 - e5 208529896 966 +
0 e5 129020665 6796 + e5 192161010 5891 - e5 208539610 5215 +
0 e5 129056537 395 + e5 192112247 798 - e5 208587073 408 +
0 e5 129066068 5995 + e5 192087570 10841 - e5 208609704 4248 +
0 e5 129087408 1815 + e5 192069059 13309 - e5 208634707 1618 +
0 e5 129092274 2140 + e5 192064348 2505 - e5 208640414 4151 +
0 e5 129098369 2915 + e5 192057117 2942 - e5 208649738 2915 +
0 e5 129104716 1951 + e5 192051037 5549 - e5 208654351 6655 +
0 e5 129174139 7689 + e5 191975355 9727 - e5 208737379 10760 +
0 e5 129184606 1608 + e5 191969366 4636 - e5 208751030 954 +
0 e5 129212725 7688 + e5 191936131 13536 - e5 208783059 9428 +
0 e5 129275700 2094 + e5 191859958 6896 - e5 208894118 7177 +
0 e5 129387828 1537 + e5 191747622 2285 - e5 209045522 1584 +
0 e5 129805014 5820 + e5 196797461 4812 + e5 189292913 52999 +
0 e5 130023751 46290 + e5 196992924 4751 + e5 188721231 65666 -
0 e5 130153261 595 + e5 197086910 899 + e5 188629872 917 -
0 e5 130155102 3078 + e5 197088922 8628 + e5 188602470 18953 -
0 e5 130428916 3251 + e5 197375931 5530 + e5 190657902 4165 +
0 e5 130443553 1440 + e5 197406800 2170 + e5 190672930 1169 +
0 e5 130632799 1845 + e5 197546781 3723 + e5 190977784 1889 -
0 e5 130642214 3908 + e5 197559170 3839 + e5 190971720 3689 -
0 e5 130648662 5349 + e5 195093997 5476 - e5 190962989 4715 -
0 e5 130683573 16082 + e5 195010227 23654 - e5 190881395 28356 -
0 e5 130816538 2442 + e5 194859998 14216 - e5 190814910 25136 -
0 e5 130947471 7449 + e5 194710259 18138 - e5 191112502 14436 +
0 e5 130955405 2636 + e5 194703367 2850 - e5 191127178 2673 +
0 e5 130958591 6909 + e5 194694307 8243 - e5 191139235 1914 +
0 e5 131110814 17644 + e5 196558728 19258 - e5 191296261 28326 +
0 e5 131491191 4877 + e5 196294329 12719 - e5 191534426 4275 +
0 e5 131675301 2063 + e5 196123433 2030 - e5 191657195 28469 +
0 e5 131690197 772 + e5 196113476 1083 - e5 191701425 910 +
0 e5 131780558 3466 + e5 196024425 3829 - e5 191819142 3481 +
0 e5 131784655 6143 + e5 196013157 7698 - e5 191823714 5452 +
0 e5 131800407 9194 + e5 198118411 14021 - e5 200445623 10087 +
0 e5 131880623 2160 + e5 198057678 2328 - e5 200533062 2379 +
0 e5 131905439 6846 + e5 198024207 11487 - e5 200560329 11619 +
0 e5 133301881 2694 + e5 197942003 2708 - e5 200667062 2283 +
0 e5 133323744 3730 + e5 199046246 3757 - e5 189909642 3574 +
0 e5 133612904 3615 + e5 198734914 5930 - e5 190128490 5718 +
0 e5 133700385 6444 + e5 198643957 5959 - e5 190219910 11227 +
0 e5 133734135 2541 + e5 198614282 3700 - e5 190277836 4721 +
