"ensembl_gene_id" "chromosome_name" "start_position" "end_position" "strand" "chromosome_name.1" "start_position.1" "end_position.1" "strand.1"
"AALB006039" "e3" 94945572 1379 1 "e3" 101208477 1971 -1
"AALB004739" "e3" 78150327 7986 1 "e3" 90795519 6563 1
"AALB004679" "e3" 77188416 995 1 "e3" 114329151 938 -1
"AALB007476" "e5" 168421221 6371 -1 "e3" 88940413 1873 -1
"AALB006099" "e3" 95621844 948 -1 "e3" 106297794 1917 1
"AALB004109" "e3" 68139432 13285 -1 "e3" 129080457 99188 1
"AALB007320" "e3" 64958810 6703 1 "e3" 92793442 70189 1
"AALB005780" "e3" 91728837 1213 -1 "e3" 110204102 3380 1
"AALB005899" "e3" 93078793 12406 -1 "e3" 100018327 16777 -1
"AALB005899" "e3" 93078793 12406 -1 "e3" 100018327 16777 -1
"AALB004230" "e3" 69757941 8294 -1 "e3" 103209579 4095 -1
"AALB005557" "e3" 88984440 4872 -1 "e3" 126349998 2318 -1
"AALB007342" "e3" 65415222 1836 1 "e3" 93686090 1838 -1
"AALB003208" "e3" 66494585 2094 -1 "e3" 98019158 2905 -1
"AALB005750" "e3" 91419983 4791 -1 "e3" 132143944 2467 1
"AALB006178" "e3" 96733284 4554 1 "e3" 123576675 3328 1
"AALB006178" "e3" 96733284 4554 1 "e3" 123576675 3328 1
"AALB006076" "e3" 95323796 1083 1 "e3" 101628289 1571 1
"AALB004467" "e3" 73887321 674 -1 "e3" 107065241 1604 1
"AALB005873" "e3" 92873302 1192 1 "e3" 116312112 1374 -1
"AALB014742" "e4" 99781978 1550 -1 "e3" 99820422 1756 -1
"AALB014742" "e4" 99781978 1550 -1 "e3" 99820422 1756 -1
"AALB004863" "e3" 80501106 2151 -1 "e3" 90023074 3204 1
"AALB007303" "e3" 64472683 8350 -1 "e3" 94521735 7235 -1
"AALB004075" "e5" 156641503 1286 -1 "e3" 90362002 1896 1
"AALB005876" "e3" 92882225 19518 1 "e3" 116339052 20294 1
"AALB004493" "e3" 74677453 2155 1 "e3" 131572279 1968 1
"AALB014455" "e3" 81447896 491 -1 "e3" 103237905 594 1
"AALB004749" "e3" 78206230 965 -1 "e3" 90857441 1001 -1
"AALB007292" "e3" 64335285 5332 -1 "e3" 95526873 36733 1
"AALB005280" "e3" 85979769 2042 -1 "e3" 124444943 2036 -1
"AALB005280" "e3" 85979769 2042 -1 "e3" 124444943 2036 -1
"AALB006049" "e3" 95064347 2294 1 "e3" 101051457 2432 -1
"AALB004518" "e3" 74997979 2183 -1 "e3" 131861903 5979 -1
"AALB006155" "e3" 96424376 903 -1 "e3" 111971577 33885 -1
"AALB006104" "e3" 95654630 7124 -1 "e3" 106227744 15081 1
"AALB007459" "e5" 168851410 1443 1 "e3" 87838836 2169 -1
"AALB004534" "e3" 75104218 602 -1 "e3" 132048781 2823 1
"AALB005071" "e3" 83440841 1584 -1 "e3" 105849987 44546 1
"AALB004500" "e3" 74731364 8754 1 "e3" 121523830 1648 1
"AALB004931" "e3" 81508831 2164 -1 "e3" 112952362 2479 1
"AALB007495" "e5" 168236357 3444 1 "e3" 88737332 18967 -1
"AALB004948" "e3" 81627267 2709 1 "e3" 129480442 1029 1
"AALB006233" "e3" 97494149 753 -1 "e3" 133426628 2129 1
"AALB006233" "e3" 97494149 753 -1 "e3" 133425852 599 -1
"AALB005198" "e3" 84718257 477 -1 "e3" 117924907 763 1
"AALB005455" "e3" 87930948 941 -1 "e3" 133306813 953 -1
"AALB004173" "e3" 69131943 932 -1 "e3" 99886133 1819 1
"AALB005451" "e3" 87859656 7633 1 "e3" 133223281 15858 1
"AALB006209" "e3" 97240485 25310 1 "e3" 133709343 42059 -1
"AALB004316" "e3" 71282114 1025 -1 "e3" 90247222 1211 -1
"AALB007291" "e3" 64308780 5499 -1 "e3" 95605134 11275 1
"AALB003240" "e3" 66773729 17089 -1 "e3" 114494176 19301 -1
"AALB005911" "e3" 93186394 8868 1 "e3" 100210639 2684 1
"AALB003206" "e3" 66435231 1389 1 "e3" 97916646 1353 1
"AALB005185" "e3" 84519938 4147 1 "e3" 118175676 29152 -1
"AALB004554" "e3" 75365085 4502 -1 "e3" 128440984 5634 1
"AALB005330" "e3" 86556146 3680 1 "e3" 125138841 6378 1
"AALB005754" "e3" 91478448 865 -1 "e3" 132088892 714 1
"AALB006245" "e3" 97603555 2105 -1 "e3" 134410145 2299 -1
"AALB006107" "e3" 95671056 5760 1 "e3" 106209273 10141 -1
"AALB005504" "e3" 88413891 1425 1 "e3" 130882001 1737 1
"AALB005508" "e3" 88419737 2221 1 "e3" 130868047 820 -1
"AALB004713" "e3" 77699113 9871 1 "e3" 133102832 7259 -1
"AALB004505" "e3" 74752837 9720 1 "e3" 121553456 11722 1
"AALB004190" "e3" 69333670 497 -1 "e3" 96072503 887 -1
"AALB005831" "e3" 92333808 2582 -1 "e3" 104179875 1304 1
"AALB001165" "e4" 102658236 907 1 "e3" 101941303 1094 -1
"AALB001165" "e4" 102658236 907 1 "e3" 99817798 1290 1
"AALB001165" "e4" 102658236 907 1 "e3" 101939929 1017 -1
"AALB001165" "e4" 102658236 907 1 "e3" 96024353 13316 1
"AALB001165" "e4" 102658236 907 1 "e3" 101947167 973 -1
"AALB001165" "e4" 102658236 907 1 "e3" 122651639 1816 -1
"AALB001165" "e4" 102658236 907 1 "e3" 96065727 2150 -1
"AALB001165" "e4" 102658236 907 1 "e3" 101944598 1112 -1
"AALB001165" "e4" 102658236 907 1 "e3" 101943341 910 -1
"AALB001165" "e4" 102658236 907 1 "e3" 101941303 1094 -1
"AALB001165" "e4" 102658236 907 1 "e3" 99817798 1290 1
"AALB001165" "e4" 102658236 907 1 "e3" 101939929 1017 -1
"AALB001165" "e4" 102658236 907 1 "e3" 96024353 13316 1
"AALB001165" "e4" 102658236 907 1 "e3" 101947167 973 -1
"AALB001165" "e4" 102658236 907 1 "e3" 122651639 1816 -1
"AALB001165" "e4" 102658236 907 1 "e3" 96065727 2150 -1
"AALB001165" "e4" 102658236 907 1 "e3" 101944598 1112 -1
"AALB001165" "e4" 102658236 907 1 "e3" 101943341 910 -1
"AALB003191" "e3" 65722349 6328 -1 "e3" 96923889 65309 -1
"AALB005007" "e3" 82297215 1829 1 "e3" 127747792 2779 -1
"AALB004879" "e3" 80689541 1055 1 "e3" 96638448 1412 -1
"AALB005886" "e3" 92973698 906 -1 "e3" 96208527 1206 -1
"AALB007450" "e5" 168964752 6092 1 "e3" 86611817 5053 1
"AALB005905" "e3" 93135250 830 1 "e3" 100102346 891 1
"AALB007481" "e5" 168353364 6041 1 "e3" 88443311 962 1
"AALB004583" "e3" 75929187 5554 1 "e3" 91653643 6929 1
"AALB006001" "e3" 94460400 1412 -1 "e3" 108311095 1412 -1
"AALB005472" "e3" 88099877 986 -1 "e3" 135005280 2136 1
"AALB005042" "e3" 83010675 1100 1 "e3" 112672852 1094 1
"AALB015452" "e3" 95726156 1487 1 "e3" 106196697 1709 -1
"AALB005868" "e3" 92863100 1333 1 "e3" 116324287 1210 -1
"AALB005086" "e3" 83618125 3385 -1 "e3" 117628128 3419 -1
"AALB006023" "e3" 94870524 6025 -1 "e3" 101322581 4266 1
"AALB004283" "e3" 70731271 549 -1 "e3" 110523965 542 -1
"AALB005673" "e3" 90477985 1780 -1 "e3" 112880035 1907 1
"AALB005109" "e3" 83791579 6761 1 "e3" 132430877 4194 1
"AALB005189" "e3" 84585581 1470 1 "e3" 118125576 1447 -1
"AALB004369" "e3" 72004293 1701 -1 "e3" 98226890 1843 1
"AALB004719" "e3" 77768485 10314 1 "e3" 118485782 10195 1
"AALB003307" "e1" 10190029 1589 1 "e3" 99826119 1304 1
"AALB006185" "e3" 96822665 1331 -1 "e3" 123290224 932 -1
"AALB004923" "e3" 81454033 4842 -1 "e3" 103218957 12318 1
"AALB006129" "e3" 95976763 1796 -1 "e3" 104174407 1705 -1
"AALB004312" "e3" 71266016 15489 1 "e3" 90252001 6053 -1
"AALB005356" "e3" 86759627 674 1 "e3" 122549712 1190 1
"AALB005412" "e3" 87469011 13639 1 "e3" 134938431 6101 -1
"AALB005073" "e3" 83474319 2135 1 "e3" 105836239 2470 1
"AALB004208" "e3" 69470097 2729 -1 "e3" 130385740 1312 -1
"AALB005654" "e3" 90157201 19840 1 "e3" 129977354 14786 -1
"AALB005654" "e3" 90157201 19840 1 "e3" 129973272 3037 -1
"AALB005941" "e3" 93569471 3655 1 "e3" 128152789 3291 1
"AALB005789" "e3" 91938692 9326 -1 "e3" 109928598 16915 1
"AALB004098" "e3" 67871835 566 -1 "e3" 115839397 566 -1
"AALB004098" "e3" 67871835 566 -1 "e3" 115843268 975 1
"AALB006246" "e3" 97617409 9771 1 "e3" 134449262 9843 1
"AALB005621" "e3" 89825891 2154 1 "e3" 118980457 3386 -1
"AALB004721" "e3" 77802157 10415 1 "e3" 118533116 11724 1
"AALB005666" "e3" 90449266 10147 1 "e3" 112918889 19545 -1
"AALB005093" "e3" 83653210 2855 1 "e3" 117671816 3111 -1
"AALB005231" "e3" 85177274 8163 -1 "e3" 119716953 58302 -1
"AALB005981" "e3" 94162157 2090 -1 "e3" 132188798 3217 1
"AALB014112" "e4" 102661568 1369 1 "e3" 101941303 1094 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 99817798 1290 1
"AALB014112" "e4" 102661568 1369 1 "e3" 101939929 1017 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 96024353 13316 1
"AALB014112" "e4" 102661568 1369 1 "e3" 101947167 973 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 122651639 1816 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 96065727 2150 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 101944598 1112 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 101943341 910 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 101941303 1094 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 99817798 1290 1
"AALB014112" "e4" 102661568 1369 1 "e3" 101939929 1017 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 96024353 13316 1
"AALB014112" "e4" 102661568 1369 1 "e3" 101947167 973 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 122651639 1816 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 96065727 2150 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 101944598 1112 -1
"AALB014112" "e4" 102661568 1369 1 "e3" 101943341 910 -1
"AALB004856" "e3" 80414447 3916 -1 "e3" 90103155 6524 1
"AALB005614" "e3" 89712807 2183 -1 "e3" 119158646 2307 1
"AALB007509" "e5" 168131812 2217 -1 "e3" 89389651 2677 1
"AALB015742" "e3" 73349179 1968 1 "e3" 111504224 1688 -1
"AALB004306" "e3" 71189821 6966 -1 "e3" 101016832 3135 -1
"AALB004782" "e3" 78798586 2389 1 "e3" 109096260 2642 -1
"AALB005611" "e3" 89587696 10337 -1 "e3" 119360982 17101 1
"AALB004767" "e3" 78460685 3900 -1 "e3" 111427735 10020 -1
"AALB007289" "e3" 64301035 618 -1 "e3" 95628641 840 1
"AALB005661" "e3" 90402502 3216 1 "e3" 129720630 2718 -1
"AALB004441" "e3" 73404238 1177 1 "e3" 109444815 16023 1
"AALB005578" "e3" 89102837 7444 -1 "e3" 129489307 87393 -1
"AALB005085" "e3" 83606722 4676 -1 "e3" 117606509 5778 -1
"AALB005081" "e3" 83545584 1603 1 "e3" 117503480 1365 1
"AALB005081" "e3" 83545584 1603 1 "e3" 117503480 1365 1
"AALB005840" "e3" 92389266 4114 -1 "e3" 113419263 23066 1
"AALB004686" "e3" 77346755 5446 -1 "e3" 114126579 1523 1
"AALB004925" "e3" 81459956 1864 -1 "e3" 103215653 2713 1
"AALB004652" "e3" 76734109 1161 1 "e3" 114338372 3872 -1
"AALB004769" "e3" 78470759 3027 -1 "e3" 111443050 3353 -1
"AALB006257" "e3" 97692541 3960 1 "e3" 135150866 27169 -1
"AALB004322" "e3" 71377571 8274 1 "e3" 99098195 3716 -1
"AALB006139" "e3" 96140348 5941 -1 "e3" 113742465 3672 -1
"AALB004231" "e3" 69795135 1088 1 "e3" 126455923 663 1
"AALB005201" "e3" 84796043 7355 1 "e3" 117824798 5977 -1
"AALB004608" "e3" 76226410 3839 1 "e3" 103703659 3313 1
"AALB014550" "e3" 95561898 1589 -1 "e3" 94694712 2264 1
"AALB007498" "e5" 168212817 1489 1 "e3" 88790305 10196 -1
"AALB006046" "e3" 95047419 1059 -1 "e3" 101081203 1992 1
"AALB004290" "e3" 70780283 2601 -1 "e3" 110582912 132219 -1
"AALB004658" "e3" 77006688 1821 1 "e3" 116956012 3649 -1
"AALB004791" "e3" 78863977 7729 -1 "e3" 96414616 5360 1
"AALB004791" "e3" 78863977 7729 -1 "e3" 96414616 5360 1
"AALB004791" "e3" 78863977 7729 -1 "e3" 96414616 5360 1
"AALB005484" "e3" 88200695 2287 1 "e3" 131111601 3844 -1
"AALB015473" "e5" 155660759 1440 1 "e3" 106196697 1709 -1
"AALB005159" "e3" 84195523 1604 -1 "e3" 132870560 1583 -1
"AALB004672" "e3" 77086443 975 -1 "e3" 114435781 1058 1
"AALB005820" "e3" 92132492 3366 1 "e3" 102752522 4035 1
"AALB006191" "e3" 96977666 3500 1 "e3" 123508913 3439 1
"AALB003279" "e3" 67475072 5922 1 "e3" 115333246 59594 1
"AALB004340" "e3" 71745664 1293 -1 "e3" 98580619 2046 1
"AALB004945" "e3" 81603545 694 1 "e3" 102821882 845 1
"AALB004945" "e3" 81603545 694 1 "e3" 129470783 882 -1
"AALB004945" "e3" 81603545 694 1 "e3" 102825078 862 -1
"AALB004945" "e3" 81603545 694 1 "e3" 129468449 871 1
"AALB004945" "e3" 81603545 694 1 "e3" 102821882 845 1
"AALB004945" "e3" 81603545 694 1 "e3" 129470783 882 -1
"AALB004945" "e3" 81603545 694 1 "e3" 102825078 862 -1
"AALB004945" "e3" 81603545 694 1 "e3" 129468449 871 1
"AALB004945" "e3" 81603545 694 1 "e3" 102821882 845 1
"AALB004945" "e3" 81603545 694 1 "e3" 129470783 882 -1
"AALB004945" "e3" 81603545 694 1 "e3" 102825078 862 -1
"AALB004945" "e3" 81603545 694 1 "e3" 129468449 871 1
"AALB004945" "e3" 81603545 694 1 "e3" 102821882 845 1
"AALB004945" "e3" 81603545 694 1 "e3" 129470783 882 -1
"AALB004945" "e3" 81603545 694 1 "e3" 102825078 862 -1
"AALB004945" "e3" 81603545 694 1 "e3" 129468449 871 1
"AALB004090" "e3" 67700015 2445 1 "e3" 115617417 26919 1
"AALB006111" "e3" 95732757 16471 -1 "e3" 106165892 3962 1
"AALB005585" "e3" 89272421 2902 -1 "e3" 120643664 3203 1
"AALB006022" "e3" 94867571 2263 -1 "e3" 112456696 2162 -1
"AALB005135" "e3" 84050163 788 -1 "e3" 132713908 962 -1
"AALB005101" "e3" 83741932 4313 -1 "e3" 102105804 19431 -1
"AALB005237" "e3" 85255120 4270 1 "e3" 119835443 3947 1
"AALB003214" "e3" 66522195 329 1 "e3" 98068507 787 1
"AALB006159" "e3" 96438328 5766 -1 "e3" 112019183 7423 -1
"AALB005963" "e3" 93861814 10086 1 "e3" 102410187 4443 -1
"AALB015674" "e3" 66759716 1104 1 "e3" 114477641 1341 1
"AALB004425" "e3" 73089086 3064 -1 "e3" 111800795 4098 1
"AALB004828" "e3" 79584854 3122 -1 "e3" 121427253 3944 1
"AALB004121" "e3" 68425314 4285 1 "e3" 104041526 3177 -1
"AALB014118" "e4" 102648980 672 1 "e3" 101941303 1094 -1
"AALB014118" "e4" 102648980 672 1 "e3" 99817798 1290 1
"AALB014118" "e4" 102648980 672 1 "e3" 101939929 1017 -1
"AALB014118" "e4" 102648980 672 1 "e3" 96024353 13316 1
"AALB014118" "e4" 102648980 672 1 "e3" 101947167 973 -1
"AALB014118" "e4" 102648980 672 1 "e3" 122651639 1816 -1
"AALB014118" "e4" 102648980 672 1 "e3" 96065727 2150 -1
"AALB014118" "e4" 102648980 672 1 "e3" 101944598 1112 -1
"AALB014118" "e4" 102648980 672 1 "e3" 101943341 910 -1
"AALB014118" "e4" 102648980 672 1 "e3" 101941303 1094 -1
"AALB014118" "e4" 102648980 672 1 "e3" 99817798 1290 1
"AALB014118" "e4" 102648980 672 1 "e3" 101939929 1017 -1
"AALB014118" "e4" 102648980 672 1 "e3" 96024353 13316 1
"AALB014118" "e4" 102648980 672 1 "e3" 101947167 973 -1
"AALB014118" "e4" 102648980 672 1 "e3" 122651639 1816 -1
"AALB014118" "e4" 102648980 672 1 "e3" 96065727 2150 -1
"AALB014118" "e4" 102648980 672 1 "e3" 101944598 1112 -1
"AALB014118" "e4" 102648980 672 1 "e3" 101943341 910 -1
"AALB005281" "e3" 85982217 2364 1 "e3" 124448130 1718 1
"AALB006186" "e3" 96826692 6548 -1 "e3" 123296389 6563 -1
"AALB006186" "e3" 96826692 6548 -1 "e3" 123296389 6563 -1
"AALB006242" "e3" 97586045 1500 1 "e3" 134362050 19735 1
"AALB005595" "e3" 89302675 1587 -1 "e3" 120609906 3280 1
"AALB007494" "e5" 168240552 985 -1 "e3" 88735555 1024 1
"AALB005749" "e3" 91419237 2646 1 "e3" 132147296 2631 -1
"AALB004313" "e3" 71268031 3215 -1 "e3" 90257641 4486 1
"AALB006135" "e3" 96099814 2645 -1 "e3" 113682298 2735 -1
"AALB004753" "e3" 78263907 4166 -1 "e3" 89862087 4159 1
"AALB006254" "e3" 97682614 5879 1 "e3" 134574456 45620 1
"AALB007302" "e3" 64467924 4757 -1 "e3" 94513856 4194 -1
"AALB015815" "e3" 87936806 18656 1 "e3" 133319210 13673 1
"AALB004266" "e3" 70637767 1831 1 "e3" 109042938 2805 1
"AALB004266" "e3" 70637767 1831 1 "e3" 109042938 2805 1
"AALB005646" "e3" 90046699 1166 -1 "e3" 130154772 1199 1
"AALB004689" "e3" 77363422 2748 1 "e3" 122300296 2015 1
"AALB004565" "e3" 75688492 9140 1 "e3" 111044541 20975 -1
"AALB004565" "e3" 75688492 9140 1 "e3" 111142109 42485 1
"AALB005744" "e3" 91388095 1467 -1 "e3" 107922749 1606 -1
"AALB005401" "e3" 87313094 4576 -1 "e3" 134216307 7033 -1
"AALB006116" "e3" 95806715 2346 -1 "e3" 106078321 2018 1
"AALB004806" "e3" 79104609 995 -1 "e3" 129683965 731 1
"AALB004806" "e3" 79104609 995 -1 "e3" 129686470 710 1
"AALB004806" "e3" 79104609 995 -1 "e3" 129683965 731 1
"AALB004806" "e3" 79104609 995 -1 "e3" 129686470 710 1
"AALB004806" "e3" 79104609 995 -1 "e3" 129683965 731 1
"AALB004806" "e3" 79104609 995 -1 "e3" 129686470 710 1
"AALB004959" "e3" 81720593 637 1 "e3" 126068064 630 -1
"AALB007313" "e3" 64635458 9805 -1 "e3" 92247454 47383 -1
"AALB005517" "e3" 88579558 1321 1 "e3" 130642102 1450 -1
"AALB005031" "e3" 82851980 1805 1 "e3" 127034904 57549 -1
"AALB007760" "e1" 10936768 2648 1 "e3" 120067069 667 1
"AALB005606" "e3" 89436991 648 -1 "e3" 119646095 1330 1
"AALB005102" "e3" 83747152 825 -1 "e3" 102108645 937 -1
"AALB004308" "e3" 71223614 964 -1 "e3" 90311691 1436 1
"AALB007300" "e3" 64447830 666 -1 "e3" 93455609 1854 1
"AALB004643" "e3" 76506510 3974 -1 "e3" 105661321 81767 -1
"AALB004214" "e3" 69498768 10703 -1 "e3" 102875247 12544 -1
"AALB006040" "e3" 94947156 909 -1 "e3" 101206923 1292 1
"AALB005318" "e3" 86440977 1931 -1 "e3" 124988290 1970 -1
"AALB004145" "e3" 68713874 12260 1 "e3" 116385735 20958 -1
"AALB006240" "e3" 97564273 2158 1 "e3" 135141429 2624 1
"AALB004106" "e3" 68081755 9529 1 "e3" 129211172 26923 -1
"AALB006088" "e3" 95524946 1482 -1 "e3" 94750491 2572 1
"AALB005530" "e3" 88692476 4260 1 "e3" 130508010 4091 -1
"AALB009745" "e3" 64196786 5149 1 "e3" 88900504 2576 1
"AALB005509" "e3" 88422071 7779 -1 "e3" 130859219 8611 1
"AALB005527" "e3" 88643877 2944 1 "e3" 130566744 1645 -1
"AALB007496" "e5" 168225792 4833 1 "e3" 88768055 7923 -1
"AALB009744" "e3" 64128120 6356 -1 "e3" 87397499 5793 -1
"AALB004270" "e3" 70646805 2154 -1 "e3" 110440058 2164 -1
"AALB005581" "e3" 89218438 7137 -1 "e3" 129622604 2592 -1
"AALB005728" "e3" 91136369 2458 -1 "e3" 100339895 2490 1
"AALB004250" "e3" 70155738 4198 -1 "e3" 108556409 21396 -1
"AALB005939" "e3" 93559404 7383 -1 "e3" 128141097 4011 -1
"AALB005990" "e3" 94342032 10313 1 "e3" 108154520 10550 1
"AALB005990" "e3" 94342032 10313 1 "e3" 108154520 10550 1
"AALB003211" "e3" 66511578 1856 -1 "e3" 98055482 1260 -1
"AALB005503" "e3" 88411668 873 1 "e3" 130881016 820 1
"AALB005638" "e3" 89996372 4046 -1 "e3" 118751737 936 1
"AALB005658" "e3" 90351050 1687 -1 "e3" 129778841 1703 1
"AALB005867" "e3" 92856072 3394 1 "e3" 116293190 16739 1
"AALB004305" "e3" 71168294 2970 -1 "e3" 134763490 4074 -1
"AALB010032" "e5" 142187116 1109 1 "e3" 89334463 1186 -1
"AALB004387" "e3" 72144097 7439 -1 "e3" 99606985 9661 1
"AALB005613" "e3" 89696784 12980 1 "e3" 119167208 17175 -1
"AALB004188" "e3" 69323760 1533 -1 "e3" 95996053 1718 -1
"AALB004986" "e3" 81961275 880 -1 "e3" 91885042 1274 1
"AALB004992" "e3" 82082335 534 -1 "e3" 94690924 660 -1
"AALB003269" "e3" 67157702 1107 -1 "e3" 114952349 1340 1
"AALB004662" "e3" 77034745 1133 1 "e3" 116924828 1323 -1
"AALB005294" "e3" 86142871 874 1 "e3" 124621717 3577 1
"AALB006035" "e3" 94931472 1826 -1 "e3" 101233087 2014 1
"AALB005333" "e3" 86564151 5163 1 "e3" 100530516 5910 1
"AALB005515" "e3" 88553892 1815 1 "e3" 130673373 1616 -1
"AALB004720" "e3" 77780326 6186 1 "e3" 118499022 7053 1
"AALB005809" "e3" 92092710 881 -1 "e3" 106531111 2349 -1
"AALB004810" "e3" 79134343 3006 -1 "e3" 100904838 3756 1
"AALB006027" "e3" 94887007 639 1 "e3" 101294918 1074 -1
"AALB005360" "e3" 86778469 1536 -1 "e3" 122572464 1612 -1
"AALB005047" "e3" 83086661 5398 -1 "e3" 120549941 5368 1
"AALB005272" "e3" 85707114 695 1 "e3" 124148409 668 1
"AALB005035" "e3" 82924865 1305 -1 "e3" 112562942 672 -1
"AALB005596" "e3" 89305326 473 1 "e3" 120608389 1131 -1
"AALB003209" "e3" 66497339 3421 1 "e3" 98027436 1804 -1
"AALB005816" "e3" 92107242 2508 1 "e3" 106031685 2420 1
"AALB006119" "e3" 95834507 984 -1 "e3" 102719578 1309 1
"AALB015449" "e3" 69190667 2725 1 "e3" 95839042 2557 1
"AALB006152" "e3" 96387471 2041 1 "e3" 111925652 717 1
"AALB006008" "e3" 94574485 9793 -1 "e3" 108494690 3891 -1
"AALB005900" "e3" 93098283 5448 -1 "e3" 100049622 6971 -1
"AALB004170" "e3" 69116957 2898 1 "e3" 99905452 2480 -1
"AALB005897" "e3" 93057166 1540 1 "e3" 99984380 1090 1
"AALB005962" "e3" 93857864 2177 1 "e3" 102424749 3546 -1
"AALB006026" "e3" 94885162 1455 -1 "e3" 101296336 1853 1
"AALB005996" "e3" 94422056 927 1 "e3" 108262923 1115 1
"AALB014418" "e3" 71393820 1892 1 "e3" 99064625 1801 -1
"AALB007829" "e5" 169158331 889 1 "e3" 95356141 6729 -1
"AALB001381" "e4" 134383956 6064 -1 "e3" 130387251 1677 -1
"AALB004724" "e3" 77842244 9280 1 "e3" 118595084 10779 1
"AALB005437" "e3" 87684088 2438 -1 "e3" 134651421 2977 -1
"AALB004892" "e3" 80947917 1379 1 "e3" 116888782 1464 -1
"AALB004701" "e3" 77501643 3347 1 "e3" 107696426 3106 -1
"AALB006221" "e3" 97327268 1292 1 "e3" 133635798 1319 -1
"AALB007485" "e5" 168277203 4003 -1 "e3" 88597207 14666 1
"AALB007832" "e5" 169172422 10317 -1 "e3" 94457816 11167 -1
"AALB004233" "e3" 69797297 2686 1 "e3" 126459148 1652 1
"AALB006133" "e3" 96083125 1884 -1 "e3" 113657633 4357 -1
"AALB004867" "e3" 80576503 5368 1 "e3" 99235653 2234 -1
"AALB004419" "e3" 73043997 6607 -1 "e3" 111850007 5129 1
"AALB004429" "e3" 73310022 5040 1 "e3" 111546311 43338 -1
"AALB006002" "e3" 94472549 14807 1 "e3" 108371436 32453 -1
"AALB005657" "e3" 90220392 9892 -1 "e3" 129899597 22859 1
"AALB004146" "e3" 68727698 497 -1 "e3" 116382330 827 1
"AALB006014" "e3" 94624623 2947 1 "e3" 112143457 1479 1
"AALB005291" "e3" 86093633 1222 1 "e3" 124566304 1190 1
"AALB005571" "e3" 89074300 1885 -1 "e3" 130239554 2060 -1
"AALB005869" "e3" 92864435 2507 -1 "e3" 116321650 2660 1
"AALB004327" "e3" 71453763 529 -1 "e3" 98970699 17195 1
"AALB007674" "e1" 9057639 4711 -1 "e3" 91371521 3123 -1
"AALB006898" "e1" 652906 4005 1 "e3" 116913319 4145 1
"AALB004994" "e3" 82086307 1145 1 "e3" 128026098 6056 -1
"AALB015823" "e3" 93822954 1651 1 "e3" 102481742 1879 -1
"AALB014654" "e3" 64496272 3956 1 "e3" 94574254 3467 -1
"AALB005959" "e3" 93827920 5309 1 "e3" 102473963 1598 -1
"AALB005216" "e3" 84984825 8059 -1 "e3" 101911542 25470 -1
"AALB005801" "e3" 92023141 2866 1 "e3" 109848225 2238 -1
"AALB006110" "e3" 95730529 2837 1 "e3" 106168887 1524 -1
"AALB006110" "e3" 95730529 2837 1 "e3" 106168887 1524 -1
"AALB006110" "e3" 95730529 2837 1 "e3" 106168887 1524 -1
"AALB005720" "e3" 91018465 2146 -1 "e3" 100524180 3908 1
"AALB005824" "e3" 92204303 2428 1 "e3" 104361584 2475 -1
"AALB006021" "e3" 94864250 2884 1 "e3" 112421735 31222 1
"AALB005741" "e3" 91228329 1951 1 "e3" 107735247 1686 1
"AALB005836" "e3" 92344806 1067 -1 "e3" 113525403 1115 -1
"AALB006031" "e3" 94905988 13985 1 "e3" 101252997 7866 -1
"AALB005403" "e3" 87321270 2182 1 "e3" 134226565 2555 1
"AALB007345" "e3" 65441584 7436 1 "e3" 93638967 6005 -1
"AALB004708" "e3" 77684564 1685 1 "e3" 109544250 1742 1
"AALB005423" "e3" 87570963 1778 1 "e3" 134827396 1565 -1
"AALB006134" "e3" 96089775 1876 -1 "e3" 113668665 9503 -1
"AALB006074" "e3" 95304446 437 1 "e3" 101594076 440 -1
"AALB006074" "e3" 95304446 437 1 "e3" 101597825 440 1
"AALB006074" "e3" 95304446 437 1 "e3" 101594076 440 -1
"AALB006074" "e3" 95304446 437 1 "e3" 101597825 440 1
"AALB005559" "e3" 89000270 8517 -1 "e3" 126370297 5812 -1
"AALB005852" "e3" 92651617 2315 -1 "e3" 113077329 3756 1
"AALB005480" "e3" 88136056 5065 -1 "e3" 131188384 3042 1
"AALB005311" "e3" 86368998 1246 -1 "e3" 124901925 4587 -1
"AALB004997" "e3" 82107233 1715 1 "e3" 127996007 1557 -1
"AALB004917" "e3" 81395213 3657 -1 "e3" 125931881 14277 -1
"AALB004917" "e3" 81395213 3657 -1 "e3" 125931881 14277 -1
"AALB003254" "e3" 66902796 2895 -1 "e3" 114641218 2763 -1
"AALB007318" "e3" 64755993 1418 -1 "e3" 92562846 1937 -1
"AALB004646" "e3" 76610433 12489 1 "e3" 117434641 2166 -1
