"ensembl_gene_id" "chromosome_name" "start_position" "end_position" "strand" "chromosome_name.1" "start_position.1" "end_position.1" "strand.1" "chromosome_name.2" "start_position.2" "end_position.2" "strand.2"
"AALB015886" "e5" 154119406 1131 1 "e5" 183133821 1027 1 "e5" 196328690 752 -1
"AALB007087" "e5" 162115385 1854 -1 "e5" 172929591 2157 -1 "e5" 225230960 9632 -1
"AALB009775" "e5" 138553336 4486 -1 "e5" 172862962 11330 -1 "e5" 225170638 1531 -1
"AALB009775" "e5" 138553336 4486 -1 "e5" 172862962 11330 -1 "e5" 225172711 1788 -1
"AALB009775" "e5" 138553336 4486 -1 "e5" 172862962 11330 -1 "e5" 225168929 1596 -1
"AALB009775" "e5" 138553336 4486 -1 "e5" 172875578 8642 -1 "e5" 225170638 1531 -1
"AALB009775" "e5" 138553336 4486 -1 "e5" 172875578 8642 -1 "e5" 225172711 1788 -1
"AALB009775" "e5" 138553336 4486 -1 "e5" 172875578 8642 -1 "e5" 225168929 1596 -1
"AALB010547" "e5" 151011421 1845 -1 "e5" 176589902 5026 -1 "e5" 197314051 2017 -1
"AALB001093" "e4" 103928505 38697 -1 "e5" 189650255 10942 -1 "e5" 207915136 503 -1
"AALB007785" "e1" 10660951 2469 1 "e5" 180585293 3091 -1 "e1" 13423329 5261 -1
"AALB009984" "e5" 141630067 1455 -1 "e5" 171741944 5198 1 "e5" 227899376 1630 -1
"AALB010535" "e5" 150900888 3293 -1 "e5" 190444273 8696 1 "e5" 208799540 42758 1
"AALB006292" "e1" 8412789 3264 -1 "e5" 176036667 416 1 "e1" 9455267 847 1
"AALB006292" "e1" 8412789 3264 -1 "e5" 176036667 416 1 "e5" 208370039 1210 1
"AALB010620" "e5" 152430345 614 -1 "e5" 173663651 763 -1 "e5" 226932341 11217 -1
"AALB007080" "e5" 162006063 1979 -1 "e5" 174152281 749 1 "e5" 226944195 978 1
"AALB010805" "e5" 155399193 1973 1 "e5" 191492429 2135 -1 "e5" 226497035 830 1
"AALB004071" "e5" 156723523 569 -1 "e5" 181464683 569 1 "e5" 216747670 772 -1
"AALB007041" "e5" 161580374 1902 1 "e5" 188363894 2176 -1 "e5" 206609688 1804 -1
"AALB009877" "e5" 139750732 756 1 "e5" 178269108 11047 1 "e5" 196002206 10735 1
"AALB003865" "e5" 138206765 6600 1 "e5" 193425369 7128 -1 "e5" 216804874 7394 -1
"AALB009957" "e5" 141243147 1590 -1 "e5" 177750356 1968 1 "e5" 227533871 1549 1
"AALB010139" "e5" 144478148 2061 -1 "e5" 199230536 4002 1 "e5" 225569851 1036 -1
"AALB009186" "e2" 16690557 468 -1 "e5" 164786242 2398 1 "e1" 14238573 841 1
"AALB010219" "e5" 146110098 1259 -1 "e5" 185685736 1815 -1 "e5" 194549700 1300 -1
"AALB009764" "e5" 138455571 1587 -1 "e5" 172733777 1106 -1 "e5" 225043766 1205 -1
"AALB014591" "e1" 3937854 1443 1 "e5" 188927175 854 1 "e1" 18319986 961 1
"AALB010051" "e5" 142764442 9276 -1 "e5" 179674651 2835 1 "e5" 213826882 2597 1
"AALB010446" "e5" 149415438 5458 1 "e5" 191259716 3418 -1 "e5" 199160735 1960 1
"AALB009934" "e5" 140897134 1865 1 "e5" 186575604 1835 -1 "e5" 224038484 2285 1
"AALB015564" "e5" 159063440 1808 1 "e5" 191966054 2438 1 "e5" 213352427 1974 -1
"AALB009779" "e5" 138575165 2373 1 "e5" 172911209 1424 1 "e5" 225212327 1324 1
"AALB003811" "e5" 136666219 4509 -1 "e5" 198835955 2039 1 "e5" 230103840 2015 1
"AALB010368" "e5" 148341789 2144 -1 "e5" 197751793 5217 -1 "e5" 222415314 2011 1
"AALB010086" "e5" 143265134 2107 1 "e5" 176216279 1327 -1 "e5" 228298673 1319 1
"AALB003901" "e5" 164210551 4890 -1 "e5" 163370358 3907 -1 "e5" 191096314 1353 -1
"AALB008486" "e5" 159397769 4588 -1 "e5" 176440568 4723 1 "e5" 197097991 3867 1
"AALB003727" "e5" 135812943 6881 1 "e5" 197340622 5576 -1 "e5" 223008715 4579 1
"AALB010737" "e5" 154088636 4739 1 "e5" 183095538 4067 1 "e5" 196393017 3042 -1
"AALB010171" "e5" 145311818 13514 1 "e5" 167768989 13752 1 "e5" 201237118 24093 1
"AALB001264" "e5" 166950625 2050 1 "e5" 163926633 11485 -1 "e5" 201041680 12489 1
"AALB008502" "e5" 159057816 769 -1 "e5" 191957161 2001 -1 "e5" 213361692 2357 1
"AALB009912" "e5" 140198557 764 1 "e5" 187449027 3287 -1 "e5" 203699646 1055 -1
"AALB009909" "e5" 140104094 4310 -1 "e5" 187574836 6527 1 "e5" 203792059 15045 1
"AALB006989" "e5" 160434129 4894 1 "e5" 166044116 1617 1 "e5" 202205524 18652 1
"AALB003789" "e5" 136495693 1774 -1 "e5" 196499634 1718 1 "e5" 229683556 1409 -1
"AALB003763" "e5" 136165622 5662 -1 "e5" 196902301 2309 1 "e5" 223639176 769 -1
"AALB003788" "e5" 136438363 3642 1 "e5" 196566514 3434 -1 "e5" 229611213 602 1
"AALB004064" "e5" 156847330 2041 1 "e5" 181336379 2625 -1 "e5" 215319012 1766 -1
"AALB006971" "e5" 160034321 9765 -1 "e5" 165639450 8862 -1 "e5" 200716913 8057 1
"AALB015648" "e5" 164667355 1193 1 "e5" 165195677 1130 -1 "e5" 191151451 2108 -1
"AALB010192" "e5" 145589984 1566 -1 "e5" 177870062 2954 1 "e5" 227624451 1677 1
"AALB009774" "e5" 138527019 5371 -1 "e5" 172823936 7626 -1 "e5" 225142488 657 -1
"AALB006984" "e5" 160250502 2396 -1 "e5" 165861771 3403 -1 "e5" 201954395 4267 -1
"AALB009858" "e5" 139468845 4028 -1 "e5" 168134354 9288 1 "e5" 193618702 3906 -1
"AALB003786" "e5" 136433812 1085 1 "e5" 196574068 1085 -1 "e5" 229606293 1088 1
"AALB001229" "e5" 167505050 3301 -1 "e5" 161795161 639 1 "e5" 190725700 3278 -1
"AALB010785" "e5" 155056373 8375 1 "e5" 187954176 7403 1 "e5" 206215066 9397 1
"AALB010245" "e5" 146320334 3232 -1 "e5" 185950150 4718 -1 "e5" 224675579 4634 1
"AALB010028" "e5" 142070733 6660 1 "e5" 180577134 3686 -1 "e5" 214784487 6850 -1
"AALB010028" "e5" 142070733 6660 1 "e5" 180581568 2953 -1 "e5" 214784487 6850 -1
"AALB004028" "e5" 157265306 7134 1 "e5" 169062452 5177 1 "e5" 209820455 5015 1
"AALB010615" "e5" 152372471 10479 1 "e5" 173568748 14212 1 "e5" 226878502 10952 1
"AALB003723" "e5" 135802098 4846 -1 "e5" 197353484 3602 1 "e5" 222989454 4077 -1
"AALB003981" "e5" 157965279 2295 1 "e5" 163639959 1346 -1 "e5" 192341994 1694 -1
"AALB009818" "e5" 138948343 773 -1 "e5" 192018169 1128 1 "e5" 213307962 1000 -1
"AALB007070" "e5" 161895495 746 1 "e5" 187996297 7024 -1 "e5" 206251167 503 -1
"AALB010572" "e5" 151469817 4527 -1 "e5" 189493872 7606 -1 "e5" 207754522 1742 -1
"AALB009889" "e5" 139884880 4800 1 "e5" 178432163 19160 1 "e5" 204832227 3592 -1
"AALB009889" "e5" 139884880 4800 1 "e5" 178432163 19160 1 "e5" 204831110 779 -1
"AALB009889" "e5" 139884880 4800 1 "e5" 178432163 19160 1 "e5" 204836429 911 -1
"AALB010351" "e5" 148225092 2252 -1 "e5" 179074574 1044 -1 "e5" 204173478 1045 1
"AALB010351" "e5" 148225092 2252 -1 "e5" 179074574 1044 -1 "e5" 204174820 1131 1
"AALB010351" "e5" 148225092 2252 -1 "e5" 179075880 1151 -1 "e5" 204173478 1045 1
"AALB010351" "e5" 148225092 2252 -1 "e5" 179075880 1151 -1 "e5" 204174820 1131 1
"AALB004005" "e5" 157652912 8968 1 "e5" 163842746 19385 -1 "e5" 201140732 11095 1
"AALB003808" "e5" 136625095 4109 1 "e5" 198893159 2205 -1 "e5" 230143684 2143 1
"AALB010095" "e5" 143409129 1537 1 "e5" 175986383 2679 -1 "e5" 228437803 1244 1
"AALB010510" "e5" 150771384 1490 1 "e5" 175910990 1450 1 "e5" 221626964 1957 1
"AALB010381" "e5" 148421442 2426 -1 "e5" 197850861 1781 -1 "e5" 222272368 1183 1
"AALB007365" "e5" 163764560 2055 1 "e5" 162916947 5905 1 "e5" 189244626 5342 -1
"AALB009887" "e5" 139867819 9035 1 "e5" 178420694 9576 1 "e5" 204848945 5856 -1
"AALB010525" "e5" 150822400 966 -1 "e5" 190536582 1145 1 "e5" 200099694 1012 -1
"AALB010371" "e5" 148376557 1231 -1 "e5" 197794310 2671 -1 "e5" 222363040 876 1
"AALB010017" "e5" 142014456 2063 1 "e5" 199004911 1018 1 "e5" 226113836 1751 1
"AALB003313" "e1" 10227590 2111 -1 "e5" 163783415 3648 1 "e1" 19742305 4087 -1
"AALB007103" "e5" 162380460 6672 1 "e5" 173203772 8729 1 "e5" 220878100 6014 -1
"AALB007103" "e5" 162380460 6672 1 "e5" 173203772 8729 1 "e5" 220884704 1770 -1
"AALB007064" "e5" 161810999 455 -1 "e5" 188087039 365 1 "e5" 206348441 461 -1
"AALB007064" "e5" 161810999 455 -1 "e5" 188087039 365 1 "e5" 206355004 455 -1
"AALB007079" "e5" 161945790 60163 1 "e5" 174153728 8059 -1 "e5" 226948463 2624 -1
"AALB009798" "e5" 138786318 5331 -1 "e5" 171259884 6510 -1 "e5" 219855448 3600 1
"AALB010693" "e5" 153536562 1417 -1 "e5" 192562844 1918 1 "e5" 198786832 1453 1
"AALB010595" "e5" 151973426 4273 -1 "e5" 179087535 1312 -1 "e5" 204155083 2824 1
"AALB010561" "e5" 151236462 2255 1 "e5" 189247845 3665 1 "e5" 207499923 1745 1
"AALB010849" "e5" 156241869 704 1 "e5" 190718450 1595 -1 "e5" 199827303 3575 1
"AALB010008" "e5" 141894132 2223 1 "e5" 168722435 2162 1 "e5" 209493350 1241 1
"AALB009788" "e5" 138647373 6763 1 "e5" 171048440 7262 1 "e5" 220044563 1520 -1
"AALB004012" "e5" 157477307 1571 1 "e5" 169420673 1442 1 "e5" 210104514 2067 1
"AALB009974" "e5" 141481637 4752 1 "e5" 177397966 3081 -1 "e5" 229185003 1793 1
"AALB009885" "e5" 139856828 5702 1 "e5" 178405948 6483 1 "e5" 196304432 4897 1
"AALB003755" "e5" 136121900 2681 -1 "e5" 196950199 1502 1 "e5" 223575066 2737 -1
"AALB007395" "e5" 163038880 656 -1 "e5" 166541739 650 1 "e5" 209317611 653 -1
"AALB010811" "e5" 155525797 1668 1 "e5" 173315366 2515 1 "e5" 226624241 1226 1
"AALB003993" "e5" 157821941 468 -1 "e5" 163778658 2342 1 "e5" 192551007 2622 1
"AALB009941" "e5" 140930037 5260 1 "e5" 186530787 6326 -1 "e5" 224081593 4983 1
"AALB009892" "e5" 139969141 9009 -1 "e5" 178572570 7596 -1 "e5" 204729397 9084 1
"AALB010233" "e5" 146233348 7893 1 "e5" 185869541 4440 1 "e5" 194816662 3485 -1
"AALB010809" "e5" 155515299 3481 1 "e5" 173307258 1887 1 "e5" 226615626 1583 1
"AALB015641" "e5" 146284242 4256 -1 "e5" 185912981 4527 -1 "e5" 194767717 5295 1
"AALB003737" "e5" 135928856 1111 1 "e5" 197208737 922 -1 "e5" 223203441 1070 1
"AALB010212" "e5" 145910246 3417 -1 "e5" 172862962 11330 -1 "e5" 225170638 1531 -1
"AALB010212" "e5" 145910246 3417 -1 "e5" 172862962 11330 -1 "e5" 225172711 1788 -1
"AALB010212" "e5" 145910246 3417 -1 "e5" 172862962 11330 -1 "e5" 225168929 1596 -1
"AALB010212" "e5" 145910246 3417 -1 "e5" 172875578 8642 -1 "e5" 225170638 1531 -1
"AALB010212" "e5" 145910246 3417 -1 "e5" 172875578 8642 -1 "e5" 225172711 1788 -1
"AALB010212" "e5" 145910246 3417 -1 "e5" 172875578 8642 -1 "e5" 225168929 1596 -1
"AALB010431" "e5" 149246274 3954 1 "e5" 176804062 3552 -1 "e5" 223997445 1712 1
"AALB009827" "e5" 139103916 9873 -1 "e5" 168706542 2207 1 "e5" 197464640 1912 -1
"AALB010378" "e5" 148416736 2133 -1 "e5" 197841286 2317 -1 "e5" 222291001 1968 1
"AALB009800" "e5" 138797369 1568 -1 "e5" 171277414 1472 -1 "e5" 213100971 1472 -1
"AALB007420" "e5" 162788905 3695 1 "e5" 163345143 3988 -1 "e4" 147100955 5855 1
"AALB010689" "e5" 153516941 2619 -1 "e5" 192570018 10773 1 "e5" 198806564 4115 1
"AALB007380" "e5" 163313110 16185 1 "e5" 166263843 24295 -1 "e5" 202511348 17097 -1
"AALB009803" "e5" 138814614 5844 1 "e5" 192194898 2334 -1 "e5" 213120408 3503 1
"AALB010063" "e5" 143010732 9036 -1 "e5" 182561061 16399 -1 "e5" 220482891 17890 1
"AALB014367" "e5" 135722860 6314 1 "e5" 198606710 3965 -1 "e5" 229750747 4069 -1
"AALB010851" "e5" 156298109 4928 1 "e5" 190659653 948 -1 "e5" 199884187 614 1
"AALB010851" "e5" 156298109 4928 1 "e5" 190659653 948 -1 "e5" 199888033 372 1
"AALB010851" "e5" 156298109 4928 1 "e5" 190659653 948 -1 "e5" 199888676 8244 1
"AALB010851" "e5" 156298109 4928 1 "e5" 190659653 948 -1 "e5" 199899371 6779 1
"AALB009807" "e5" 138839520 1225 1 "e5" 192172212 1477 -1 "e5" 213154851 1255 1
"AALB009980" "e5" 141594733 4495 -1 "e5" 177246691 1654 1 "e5" 229286739 508 -1
"AALB009980" "e5" 141594733 4495 -1 "e5" 177245120 1550 1 "e5" 229286739 508 -1
"AALB003986" "e5" 157925804 1603 -1 "e5" 163691295 928 1 "e5" 192407999 793 1
"AALB008510" "e5" 159016681 1238 -1 "e5" 191896198 1724 -1 "e5" 213392617 19548 1
"AALB010206" "e5" 145741575 3777 1 "e5" 185231137 3874 1 "e5" 194051351 3451 1
"AALB003833" "e5" 137018721 18883 -1 "e5" 194888301 3431 1 "e5" 218717298 4724 -1
"AALB010661" "e5" 153100216 679 -1 "e5" 186246560 1972 1 "e5" 224369618 1703 -1
"AALB010614" "e5" 152344387 403 -1 "e5" 173533349 1893 -1 "e5" 226836954 11779 -1
"AALB004008" "e5" 157590684 3925 1 "e5" 162319137 7055 -1 "e5" 190288416 4547 1
"AALB015636" "e5" 159066227 1502 -1 "e5" 191963510 1640 -1 "e5" 213356089 1492 1
"AALB007408" "e5" 162919219 3966 1 "e5" 166683260 1802 -1 "e5" 209138888 1919 1
"AALB010565" "e5" 151386861 1378 1 "e5" 189376815 1497 1 "e5" 207651271 1465 1
"AALB003760" "e5" 136149927 4843 -1 "e5" 196917482 6270 1 "e5" 223612521 7827 -1
"AALB010757" "e5" 154624726 569 -1 "e5" 183706725 934 -1 "e5" 205376897 857 -1
"AALB014936" "e5" 143945871 5264 1 "e5" 193161092 8071 1 "e5" 215662490 38592 -1
"AALB010353" "e5" 148234313 590 -1 "e5" 179082370 593 -1 "e5" 204161927 2690 1
"AALB003830" "e5" 137010864 3060 1 "e5" 194905543 1359 -1 "e5" 218723714 4340 -1
"AALB010622" "e5" 152433513 4547 -1 "e5" 173665969 12288 -1 "e5" 200249701 10066 -1
"AALB009883" "e5" 139847272 4674 -1 "e5" 178392793 5982 -1 "e5" 196284194 7633 -1
"AALB009707" "e2" 38055420 2712 1 "e5" 174616157 1592 -1 "e1" 11804663 3948 1
"AALB003876" "e5" 138356436 13701 1 "e5" 172602684 20059 1 "e5" 224897009 8350 1
"AALB010010" "e5" 141912992 5587 1 "e5" 196342097 5936 1 "e5" 225996535 1890 1
"AALB010252" "e5" 146385202 625 1 "e5" 197909143 893 1 "e5" 222196879 405 -1
"AALB009938" "e5" 140919284 1617 1 "e5" 186547358 1614 -1 "e5" 224069601 1647 1
"AALB007023" "e5" 160869005 2344 -1 "e5" 189032784 3373 1 "e5" 207247130 2702 1
"AALB006650" "e1" 3958286 9155 -1 "e5" 194008203 4226 1 "e1" 9291162 5953 1
"AALB007111" "e5" 162490690 2162 1 "e5" 191634554 2827 1 "e5" 213681063 1042 -1
"AALB010122" "e5" 144110956 6796 -1 "e5" 186061925 17946 -1 "e5" 224516967 31925 1
"AALB015549" "e5" 136236688 2098 -1 "e5" 196810532 2112 1 "e5" 223782533 2044 -1
"AALB015684" "e5" 162119634 3028 1 "e5" 172934975 4620 1 "e5" 221200444 3641 -1
"AALB010721" "e5" 153817506 523 -1 "e5" 192277104 737 1 "e5" 198225671 814 1
"AALB007042" "e5" 161582686 1095 -1 "e5" 188362345 1537 1 "e5" 206606896 1623 1
"AALB010560" "e5" 151229442 4745 -1 "e5" 189231817 17431 -1 "e5" 207481274 25153 -1
"AALB008472" "e5" 159563300 1646 1 "e5" 169698837 1655 1 "e5" 210444818 2589 1
"AALB010374" "e5" 148382694 2981 1 "e5" 197802522 966 1 "e5" 222351322 540 -1
"AALB010016" "e5" 141952896 3289 -1 "e5" 198944740 13504 -1 "e5" 226040711 4011 -1
"AALB010836" "e5" 155754357 2225 -1 "e5" 198212389 3298 1 "e5" 228447717 2604 1
"AALB001256" "e5" 167066165 1916 1 "e5" 162275206 2376 -1 "e5" 190293223 1966 1
"AALB007036" "e5" 161542091 4658 1 "e5" 188405871 4791 -1 "e5" 206648720 3751 -1
"AALB010255" "e5" 146430499 741 -1 "e5" 197934251 23387 -1 "e5" 222128003 626 1
"AALB007062" "e5" 161803805 4411 -1 "e5" 188089928 5217 1 "e5" 206366356 5730 1
"AALB010554" "e5" 151075272 224 1 "e5" 176652416 2435 -1 "e2" 26008946 2385 -1
"AALB010554" "e5" 151075272 224 1 "e5" 176652416 2435 -1 "e2" 26012924 2381 1
"AALB010554" "e5" 151075272 224 1 "e5" 176652416 2435 -1 "e5" 202716049 1376 -1
"AALB010554" "e5" 151075272 224 1 "e5" 176644238 449 -1 "e2" 26008946 2385 -1
"AALB010554" "e5" 151075272 224 1 "e5" 176644238 449 -1 "e2" 26012924 2381 1
"AALB010554" "e5" 151075272 224 1 "e5" 176644238 449 -1 "e5" 202716049 1376 -1
"AALB007010" "e5" 160750432 9019 1 "e5" 162409040 3740 -1 "e5" 190271509 2666 1
"AALB010533" "e5" 150888924 4488 -1 "e5" 190456024 4590 1 "e5" 208845036 4059 1
"AALB006996" "e5" 160501432 8960 -1 "e5" 162694942 10047 1 "e5" 189611919 15598 1
"AALB001219" "e5" 167560015 3221 -1 "e5" 161598068 3162 1 "e5" 190811033 2340 -1
"AALB003722" "e5" 135797466 3054 1 "e5" 197358995 3065 -1 "e5" 222984705 3157 1
"AALB010527" "e5" 150825530 4360 1 "e5" 190531663 3040 -1 "e5" 196648199 1545 1
"AALB010563" "e5" 151311624 974 -1 "e5" 189344938 1088 -1 "e5" 207617022 845 -1
"AALB007040" "e5" 161576442 2933 -1 "e5" 188366116 3532 1 "e5" 206613593 5261 1
"AALB000911" "e4" 107624490 1995 -1 "e5" 189650255 10942 -1 "e5" 207915136 503 -1
"AALB007033" "e5" 161520422 6958 -1 "e5" 188441054 1248 1 "e5" 206673646 1106 1
"AALB010432" "e5" 149248184 1779 -1 "e5" 176801804 1774 1 "e5" 223999747 1812 -1
"AALB010096" "e5" 143417539 2818 -1 "e5" 175973857 2299 1 "e5" 221738881 1217 1
"AALB001237" "e5" 167467452 2514 -1 "e5" 161832436 2486 1 "e5" 190646812 2651 -1
"AALB010314" "e5" 147586689 2152 -1 "e5" 195538836 4433 -1 "e5" 219640760 5687 -1
"AALB007407" "e5" 162923601 4834 -1 "e5" 166680603 2113 1 "e5" 209141363 2068 -1
"AALB010543" "e5" 150993586 3347 -1 "e5" 176569909 3807 -1 "e5" 197275997 3620 -1
"AALB007394" "e5" 163041777 752 1 "e5" 166536449 1332 -1 "e5" 209321124 1224 1
"AALB010193" "e5" 145592886 2047 1 "e5" 177865014 4000 -1 "e5" 227620319 377 -1
"AALB003759" "e5" 136147172 962 1 "e5" 196923811 1379 -1 "e5" 223609164 1402 1
"AALB004038" "e5" 157029811 10664 1 "e5" 184158253 9326 -1 "e5" 205787680 7985 -1
"AALB009904" "e5" 140043781 5664 -1 "e5" 173345876 2216 -1 "e5" 226649841 5675 -1
"AALB007592" "e5" 164803144 11282 -1 "e5" 164810471 11362 1 "e5" 191635275 21329 -1
"AALB004019" "e5" 157381080 9392 1 "e5" 169318102 1134 1 "e5" 209959147 28368 1
"AALB004019" "e5" 157381080 9392 1 "e5" 169298452 4183 1 "e5" 209959147 28368 1
"AALB010145" "e5" 144598430 7246 -1 "e5" 199062746 8526 1 "e5" 225746478 5414 -1
"AALB009802" "e5" 138801892 12378 1 "e5" 192197428 15771 -1 "e5" 213107122 12651 1
"AALB001239" "e5" 167448177 9855 -1 "e5" 161847988 14995 1 "e5" 190626773 5807 -1
"AALB010338" "e5" 147863228 923 -1 "e5" 195833090 1102 -1 "e5" 212850945 1155 1
"AALB010033" "e5" 142197784 3334 1 "e5" 180400701 3871 -1 "e5" 214628150 4701 -1
"AALB010666" "e5" 153130584 983 -1 "e5" 186195360 3675 1 "e5" 224405890 1093 -1
"AALB003726" "e5" 135807514 5330 -1 "e5" 197346253 1179 1 "e5" 223005954 1107 -1
"AALB010582" "e5" 151563802 5270 -1 "e5" 189578524 5819 -1 "e5" 207841730 3835 -1
"AALB010208" "e5" 145872421 5798 -1 "e5" 185374419 2687 -1 "e5" 194192940 3012 -1
"AALB004646" "e3" 76610433 12489 1 "e5" 189071360 9222 1 "e3" 117434641 2166 -1
"AALB010025" "e5" 142059085 895 -1 "e5" 180621527 1229 1 "e5" 214812967 509 1
"AALB010261" "e5" 146441789 356 -1 "e5" 197968044 3242 -1 "e5" 222114621 608 1
"AALB006994" "e5" 160464646 1284 1 "e5" 166072905 4624 1 "e5" 202296076 972 1
"AALB007371" "e5" 163552069 12222 1 "e5" 162740029 11723 1 "e5" 189664182 11920 1
"AALB010668" "e5" 153143132 4990 -1 "e5" 198478487 9181 1 "e5" 221214837 7723 -1
"AALB003742" "e5" 135951643 1315 -1 "e5" 197181591 1462 1 "e5" 223256308 1366 -1
"AALB007373" "e5" 163515598 2182 -1 "e5" 166115566 2052 1 "e5" 202338849 1987 1
"AALB010147" "e5" 144615255 4896 -1 "e5" 180622719 4255 -1 "e5" 214817047 1498 -1
"AALB010720" "e5" 153815700 1552 1 "e5" 192277839 3076 -1 "e5" 198226504 14488 -1
"AALB009978" "e5" 141585464 4846 -1 "e5" 177252947 7557 1 "e5" 229275984 2220 -1
"AALB010410" "e5" 149003585 503 1 "e5" 171865206 10641 -1 "e5" 195468367 733 1
"AALB010369" "e5" 148349053 3140 1 "e5" 197763453 2970 1 "e5" 222403320 3843 -1
"AALB003997" "e5" 157790433 9023 -1 "e5" 163814987 14660 1 "e5" 192596614 8880 1
"AALB009928" "e5" 140873360 1609 1 "e5" 186603428 1586 -1 "e5" 202874271 1877 -1
"AALB007428" "e5" 162759337 686 1 "e5" 166874355 5073 -1 "e5" 208922147 5787 1
"AALB002464" "e2" 26139919 1424 -1 "e5" 176869862 1637 1 "e2" 24998218 1512 1
"AALB010845" "e5" 156090101 1155 -1 "e5" 190888751 11487 1 "e5" 199676732 1132 -1
"AALB010709" "e5" 153720053 1271 1 "e5" 175926174 1877 -1 "e5" 221656658 1484 -1
"AALB010478" "e5" 149952769 2143 -1 "e5" 183726779 4361 1 "e5" 205400383 2549 1
"AALB007116" "e5" 162576174 662 -1 "e5" 191751080 668 -1 "e3" 129327174 4607 1
"AALB010674" "e5" 153198627 1724 -1 "e5" 198430723 3351 1 "e5" 221295293 1766 -1
"AALB008512" "e5" 158999556 4570 1 "e5" 191847949 16272 1 "e5" 213431069 15045 -1
"AALB007030" "e5" 161466095 5951 -1 "e5" 188490072 6169 1 "e5" 206728597 4385 1
"AALB003774" "e5" 136291166 2142 1 "e5" 196734523 4209 -1 "e5" 223874159 3212 1
"AALB003895" "e5" 164161633 2569 -1 "e5" 163303280 3350 -1 "e5" 191042423 3207 -1
"AALB010519" "e5" 150811180 1875 -1 "e5" 175951595 2142 -1 "e5" 221706247 1968 -1
"AALB003735" "e5" 135919334 3770 1 "e5" 197214012 6861 -1 "e5" 223190265 6333 1
"AALB010801" "e5" 155392591 878 1 "e5" 174700971 947 1 "e5" 229083061 1019 -1
"AALB010092" "e5" 143317027 13691 1 "e5" 176095689 13039 -1 "e5" 228348707 15324 1
"AALB010034" "e5" 142204253 3272 -1 "e5" 180395261 1524 1 "e5" 214620859 2856 1
"AALB003721" "e5" 135794781 1250 -1 "e5" 197362853 2486 1 "e5" 222981832 1739 -1
"AALB004061" "e5" 156864742 1688 -1 "e5" 184345528 1715 1 "e5" 226213512 1673 -1
"AALB010647" "e5" 152762423 4608 1 "e5" 174107426 16586 1 "e5" 200686153 42797 1
"AALB004025" "e5" 157314718 672 1 "e5" 169119493 443 1 "e5" 209886604 546 1
"AALB010155" "e5" 144903036 2227 1 "e5" 181285094 2531 1 "e5" 215243799 1687 1
"AALB014369" "e5" 135835492 4154 -1 "e5" 197315873 2898 1 "e5" 223062640 2489 1
"AALB010680" "e5" 153398456 5625 1 "e5" 192689031 5690 -1 "e5" 198947631 10534 -1
"AALB010244" "e5" 146314939 871 -1 "e5" 185942387 7594 -1 "e5" 224680603 7826 1
"AALB005877" "e3" 92904565 1892 -1 "e5" 179653411 1790 1 "e2" 63066390 2141 1
"AALB010210" "e5" 145878361 4156 1 "e5" 185379591 6537 1 "e5" 194198350 4149 1
"AALB010022" "e5" 142022866 5807 -1 "e5" 199015600 1499 -1 "e5" 225823018 1340 1
"AALB001231" "e5" 167497931 689 1 "e5" 161802556 1068 -1 "e5" 190699601 574 1
"AALB001231" "e5" 167497931 689 1 "e5" 161802556 1068 -1 "e5" 190715713 962 1
"AALB009849" "e5" 139303986 4514 1 "e5" 188924371 2348 1 "e5" 206595025 2462 -1
"AALB010796" "e5" 155357533 3105 1 "e5" 174662024 13962 1 "e5" 229115812 2501 -1
"AALB003902" "e5" 164220898 14693 -1 "e5" 163380192 15675 -1 "e5" 191443308 4783 1
"AALB007378" "e5" 163333528 5421 -1 "e5" 176980549 746 1 "e5" 229428765 628 -1
"AALB007378" "e5" 163333528 5421 -1 "e5" 176980549 746 1 "e5" 229411090 632 -1
"AALB007378" "e5" 163333528 5421 -1 "e5" 176980549 746 1 "e5" 229425954 630 -1
"AALB007378" "e5" 163333528 5421 -1 "e5" 176980549 746 1 "e5" 229413691 626 -1
"AALB007378" "e5" 163333528 5421 -1 "e5" 176980549 746 1 "e5" 229420019 626 -1
"AALB003770" "e5" 136272332 5270 -1 "e5" 196753693 5616 1 "e5" 223844784 708 -1
"AALB007573" "e5" 164438413 2110 1 "e5" 165497644 2797 -1 "e5" 196527277 1858 -1
"AALB007573" "e5" 164438413 2110 1 "e5" 165497644 2797 -1 "e5" 196097230 1849 -1
"AALB010597" "e5" 151981176 1896 1 "e5" 187927819 2915 -1 "e5" 204148758 2949 -1
"AALB007401" "e5" 162981403 2081 1 "e5" 166616494 2069 -1 "e5" 209211098 2296 1
"AALB010855" "e5" 156418487 1816 1 "e5" 175959559 2043 1 "e5" 221716310 1847 1
"AALB010738" "e5" 154106017 1373 1 "e5" 183116290 3173 1 "e5" 196344965 1070 -1
"AALB010501" "e5" 150660660 624 -1 "e5" 175735794 725 -1 "e5" 228545993 922 1
"AALB010104" "e5" 143512078 7953 1 "e5" 182017858 52088 1 "e5" 216246761 26070 -1
"AALB014372" "e5" 136940398 293 1 "e5" 194993732 866 -1 "e5" 218833147 745 -1
"AALB010749" "e5" 154437890 8681 -1 "e5" 183496261 22723 -1 "e5" 205173319 22044 -1
"AALB003793" "e5" 136527383 2848 1 "e5" 196973233 4272 1 "e5" 223532050 4626 -1
