"ensembl_gene_id" "chromosome_name" "start_position" "end_position" "strand" "chromosome_name.1" "start_position.1" "end_position.1" "strand.1"
"AALB006584" "e1" 4705169 763 -1 "e1" 4773428 19004 1
"AALB007642" "e1" 8789487 1724 -1 "e1" 6307404 11594 1
"AALB010842" "e5" 155947327 1301 -1 "e1" 11263541 4247 1
"AALB006333" "e1" 7876494 1142 -1 "e1" 13749445 4491 1
"AALB006852" "e1" 1308839 833 1 "e1" 14745061 4655 -1
"AALB007675" "e1" 9064555 1571 1 "e1" 9831843 2271 -1
"AALB006466" "e1" 6109274 2982 1 "e1" 13623925 2639 -1
"AALB006273" "e1" 8518984 2349 -1 "e1" 12726946 16097 1
"AALB006440" "e1" 6373281 806 1 "e1" 9838280 1224 1
"AALB006864" "e1" 1203426 6384 1 "e1" 13917965 9959 -1
"AALB007797" "e1" 10580587 4372 1 "e1" 7395054 5719 -1
"AALB004685" "e3" 77332982 8658 1 "e1" 9297279 14272 -1
"AALB015830" "e1" 5892489 3536 -1 "e1" 9865446 4320 -1
"AALB006345" "e1" 7793731 1975 -1 "e1" 1578806 1616 1
"AALB007644" "e1" 8798749 15064 1 "e1" 10645005 8147 -1
"AALB006357" "e1" 7577539 11136 -1 "e1" 3395897 28648 1
"AALB006308" "e1" 8241557 2265 1 "e1" 18649631 9978 1
"AALB007636" "e1" 8760022 921 -1 "e1" 20063115 1041 -1
"AALB003334" "e1" 10473486 8369 -1 "e1" 18904974 8064 1
"AALB006830" "e1" 1605287 845 1 "e1" 10037064 1775 -1
"AALB007702" "e1" 9425407 1548 -1 "e1" 8188246 2637 -1
"AALB006899" "e1" 650448 2264 -1 "e1" 4919509 1910 1
"AALB006529" "e1" 5485932 5045 1 "e1" 10709824 7682 -1
"AALB006762" "e1" 2346469 5145 -1 "e1" 18736744 34172 1
"AALB006886" "e1" 818313 1368 1 "e1" 19361656 1308 -1
"AALB006886" "e1" 818313 1368 1 "e1" 19361656 1308 -1
"AALB010882" "e2" 61301482 1426 1 "e1" 12124481 1417 1
"AALB002015" "e4" 124162290 1780 -1 "e1" 18339668 3124 1
"AALB006690" "e1" 3372847 6656 1 "e1" 19000322 100189 1
"AALB006952" "e1" 5678 560 1 "e1" 12450966 715 -1
"AALB006422" "e1" 6460413 10373 1 "e1" 20969559 147306 -1
"AALB007646" "e1" 8840525 5016 -1 "e1" 10595978 8147 1
"AALB015506" "e1" 9295104 1801 1 "e1" 1459302 1657 1
"AALB007768" "e1" 10889360 392 1 "e1" 9111112 768 -1
"AALB007768" "e1" 10889360 392 1 "e1" 9114570 1167 -1
"AALB003552" "e2" 52732482 4366 -1 "e1" 3051471 703 -1
"AALB003552" "e2" 52732482 4366 -1 "e1" 3059627 712 -1
"AALB002729" "e2" 22074847 1946 1 "e1" 7850066 4084 1
"AALB006513" "e1" 5675635 7367 1 "e1" 4388904 20094 -1
"AALB007623" "e5" 165712828 770 1 "e1" 5401645 4021 1
"AALB006628" "e1" 4278741 1448 1 "e1" 4567668 1463 1
"AALB006285" "e1" 8445266 1905 -1 "e1" 3003900 1791 1
"AALB007775" "e1" 10782763 1777 1 "e1" 7118528 1848 1
"AALB003304" "e1" 10160500 6718 -1 "e1" 11320151 3728 -1
"AALB003304" "e1" 10160500 6718 -1 "e1" 11307447 826 -1
"AALB006731" "e1" 2866572 5090 -1 "e1" 9067175 19066 1
"AALB003317" "e1" 10256505 7140 1 "e1" 9590751 4054 -1
"AALB006476" "e1" 6021932 3028 -1 "e1" 14272803 2315 1
"AALB006353" "e1" 7660174 3401 -1 "e1" 965551 12839 1
"AALB006586" "e1" 4610866 5068 -1 "e1" 3484493 8990 -1
"AALB006489" "e1" 5929418 2196 1 "e1" 4089326 4893 -1
"AALB006456" "e1" 6228006 4046 1 "e1" 9460831 9134 1
"AALB006549" "e1" 5164113 1472 1 "e1" 357391 7169 1
"AALB006841" "e1" 1457961 1355 -1 "e1" 16612688 1115 1
"AALB006824" "e1" 1666237 4960 1 "e1" 2031552 6081 1
"AALB007690" "e1" 9326630 5497 -1 "e1" 2120272 19282 1
"AALB007690" "e1" 9326630 5497 -1 "e1" 2120272 19282 1
"AALB007443" "e5" 162684203 916 1 "e1" 10676545 1186 -1
"AALB007443" "e5" 162684203 916 1 "e1" 10676545 1186 -1
"AALB007443" "e5" 162684203 916 1 "e1" 10676545 1186 -1
"AALB003702" "e1" 11926125 1485 -1 "e1" 2926570 1031 -1
"AALB007720" "e1" 9602704 1108 1 "e1" 9538068 720 -1
"AALB006351" "e1" 7686604 12829 1 "e1" 932591 14943 -1
"AALB007710" "e1" 9540616 4136 1 "e1" 9543075 5406 -1
"AALB007710" "e1" 9540616 4136 1 "e1" 9543075 5406 -1
"AALB006589" "e1" 4593267 7741 1 "e1" 3463792 11876 1
"AALB006578" "e1" 4786643 1999 -1 "e1" 7854021 1700 -1
"AALB007687" "e1" 9277918 1357 -1 "e1" 1433119 2600 -1
"AALB006751" "e1" 2565810 5039 1 "e1" 10177933 5109 1
"AALB006811" "e1" 1858772 6837 -1 "e1" 15438820 10477 -1
"AALB004877" "e3" 80683087 548 -1 "e1" 22390512 26255 -1
"AALB006856" "e1" 1280472 1279 1 "e1" 14828247 1900 -1
"AALB006477" "e1" 6018360 2231 1 "e1" 14307483 11306 1
"AALB006902" "e1" 628287 5960 1 "e1" 4908861 1524 -1
"AALB006566" "e1" 4910781 1255 1 "e1" 7247165 1320 1
"AALB006787" "e1" 2034036 2790 -1 "e1" 9935268 3150 1
"AALB007678" "e1" 9071301 1055 -1 "e1" 6864349 1692 1
"AALB007771" "e1" 10872653 7163 1 "e1" 13140985 9419 1
"AALB003318" "e1" 10291347 4970 -1 "e1" 9580397 5154 1
"AALB006515" "e1" 5642442 10121 -1 "e1" 4442941 15927 1
"AALB006820" "e1" 1694964 3960 -1 "e1" 5905558 5557 1
"AALB006857" "e1" 1274514 3751 -1 "e1" 18824363 6101 1
"AALB006933" "e1" 304881 3971 -1 "e1" 18948973 6704 -1
"AALB007673" "e1" 9048276 4821 -1 "e1" 22937392 9737 -1
"AALB006437" "e1" 6380850 651 -1 "e1" 5884593 753 1
"AALB006491" "e1" 5901633 20372 1 "e1" 7797031 20325 -1
"AALB006776" "e1" 2122524 4506 1 "e1" 2307849 10429 1
"AALB006266" "e1" 8606180 1874 1 "e1" 15786439 2129 1
"AALB015526" "e1" 1064541 3609 -1 "e1" 3174285 4309 1
"AALB003306" "e1" 10177367 8644 -1 "e1" 11335152 17494 -1
"AALB006463" "e1" 6152932 14291 1 "e1" 13503601 29492 -1
"AALB006608" "e1" 4489367 6020 -1 "e1" 740684 3858 -1
"AALB006567" "e1" 4905849 4371 -1 "e1" 5452491 5971 -1
"AALB006796" "e1" 1982190 3245 1 "e1" 11722986 4271 -1
"AALB006268" "e1" 8573396 3327 1 "e1" 11817968 6770 1
"AALB006383" "e1" 7347181 1275 1 "e1" 18545042 1611 1
"AALB007766" "e1" 10899307 1147 1 "e1" 2807352 1916 -1
"AALB006791" "e1" 2006334 839 -1 "e1" 4962167 944 -1
"AALB006499" "e1" 5838546 4843 -1 "e1" 4169109 7502 -1
"AALB006521" "e1" 5521955 4143 1 "e1" 2734410 8045 -1
"AALB006469" "e1" 6066196 9320 -1 "e1" 13683500 16172 1
"AALB006813" "e1" 1778731 14584 -1 "e1" 16012846 14572 1
"AALB006642" "e1" 4103385 4031 1 "e1" 1026072 3553 -1
"AALB003229" "e3" 66744377 1704 1 "e1" 11531758 326 1
"AALB006724" "e1" 2961069 8104 -1 "e1" 16247460 10593 -1
"AALB006517" "e1" 5611595 2074 1 "e1" 4494266 1839 -1
"AALB006854" "e1" 1295300 1534 -1 "e1" 14770308 1446 1
"AALB006272" "e1" 8545709 773 1 "e1" 13771893 1028 1
"AALB006891" "e1" 720904 4439 -1 "e1" 17503857 10914 -1
"AALB003296" "e1" 10094928 1393 -1 "e1" 626266 2076 1
"AALB006519" "e1" 5600784 888 1 "e1" 7239849 1166 1
"AALB004833" "e3" 79744896 1864 1 "e1" 7334403 1095 1
"AALB004833" "e3" 79744896 1864 1 "e1" 1749256 2502 -1
"AALB006648" "e1" 3999969 11128 -1 "e1" 2466316 11277 1
"AALB006648" "e1" 3999969 11128 -1 "e1" 2466316 11277 1
"AALB007624" "e1" 8621299 1841 -1 "e1" 15800223 2193 -1
"AALB007792" "e1" 10605799 1224 1 "e1" 13712077 2873 1
"AALB006522" "e1" 5512148 858 -1 "e1" 9799626 2813 1
"AALB006406" "e1" 6690812 8146 1 "e1" 6123699 7175 1
"AALB006709" "e1" 3221000 1130 1 "e1" 1752973 12088 1
"AALB007779" "e1" 10702889 3497 1 "e1" 503319 6770 1
"AALB006606" "e1" 4501756 4466 1 "e1" 22747835 100284 1
"AALB004029" "e5" 157258346 6641 -1 "e1" 8688886 5999 1
"AALB006807" "e1" 1926881 918 -1 "e1" 7278897 1143 -1
"AALB006276" "e1" 8499056 6984 1 "e1" 12135381 12456 1
"AALB006596" "e1" 4563523 7292 -1 "e1" 7710414 7224 1
"AALB007668" "e1" 9014037 5140 -1 "e1" 8827758 19515 1
"AALB006756" "e1" 2533407 8948 -1 "e1" 9601195 14176 -1
"AALB007774" "e1" 10787018 22704 -1 "e1" 7124538 27928 -1
"AALB007774" "e1" 10787018 22704 -1 "e1" 7124538 27928 -1
"AALB006923" "e1" 366314 8562 -1 "e1" 15618828 70128 1
"AALB003312" "e1" 10212601 8271 -1 "e1" 19597158 7429 -1
"AALB000590" "e4" 112420456 3671 1 "e1" 11356530 7348 -1
"AALB006413" "e1" 6547599 1660 -1 "e1" 5109658 2303 1
"AALB006641" "e1" 4107762 12742 -1 "e1" 1013491 11676 1
"AALB006448" "e1" 6303721 11364 1 "e1" 192291 9649 1
"AALB006482" "e1" 5982648 1850 -1 "e1" 7114418 1176 -1
"AALB006687" "e1" 3409254 624 -1 "e1" 19098866 278 -1
"AALB006695" "e1" 3352885 3078 1 "e1" 15559097 1339 1
"AALB006840" "e1" 1525518 6257 -1 "e1" 13042228 21878 -1
"AALB007701" "e1" 9381119 7024 -1 "e1" 8123859 9560 -1
"AALB006441" "e1" 6363950 7525 -1 "e1" 6777035 25649 1
"AALB006699" "e1" 3343051 1747 -1 "e1" 1941492 1234 -1
"AALB007654" "e1" 8906758 2610 1 "e1" 14411709 4534 -1
"AALB006868" "e1" 1174709 12841 1 "e1" 14247920 17485 -1
"AALB003327" "e1" 10407906 8239 -1 "e1" 18254537 13467 -1
"AALB006768" "e1" 2305947 3812 -1 "e1" 11750947 3523 1
"AALB006479" "e1" 6005329 839 1 "e1" 1944205 1217 -1
"AALB006371" "e1" 7441657 6811 1 "e1" 6486709 13379 1
"AALB006496" "e1" 5848032 6855 -1 "e1" 259828 29045 1
"AALB006368" "e1" 7473555 1082 -1 "e1" 6350261 958 -1
"AALB006556" "e1" 5044830 6559 1 "e1" 5662879 13648 -1
"AALB006429" "e1" 6421407 3851 1 "e1" 2078637 5065 1
"AALB006930" "e1" 334070 4766 -1 "e1" 5774401 6261 1
"AALB006672" "e1" 3528920 3408 -1 "e1" 12496231 3278 1
"AALB006478" "e1" 6007003 4333 -1 "e1" 14279661 10164 -1
"AALB007736" "e1" 9756102 1349 1 "e1" 18974106 1505 1
"AALB006377" "e1" 7380243 3518 -1 "e1" 6545138 3046 1
"AALB007640" "e1" 8774151 5163 1 "e1" 16729033 5044 -1
"AALB006941" "e1" 178596 3319 1 "e1" 11407473 4467 1
"AALB006630" "e1" 4275201 1040 1 "e1" 1269003 1430 1
"AALB006304" "e1" 8312835 5033 -1 "e1" 16665773 5771 -1
"AALB003284" "e1" 9978493 1730 1 "e1" 15252295 1873 1
"AALB003336" "e1" 10550913 5821 1 "e1" 7784541 2408 -1
"AALB006373" "e1" 7422012 3062 1 "e1" 6328078 2770 -1
"AALB003705" "e1" 11958526 31221 1 "e1" 5714869 2715 -1
"AALB015557" "e1" 8549174 1016 -1 "e1" 16746634 1129 -1
"AALB006543" "e1" 5240013 1616 1 "e1" 15327411 6269 1
"AALB006350" "e1" 7700659 440 -1 "e1" 11842902 734 1
"AALB007013" "e5" 160765768 6670 -1 "e1" 6848267 12388 -1
"AALB006343" "e1" 7808273 5006 1 "e1" 913208 4114 1
"AALB007709" "e1" 9538356 1699 1 "e1" 8537815 740 1
"AALB007747" "e1" 11235823 1343 1 "e1" 842664 1494 -1
"AALB006538" "e1" 5270263 1766 1 "e1" 17404252 2055 -1
"AALB007764" "e1" 10912088 3942 -1 "e1" 2773938 3073 1
"AALB006858" "e1" 1250096 6201 -1 "e1" 5365577 5806 -1
"AALB005511" "e3" 88445877 1019 1 "e1" 15348505 4678 1
"AALB006291" "e1" 8416818 3264 1 "e1" 13806369 6920 -1
"AALB006766" "e1" 2311968 852 1 "e1" 8438347 1114 -1
"AALB007758" "e1" 10948716 4758 -1 "e1" 13882785 7586 1
"AALB006399" "e1" 6779974 2218 -1 "e1" 17669189 2256 1
"AALB006834" "e1" 1569473 9035 -1 "e1" 10149405 7120 -1
"AALB006480" "e1" 5989753 14615 -1 "e1" 20100627 57579 1
"AALB006573" "e1" 4830947 17793 -1 "e1" 7935980 2955 1
"AALB007725" "e1" 9638806 5008 -1 "e1" 9497037 8980 1
"AALB004385" "e3" 72103848 3720 1 "e1" 9891036 2529 1
"AALB006860" "e1" 1226474 5170 1 "e1" 5346135 6753 1
"AALB003323" "e1" 10348870 939 -1 "e1" 18120046 6632 -1
"AALB006497" "e1" 5845410 1850 -1 "e1" 11593690 1932 1
"AALB006376" "e1" 7388240 9050 -1 "e1" 6750256 6720 -1
"AALB008016" "e4" 100284532 1315 1 "e1" 13733034 1036 1
"AALB008016" "e4" 100284532 1315 1 "e1" 13733034 1036 1
"AALB007793" "e1" 10597819 5387 -1 "e1" 13700537 28886 -1
"AALB006743" "e1" 2774086 9655 -1 "e1" 32382 6461 -1
"AALB006743" "e1" 2774086 9655 -1 "e1" 32382 6461 -1
"AALB003310" "e1" 10201834 1912 -1 "e1" 19714751 3414 -1
"AALB015587" "e1" 10069847 1494 -1 "e1" 13432331 1069 1
"AALB006540" "e1" 5256414 6071 1 "e1" 7074832 8255 1
"AALB003321" "e1" 10337215 10325 1 "e1" 16222088 15016 1
"AALB006765" "e1" 2312964 1784 -1 "e1" 8432913 3823 1
"AALB006409" "e1" 6585388 3189 1 "e1" 5961988 5887 1
"AALB006380" "e1" 7363819 825 1 "e1" 24086190 1399 1
"AALB007692" "e1" 9347699 1702 -1 "e1" 2043450 1742 1
"AALB015768" "e1" 3310366 14782 -1 "e1" 8635241 17012 -1
"AALB006460" "e1" 6193209 1251 1 "e1" 2039138 1432 1
"AALB007680" "e1" 9084512 1109 1 "e1" 18367147 1663 -1
"AALB007724" "e1" 9636482 1806 1 "e1" 11718049 2736 1
"AALB007716" "e1" 9580977 1398 -1 "e1" 16998331 2472 1
"AALB006645" "e1" 4082747 2982 -1 "e1" 1048365 10809 1
"AALB007627" "e1" 8640298 919 1 "e1" 15837887 1297 1
"AALB006749" "e1" 2579241 1103 1 "e1" 10205844 1137 1
"AALB006364" "e1" 7539863 1725 1 "e1" 19963919 1611 -1
"AALB007715" "e1" 9568310 4852 1 "e1" 8049063 5263 1
"AALB006425" "e1" 6433392 2584 1 "e1" 5028370 6552 -1
"AALB006734" "e1" 2860002 1457 1 "e1" 22293009 26365 -1
"AALB007681" "e1" 9087867 4133 1 "e1" 18354071 7476 -1
"AALB007628" "e1" 8643798 3894 1 "e1" 15841786 6683 1
"AALB006754" "e1" 2546885 2750 1 "e1" 9628331 1922 1
"AALB007639" "e1" 8769089 2605 -1 "e1" 1734441 3817 1
"AALB004841" "e3" 80165884 2290 1 "e1" 9885451 3568 -1
"AALB006894" "e1" 700776 6927 1 "e1" 12699879 7064 -1
"AALB006430" "e1" 6408528 9279 -1 "e1" 2065516 7788 -1
"AALB004058" "e5" 156883376 488 1 "e1" 12641186 623 1
"AALB004058" "e5" 156883376 488 1 "e1" 12634652 629 1
"AALB004058" "e5" 156883376 488 1 "e1" 12645543 623 -1
"AALB004058" "e5" 156883376 488 1 "e1" 12641186 623 1
"AALB004058" "e5" 156883376 488 1 "e1" 12634652 629 1
"AALB004058" "e5" 156883376 488 1 "e1" 12645543 623 -1
"AALB007684" "e1" 9253907 9454 1 "e1" 13969857 8580 -1
"AALB006487" "e1" 5942395 5243 -1 "e1" 4002087 3918 1
"AALB004001" "e5" 157735831 1092 -1 "e1" 9410886 3654 -1
"AALB007686" "e1" 9274366 1138 1 "e1" 1428544 771 1
"AALB003288" "e1" 10041631 3388 -1 "e1" 2832353 4023 -1
"AALB006700" "e1" 3338873 3673 1 "e1" 309046 4184 -1
"AALB007660" "e1" 8955936 1484 1 "e1" 1946472 1236 1
"AALB006774" "e1" 2136305 9839 1 "e1" 10691120 5571 1
"AALB006301" "e1" 8369787 7214 -1 "e1" 12561091 8929 1
"AALB006400" "e1" 6763800 1786 -1 "e1" 6187880 89290 -1
"AALB014113" "e4" 102659412 1392 1 "e1" 22364083 1148 1
"AALB014113" "e4" 102659412 1392 1 "e1" 22364083 1148 1
"AALB007653" "e1" 8902219 3515 -1 "e1" 22324224 5934 1
"AALB006507" "e1" 5729468 929 1 "e1" 4334265 822 -1
"AALB006821" "e1" 1678073 12453 1 "e1" 10090324 2956 1
"AALB006656" "e1" 3927729 1620 -1 "e1" 15367594 3790 -1
"AALB014119" "e4" 102643594 3392 1 "e1" 22364083 1148 1
"AALB014119" "e4" 102643594 3392 1 "e1" 22364083 1148 1
"AALB006317" "e1" 8076228 1034 1 "e1" 5410362 900 1
"AALB003701" "e1" 11915862 7887 1 "e1" 2912516 9661 1
"AALB003311" "e1" 10209989 731 1 "e1" 19654476 8570 -1
"AALB006389" "e1" 7258595 6622 1 "e1" 12859844 27104 -1
"AALB006483" "e1" 5978671 3417 -1 "e1" 17411652 6000 1
"AALB006335" "e1" 7872859 2223 1 "e1" 13752966 11999 -1
"AALB003333" "e1" 10457429 4685 1 "e1" 14833663 2663 -1
"AALB006574" "e1" 4833354 1027 1 "e1" 7930828 4223 -1
"AALB006574" "e1" 4833354 1027 1 "e1" 7930828 4223 -1
"AALB007685" "e1" 9269639 1998 1 "e1" 13956641 3285 -1
"AALB006579" "e1" 4781415 5002 -1 "e1" 3166681 1459 -1
"AALB015767" "e1" 3262647 23533 -1 "e1" 1857410 24808 -1
"AALB006755" "e1" 2544543 817 -1 "e1" 9622535 1295 -1
"AALB006534" "e1" 5326985 1249 1 "e1" 11074196 1274 -1
"AALB006727" "e1" 2946822 1400 1 "e1" 13456931 1703 -1
"AALB006727" "e1" 2946822 1400 1 "e1" 13948491 1049 1
"AALB006727" "e1" 2946822 1400 1 "e1" 13456931 1703 -1
"AALB006727" "e1" 2946822 1400 1 "e1" 13948491 1049 1
"AALB006576" "e1" 4815896 4692 1 "e1" 7893480 7900 1
"AALB015586" "e1" 10071803 5384 -1 "e1" 8780077 19763 1
"AALB007670" "e1" 9040142 2738 -1 "e1" 8801331 3583 1
"AALB006488" "e1" 5932218 1839 -1 "e1" 4082194 5939 1
"AALB007667" "e1" 8998350 6326 1 "e1" 8858303 31125 -1
"AALB003330" "e1" 10430306 1223 -1 "e1" 18300572 1049 -1
"AALB007727" "e1" 9667840 3783 -1 "e1" 21343435 24129 1
"AALB006944" "e1" 88597 12054 -1 "e1" 12281540 19267 1
"AALB007017" "e5" 160820083 3177 -1 "e1" 7334403 1095 1
"AALB007017" "e5" 160820083 3177 -1 "e1" 1749256 2502 -1
"AALB006367" "e1" 7479092 10761 1 "e1" 16104446 33862 -1
"AALB007698" "e1" 9370261 1448 1 "e1" 4598047 1756 1
"AALB007794" "e1" 10594356 1518 1 "e1" 8098317 4656 -1
"AALB006570" "e1" 4855084 2317 -1 "e1" 7593777 5011 1
"AALB006680" "e1" 3466582 10385 1 "e1" 15755376 9792 -1
"AALB002768" "e2" 57100261 15479 1 "e1" 5474526 5114 1
"AALB006536" "e1" 5322948 1399 -1 "e1" 11082821 1373 1
"AALB006536" "e1" 5322948 1399 -1 "e1" 11077270 1435 1
"AALB006536" "e1" 5322948 1399 -1 "e1" 11078946 1388 1
"AALB006943" "e1" 159220 5707 -1 "e1" 12174016 8541 1
"AALB006640" "e1" 4124220 4841 -1 "e1" 1005551 4758 1
"AALB006471" "e1" 6059445 2086 1 "e1" 7646486 3147 -1
"AALB006518" "e1" 5602695 2444 1 "e1" 4504112 1639 -1
"AALB006342" "e1" 7815234 6599 -1 "e1" 921077 1861 -1
"AALB006316" "e1" 8080029 5670 -1 "e1" 20604953 143807 1
"AALB006939" "e1" 184671 3222 -1 "e1" 11428745 935 -1
"AALB006939" "e1" 184671 3222 -1 "e1" 11419447 935 -1
"AALB006939" "e1" 184671 3222 -1 "e1" 11428745 935 -1
"AALB006939" "e1" 184671 3222 -1 "e1" 11419447 935 -1
"AALB006818" "e1" 1705424 2210 1 "e1" 16949437 934 -1
"AALB006282" "e1" 8458501 457 -1 "e1" 2980078 1030 1
"AALB007782" "e1" 10674119 10420 -1 "e1" 13897618 14609 -1
"AALB006915" "e1" 489002 1106 -1 "e1" 8264241 4812 1
"AALB006918" "e1" 455929 1286 -1 "e1" 8293985 65898 1
"AALB002050" "e2" 35698853 305 -1 "e1" 15728709 2650 -1
"AALB006427" "e1" 6426805 3280 -1 "e1" 5040238 3477 -1
"AALB007712" "e1" 9549867 5896 1 "e1" 16694425 4452 -1
"AALB014578" "e1" 5984721 4837 1 "e1" 8111769 4944 1
"AALB006369" "e1" 7471893 1567 1 "e1" 6348617 1679 1
"AALB006550" "e1" 5148577 3412 -1 "e1" 5489431 1950 1
"AALB006828" "e1" 1610849 1683 1 "e1" 10019750 3142 -1
"AALB006678" "e1" 3484678 2027 -1 "e1" 15720737 1354 1
"AALB006844" "e1" 1409909 5419 1 "e1" 14461512 65651 -1
"AALB006465" "e1" 6124748 4049 -1 "e1" 13593848 826 1
"AALB006462" "e1" 6177086 2311 1 "e1" 17173441 6517 1
"AALB007661" "e1" 8959886 2696 -1 "e1" 1966956 2642 -1
"AALB004895" "e3" 80997010 650 1 "e1" 8964702 826 -1
"AALB006717" "e1" 3045111 2690 -1 "e1" 11856358 19204 -1
"AALB003697" "e1" 11847696 6958 -1 "e1" 5846884 8560 -1
"AALB004003" "e5" 157666458 1529 1 "e1" 7437022 1319 -1
"AALB006832" "e1" 1586143 4541 -1 "e1" 10075921 4963 1
"AALB006541" "e1" 5248986 7537 -1 "e1" 7063083 7312 -1
"AALB006541" "e1" 5248986 7537 -1 "e1" 7063083 7312 -1
"AALB007632" "e1" 8708996 4800 -1 "e1" 18426678 41186 -1
"AALB006837" "e1" 1551972 1530 1 "e1" 16164226 15145 1
"AALB010355" "e5" 148238447 602 -1 "e1" 4994393 1851 1
"AALB006730" "e1" 2908069 4068 -1 "e1" 8971020 4021 1
"AALB007735" "e1" 9752852 2837 -1 "e1" 11255093 3133 -1
"AALB006527" "e1" 5495717 1225 -1 "e1" 4521866 1068 1
"AALB006879" "e1" 1033117 5371 1 "e1" 3202676 6561 -1
"AALB003303" "e1" 10155301 5023 1 "e1" 11283576 5540 1
"AALB006294" "e1" 8409164 922 1 "e1" 16708579 2430 -1
"AALB006355" "e1" 7637807 8093 -1 "e1" 986837 14085 1
"AALB007750" "e1" 11160345 3597 1 "e1" 900563 3506 -1
"AALB009743" "e1" 12065824 2168 -1 "e1" 17601862 12846 -1
"AALB006453" "e1" 6245668 2630 1 "e1" 11272364 6148 -1
"AALB006623" "e1" 4299898 3036 -1 "e1" 1418615 3083 1
"AALB006723" "e1" 3007990 2962 1 "e1" 20358718 500 1
"AALB006472" "e1" 6048755 7231 -1 "e1" 7658182 13076 1
"AALB007788" "e1" 10644594 2459 -1 "e1" 20944180 11809 -1
"AALB007697" "e1" 9365203 4122 -1 "e1" 2101775 4541 1
"AALB006595" "e1" 4572213 3858 -1 "e1" 17165876 3651 1
"AALB006708" "e1" 3234281 1301 -1 "e1" 1792391 1121 -1
"AALB006307" "e1" 8246810 3182 1 "e1" 1919638 5288 -1
"AALB006911" "e1" 536664 10645 -1 "e1" 23834053 19987 -1
"AALB006742" "e1" 2809609 2393 -1 "e1" 13767757 1810 -1
"AALB000151" "e4" 120710824 1499 -1 "e1" 10021943 10938 1
"AALB006870" "e1" 1168463 2776 -1 "e1" 3266605 8638 -1
"AALB006870" "e1" 1168463 2776 -1 "e1" 3266605 8638 -1
"AALB006870" "e1" 1168463 2776 -1 "e1" 3266605 8638 -1
"AALB006870" "e1" 1168463 2776 -1 "e1" 3266605 8638 -1
"AALB000957" "e4" 106640646 907 1 "e1" 19776387 1856 -1
"AALB001836" "e4" 126856213 1235 1 "e1" 4983467 1816 1
"AALB006809" "e1" 1910165 12749 -1 "e1" 7252391 17892 -1
"AALB006563" "e1" 4915370 836 1 "e1" 11703114 1156 -1
"AALB006563" "e1" 4915370 836 1 "e1" 11703114 1156 -1
"AALB007645" "e1" 8812629 5060 -1 "e1" 10638144 1910 1
"AALB006370" "e1" 7453420 2607 -1 "e1" 6358177 9873 -1
"AALB006916" "e1" 485791 2736 1 "e1" 8271710 4148 -1
"AALB006786" "e1" 2036891 3462 -1 "e1" 23511522 122829 1
"AALB006340" "e1" 7830485 5907 1 "e1" 6949971 4009 1
"AALB006436" "e1" 6381899 5116 -1 "e1" 15414172 9381 1
"AALB006547" "e1" 5179857 17523 -1 "e1" 379162 14280 -1
"AALB006712" "e1" 3188819 24826 -1 "e1" 12037003 23599 -1
"AALB006924" "e1" 361383 4581 1 "e1" 15693834 13378 -1
"AALB007786" "e1" 10657045 3209 -1 "e1" 11202826 4190 1
"AALB008022" "e4" 100391733 1320 1 "e1" 5869340 6219 -1
"AALB006508" "e1" 5713284 6877 1 "e1" 4345318 7328 -1
"AALB006905" "e1" 605735 3456 -1 "e1" 9874701 9539 1
"AALB006451" "e1" 6265598 1470 1 "e1" 146181 1563 1
"AALB006773" "e1" 2147032 595 -1 "e1" 18783239 1060 -1
"AALB007772" "e1" 10854899 10872 1 "e1" 13096618 27846 1
"AALB006661" "e1" 3897144 1596 -1 "e1" 6881384 11340 1
"AALB007754" "e1" 11059579 2596 -1 "e1" 24233179 21162 -1
"AALB003704" "e1" 11946845 2259 -1 "e1" 5130426 9030 -1
"AALB006859" "e1" 1242073 4197 -1 "e1" 5338077 22253 -1
"AALB006289" "e1" 8429804 1832 1 "e1" 13786756 1927 -1
"AALB004857" "e3" 80435944 2216 -1 "e1" 803396 7100 1
"AALB006638" "e1" 4142360 7537 -1 "e1" 1099948 5051 -1
"AALB006758" "e1" 2524646 1246 -1 "e1" 7402912 1464 1
"AALB006738" "e1" 2834254 12818 -1 "e1" 17077038 22344 1
"AALB006738" "e1" 2834254 12818 -1 "e1" 17077038 22344 1
"AALB006778" "e1" 2077153 7223 -1 "e1" 2190074 5972 -1
"AALB003700" "e1" 11911685 3977 -1 "e1" 2904991 1123 -1
"AALB003700" "e1" 11911685 3977 -1 "e1" 2904991 1123 -1
"AALB006654" "e1" 3931798 1162 -1 "e1" 18315337 1128 -1
"AALB006561" "e1" 4920029 4391 1 "e1" 11705823 2211 1
"AALB003297" "e1" 10117244 11330 1 "e1" 582 15805 -1
"AALB006892" "e1" 718523 978 1 "e1" 17501630 1383 1
"AALB006728" "e1" 2937699 8342 -1 "e1" 23957193 41147 1
"AALB006890" "e1" 739127 4458 -1 "e1" 481140 2378 -1
"AALB007630" "e1" 8690157 2218 -1 "e1" 120773 2726 -1
"AALB008887" "e2" 20630128 8013 -1 "e1" 5743590 2612 1
"AALB006835" "e1" 1561753 7178 1 "e1" 10135398 11317 1
"AALB006290" "e1" 8425889 2093 -1 "e1" 13791909 4933 1
"AALB006698" "e1" 3345130 2518 -1 "e1" 7199445 1942 1
