"ensembl_gene_id" "chromosome_name" "start_position" "end_position" "strand" "chromosome_name.1" "start_position.1" "end_position.1" "strand.1"
"AALB009093" "e2" 17921051 8543 -1 "e2" 54923680 7116 1
"AALB002713" "e2" 22361970 2292 1 "e2" 37068705 2357 -1
"AALB008888" "e2" 20534134 8366 -1 "e2" 52133236 20324 1
"AALB002251" "e2" 31865206 3975 -1 "e2" 40926613 5546 -1
"AALB002251" "e2" 31865206 3975 -1 "e2" 40926613 5546 -1
"AALB008352" "e2" 40877986 4979 -1 "e2" 60538653 4856 1
"AALB008352" "e2" 40877986 4979 -1 "e2" 60547426 4880 -1
"AALB009358" "e2" 14664459 7299 -1 "e2" 26016825 9195 -1
"AALB003523" "e2" 53255476 1449 1 "e2" 82648933 1994 -1
"AALB009144" "e2" 17237092 11848 1 "e2" 30330951 15553 1
"AALB008808" "e2" 21811351 1298 1 "e2" 36488954 1982 1
"AALB008813" "e2" 21740521 1579 1 "e2" 36412340 2550 1
"AALB002989" "e2" 47027087 2296 1 "e2" 81820751 1279 -1
"AALB007262" "e2" 28602960 1111 1 "e2" 71618872 2102 1
"AALB002690" "e2" 22568583 2104 -1 "e2" 27723009 13234 -1
"AALB002500" "e2" 25806018 841 1 "e2" 67541644 715 -1
"AALB007124" "e2" 30678528 1233 1 "e2" 56806464 1371 1
"AALB015758" "e2" 54139549 14926 -1 "e2" 53471238 16046 -1
"AALB015758" "e2" 54139549 14926 -1 "e2" 53471238 16046 -1
"AALB003466" "e2" 53863235 3613 -1 "e2" 79981921 2660 1
"AALB015661" "e2" 25779543 2104 1 "e2" 67573474 1774 -1
"AALB008607" "e2" 60013318 6042 -1 "e2" 43025318 4575 1
"AALB009599" "e2" 36606940 3675 -1 "e2" 29685612 2008 -1
"AALB008266" "e2" 42148706 14221 1 "e2" 83196054 1230 1
"AALB003547" "e2" 52789636 13010 -1 "e2" 28444104 8782 -1
"AALB002086" "e2" 35086142 2600 -1 "e2" 75380928 3648 -1
"AALB009269" "e2" 15662257 3137 1 "e2" 64858641 4067 -1
"AALB009237" "e2" 16009501 14189 -1 "e2" 30036486 15780 -1
"AALB003666" "e2" 51102501 3128 1 "e2" 76328256 3964 -1
"AALB002475" "e2" 26000270 906 1 "e2" 30724443 2652 1
"AALB009445" "e2" 13596031 1982 1 "e2" 76032156 4170 1
"AALB009686" "e2" 37662600 464 1 "e2" 48221894 796 -1
"AALB015559" "e2" 24257331 1164 1 "e2" 61073634 1527 -1
"AALB009087" "e2" 17954903 929 1 "e2" 40485319 1163 -1
"AALB009460" "e2" 13366166 3872 1 "e2" 75631153 6103 1
"AALB009477" "e2" 13194254 6990 1 "e2" 51002095 7035 -1
"AALB003685" "e2" 50929360 2237 -1 "e2" 62880719 1567 -1
"AALB002246" "e2" 31959445 8038 -1 "e2" 40813216 2119 1
"AALB009232" "e2" 16050756 1376 -1 "e2" 30081867 1466 -1
"AALB002290" "e2" 31381630 4351 -1 "e2" 51639426 63719 1
"AALB008402" "e2" 39758485 1189 1 "e2" 76640818 83427 -1
"AALB002870" "e2" 62432837 332 -1 "e2" 34912330 826 1
"AALB008638" "e2" 59450145 12984 -1 "e2" 75109423 12398 -1
"AALB009502" "e2" 12935849 3200 1 "e2" 59162388 2235 1
"AALB008698" "e2" 58620844 9825 -1 "e2" 73894364 7274 -1
"AALB002749" "e2" 57263353 2062 -1 "e2" 45269235 2223 1
"AALB002751" "e2" 57261988 708 -1 "e2" 45272163 708 1
"AALB002049" "e2" 35694317 6470 1 "e2" 71406447 5773 -1
"AALB009628" "e2" 36823270 6454 1 "e2" 69036388 5766 1
"AALB002488" "e2" 25836473 11182 1 "e2" 67490995 1889 -1
"AALB002488" "e2" 25836473 11182 1 "e2" 67488341 1647 -1
"AALB002488" "e2" 25836473 11182 1 "e2" 67493962 1404 -1
"AALB002488" "e2" 25836473 11182 1 "e2" 67490995 1889 -1
"AALB002488" "e2" 25836473 11182 1 "e2" 67488341 1647 -1
"AALB002488" "e2" 25836473 11182 1 "e2" 67493962 1404 -1
"AALB007260" "e2" 28607607 3335 1 "e2" 71623692 3385 1
"AALB008993" "e2" 19362999 2230 -1 "e2" 52913109 2289 1
"AALB008993" "e2" 19362999 2230 -1 "e2" 52913109 2289 1
"AALB008993" "e2" 19362999 2230 -1 "e2" 52913109 2289 1
"AALB008630" "e2" 59614452 5548 1 "e2" 43465800 60402 -1
"AALB002059" "e2" 35521077 2260 -1 "e2" 31363970 2113 1
"AALB003092" "e2" 48982649 9733 1 "e2" 48160070 7446 -1
"AALB002860" "e2" 62349108 1359 -1 "e2" 44974987 7600 1
"AALB008787" "e2" 63625238 2689 -1 "e2" 85805940 3017 1
"AALB009688" "e2" 37668112 1536 -1 "e2" 48214933 1549 1
"AALB007182" "e2" 29738169 1419 1 "e2" 45369305 1488 -1
"AALB002487" "e2" 25851784 683 1 "e2" 30510854 1345 1
"AALB002487" "e2" 25851784 683 1 "e2" 67482608 1733 -1
"AALB002487" "e2" 25851784 683 1 "e2" 67472205 1366 -1
"AALB002487" "e2" 25851784 683 1 "e2" 67476667 1423 -1
"AALB002487" "e2" 25851784 683 1 "e2" 67485415 1444 -1
"AALB002487" "e2" 25851784 683 1 "e2" 30508443 1687 1
"AALB008157" "e2" 43624802 9056 1 "e2" 70111895 32241 -1
"AALB008302" "e2" 41607673 4798 -1 "e2" 79602949 71109 -1
"AALB007161" "e2" 29941347 2888 1 "e2" 58106632 2700 1
"AALB008824" "e2" 21678518 3632 1 "e2" 36341456 3299 1
"AALB008447" "e2" 38975251 1457 1 "e2" 45601663 10059 -1
"AALB008878" "e2" 20782672 6678 1 "e2" 38595108 6295 1
"AALB015709" "e2" 25751049 11013 1 "e2" 67601542 1961 -1
"AALB009004" "e2" 19273191 15480 1 "e2" 76274031 17251 1
"AALB008075" "e2" 45218043 4731 -1 "e2" 32758937 5623 1
"AALB002131" "e2" 33992346 1936 -1 "e2" 81461109 991 -1
"AALB009316" "e2" 15069590 1370 -1 "e2" 24905783 2643 1
"AALB015805" "e2" 50943262 1816 1 "e2" 62907469 1710 1
"AALB009522" "e2" 12691792 6145 -1 "e2" 58712234 44273 -1
"AALB009522" "e2" 12691792 6145 -1 "e2" 58712234 44273 -1
"AALB002314" "e2" 30790312 2089 -1 "e2" 27892607 1942 1
"AALB003077" "e2" 48760827 3557 -1 "e2" 34647626 2396 1
"AALB008437" "e2" 39235368 3713 -1 "e2" 54630866 4458 1
"AALB009703" "e2" 37965684 3650 -1 "e2" 82255445 2157 1
"AALB009703" "e2" 37965684 3650 -1 "e2" 82257747 2002 1
"AALB002153" "e2" 33527272 2255 -1 "e2" 74839489 1798 1
"AALB007171" "e2" 29839610 1901 1 "e2" 46292277 1922 -1
"AALB002616" "e2" 23770911 3679 -1 "e2" 40066096 842 1
"AALB003152" "e2" 49996930 4314 1 "e2" 81086825 6958 -1
"AALB015597" "e2" 54148801 801 1 "e2" 53481361 704 1
"AALB002893" "e2" 62617801 992 -1 "e2" 83946208 1275 1
"AALB015671" "e2" 24052193 7415 -1 "e2" 61302295 3349 1
"AALB015697" "e2" 12791742 1197 -1 "e2" 58887924 1152 -1
"AALB008728" "e2" 58130386 3950 -1 "e2" 57975368 1634 -1
"AALB008315" "e2" 41319422 1667 -1 "e2" 83013101 1646 -1
"AALB003348" "e2" 56185562 545 1 "e2" 72916547 102985 1
"AALB015683" "e2" 57586544 980 -1 "e2" 79900274 897 -1
"AALB015683" "e2" 57586544 980 -1 "e2" 79896767 702 -1
"AALB002410" "e2" 26798922 1857 1 "e2" 55643297 1841 -1
"AALB009315" "e2" 15071241 9160 -1 "e2" 24895916 6698 1
"AALB003564" "e2" 52627861 14999 -1 "e2" 81493919 7907 -1
"AALB008064" "e2" 45545609 5457 -1 "e2" 32443315 4686 1
"AALB009294" "e2" 15463433 8052 1 "e2" 39508650 10463 1
"AALB003175" "e2" 50663412 5488 -1 "e2" 78628864 5085 1
"AALB008906" "e2" 20318594 2240 1 "e2" 61675193 2220 1
"AALB003633" "e2" 51684495 738 1 "e2" 59827460 520 -1
"AALB008946" "e2" 19956456 11509 -1 "e2" 50734498 10191 -1
"AALB008230" "e2" 42726172 11039 -1 "e2" 47220191 9324 -1
"AALB003364" "e2" 55655331 737 -1 "e2" 72362055 1078 -1
"AALB002716" "e2" 22358262 1169 1 "e2" 37073483 1455 -1
"AALB008309" "e2" 41347966 3873 -1 "e2" 42080942 3819 1
"AALB009321" "e2" 15024356 1680 -1 "e2" 24956701 1703 1
"AALB002514" "e2" 25650583 6810 1 "e2" 79909922 3069 -1
"AALB002474" "e2" 26008225 9787 1 "e2" 30738426 6576 1
"AALB008317" "e2" 41310691 1754 1 "e2" 82972544 30605 1
"AALB003446" "e2" 54142878 968 1 "e2" 53475091 818 1
"AALB003623" "e2" 51765193 2755 1 "e2" 73932951 9111 1
"AALB003356" "e2" 55832143 4890 1 "e2" 72608355 15774 1
"AALB003356" "e2" 55832143 4890 1 "e2" 72608355 15774 1
"AALB002803" "e2" 61684176 18282 -1 "e2" 65858366 20582 1
"AALB002281" "e2" 31616515 4833 -1 "e2" 51445630 4932 1
"AALB003463" "e2" 53886019 8220 -1 "e2" 79953297 2485 1
"AALB003510" "e2" 53452952 21621 -1 "e2" 49533470 19189 -1
"AALB008307" "e2" 41366858 3795 -1 "e2" 42061611 4017 1
"AALB009301" "e2" 15235205 6116 -1 "e2" 24679109 5223 1
"AALB008420" "e2" 39398539 7111 -1 "e2" 77891423 4642 1
"AALB009618" "e2" 36706948 1339 1 "e2" 39108542 1145 -1
"AALB009428" "e2" 13694683 5946 1 "e2" 24973195 5681 1
"AALB008539" "e2" 61058882 8728 -1 "e2" 73921186 4781 1
"AALB009610" "e2" 36674311 9002 -1 "e2" 81194335 12712 1
"AALB003515" "e2" 53405089 9638 1 "e2" 49468396 10699 1
"AALB008449" "e2" 38956890 5918 1 "e2" 45617471 2281 -1
"AALB002416" "e2" 26772355 513 -1 "e2" 55672787 1178 1
"AALB002209" "e2" 32765933 1458 1 "e2" 35232645 2547 -1
"AALB008592" "e2" 60265788 1487 -1 "e2" 33493174 1455 1
"AALB009206" "e2" 16248683 10057 -1 "e2" 26608751 5216 -1
"AALB003426" "e2" 54480965 2516 -1 "e2" 57354591 27688 -1
"AALB003910" "e2" 38387182 4681 1 "e2" 42906182 4748 1
"AALB002944" "e2" 46646380 2425 -1 "e2" 45768996 1924 -1
"AALB002842" "e2" 62104198 6980 -1 "e2" 62094255 6833 1
"AALB009082" "e2" 17968720 5499 -1 "e2" 40470949 2072 1
"AALB008526" "e2" 61181708 5343 1 "e2" 65318096 3204 -1
"AALB002189" "e2" 33171177 3753 1 "e2" 37547111 23378 -1
"AALB007179" "e2" 29741058 6877 -1 "e2" 45361035 3103 1
"AALB008277" "e2" 41979280 1761 1 "e2" 41875041 1793 1
"AALB002908" "e2" 63163962 4670 -1 "e2" 84802050 11227 -1
"AALB007173" "e2" 29776692 1613 1 "e2" 63536752 1654 1
"AALB009588" "e2" 36391163 6283 1 "e2" 27394991 5448 1
"AALB003453" "e2" 54023926 8117 1 "e2" 34546942 8852 -1
"AALB002705" "e2" 22437419 3752 -1 "e2" 37188657 3862 -1
"AALB002947" "e2" 46670333 6298 -1 "e2" 45815825 4952 -1
"AALB002861" "e2" 62359990 5171 -1 "e2" 44962887 5307 1
"AALB002992" "e2" 47075764 1195 1 "e2" 81784010 969 -1
"AALB008868" "e2" 20989102 2254 -1 "e2" 59583477 2182 -1
"AALB003184" "e2" 50712498 729 -1 "e2" 65711435 3940 -1
"AALB002884" "e2" 62533894 7373 1 "e2" 83293170 3074 1
"AALB008298" "e2" 41703368 988 -1 "e2" 29177008 776 1
"AALB008609" "e2" 59983265 772 1 "e2" 43060872 1032 -1
"AALB014843" "e2" 17958547 3749 1 "e2" 40479798 2771 -1
"AALB003757" "e5" 136144195 1900 1 "e2" 42095465 1804 -1
"AALB003044" "e2" 48010243 1247 -1 "e2" 39171236 1238 1
"AALB009106" "e2" 17653485 11946 -1 "e2" 55229821 26064 1
"AALB009723" "e2" 38263559 831 -1 "e2" 46214656 1377 -1
"AALB008156" "e2" 43635723 531 -1 "e2" 70108457 979 1
"AALB002326" "e2" 28116511 12020 1 "e2" 52483175 28636 -1
"AALB002326" "e2" 28116511 12020 1 "e2" 52483175 28636 -1
"AALB015794" "e2" 57009531 753 1 "e2" 66697623 870 -1
"AALB002873" "e2" 62460158 1818 1 "e2" 34923182 1253 1
"AALB008062" "e2" 45748308 21885 1 "e2" 32233517 30897 -1
"AALB003094" "e2" 49032273 1419 -1 "e2" 48114082 1254 1
"AALB002688" "e2" 22591811 1998 -1 "e2" 27749530 12291 -1
"AALB001552" "e4" 132251251 1393 -1 "e2" 35979071 2230 1
"AALB009727" "e2" 38276083 3263 1 "e2" 46230455 3371 1
"AALB008000" "e4" 100003399 654 -1 "e2" 75108026 1328 1
"AALB010871" "e2" 61408385 24698 -1 "e2" 66299312 6231 1
"AALB009708" "e2" 38068261 3488 1 "e2" 82102837 13223 -1
"AALB002617" "e2" 23667482 13687 1 "e2" 39908141 53128 1
"AALB002614" "e2" 23785859 3711 -1 "e2" 40089408 3482 -1
"AALB002282" "e2" 31610465 3970 1 "e2" 51453370 1315 -1
"AALB002282" "e2" 31610465 3970 1 "e2" 51455776 3157 -1
"AALB007170" "e2" 29840835 12718 -1 "e2" 46288786 2709 1
"AALB002118" "e2" 34288879 14826 1 "e2" 43909891 13324 1
"AALB009419" "e2" 13739952 1180 1 "e2" 25020180 1221 1
"AALB008836" "e2" 21557784 1754 -1 "e2" 36196638 1641 -1
"AALB003565" "e2" 52622116 1629 -1 "e2" 81488984 1305 -1
"AALB015864" "e2" 16940502 2534 -1 "e2" 46751903 2584 1
"AALB009119" "e2" 17527641 900 1 "e2" 55441948 2260 -1
"AALB008732" "e2" 58117007 2342 -1 "e2" 57962992 2033 -1
"AALB008340" "e2" 41020102 7079 1 "e2" 31702007 6774 -1
"AALB008833" "e2" 21588921 1883 -1 "e2" 36230365 2072 -1
"AALB008702" "e2" 58578643 2420 -1 "e2" 73855109 2216 -1
"AALB008666" "e2" 59065574 2735 -1 "e2" 50005655 2967 -1
"AALB008756" "e2" 57622929 2353 -1 "e2" 39214875 2434 1
"AALB002865" "e2" 62394871 1439 -1 "e2" 78880373 1821 -1
"AALB003093" "e2" 48993113 8307 -1 "e2" 48148479 8701 1
"AALB009614" "e2" 36697407 813 -1 "e2" 57782419 2091 1
"AALB009467" "e2" 13334092 4927 1 "e2" 81100940 2358 -1
"AALB002515" "e2" 25635517 6942 -1 "e2" 79937565 1803 1
"AALB009287" "e2" 15540496 5400 -1 "e2" 39612499 5626 -1
"AALB008814" "e2" 21734797 1335 -1 "e2" 36404001 1374 -1
"AALB008554" "e2" 60692133 1274 1 "e2" 77392711 1193 1
"AALB002814" "e2" 61867576 9660 -1 "e2" 62433438 14014 1
"AALB009566" "e2" 36010227 2871 -1 "e2" 70978903 5936 1
"AALB009566" "e2" 36010227 2871 -1 "e2" 70994731 2796 1
"AALB003585" "e2" 52443879 14774 1 "e2" 55862366 9855 -1
"AALB008577" "e2" 60434228 1820 1 "e2" 33324825 2429 -1
"AALB008885" "e2" 20666948 3673 1 "e2" 38466805 7969 -1
"AALB003474" "e2" 53794767 791 1 "e2" 80063787 729 -1
"AALB009544" "e2" 12393975 1700 1 "e2" 58279412 2055 1
"AALB006322" "e1" 8050112 2152 -1 "e2" 36815574 2167 1
"AALB015612" "e2" 25171325 1786 -1 "e2" 76250181 1877 1
"AALB009138" "e2" 17337161 1859 -1 "e2" 30436558 1977 -1
"AALB002857" "e2" 62330860 6443 -1 "e2" 45008394 1028 1
"AALB002169" "e2" 33341081 3749 1 "e2" 42621849 2793 1
"AALB008547" "e2" 60956146 4245 1 "e2" 77606184 2468 1
"AALB008151" "e2" 43659984 2167 -1 "e2" 54648867 2238 -1
"AALB009469" "e2" 13331722 934 1 "e2" 81104737 1072 -1
"AALB015790" "e2" 23218616 1906 -1 "e2" 65293504 1543 1
"AALB015790" "e2" 23218616 1906 -1 "e2" 65293504 1543 1
"AALB002946" "e2" 46653107 11017 -1 "e2" 45781302 24868 -1
"AALB015621" "e2" 19385889 1776 1 "e2" 52888098 1587 -1
"AALB005414" "e3" 87491815 1141 -1 "e2" 80260556 1321 -1
"AALB002180" "e2" 33299862 1286 -1 "e2" 37409953 1072 1
"AALB009148" "e2" 17168412 845 -1 "e2" 30252241 1146 -1
"AALB008595" "e2" 60194702 1016 1 "e2" 33559519 848 -1
"AALB009275" "e2" 15631325 1477 -1 "e2" 64904185 1954 1
"AALB007151" "e2" 30022850 5105 1 "e2" 37744626 7232 1
"AALB002257" "e2" 31835571 2362 1 "e2" 47683034 4205 -1
"AALB007167" "e2" 29866749 3011 1 "e2" 46261610 3015 -1
"AALB002571" "e2" 24588548 2581 1 "e2" 68187569 2590 1
"AALB003028" "e2" 47831080 7565 -1 "e2" 67184231 12118 -1
"AALB008264" "e2" 42170397 5537 -1 "e2" 39477723 24627 1
"AALB009014" "e2" 19081219 4405 -1 "e2" 78520260 3172 1
"AALB008255" "e2" 42415689 17726 1 "e2" 39217978 4465 1
"AALB008184" "e2" 43287659 8544 -1 "e2" 64783855 8470 -1
"AALB007150" "e2" 30033926 3654 -1 "e2" 37756929 2790 -1
"AALB002296" "e2" 31123460 7842 1 "e2" 52026832 1395 -1
"AALB009651" "e2" 37011164 4211 1 "e2" 42452990 1778 -1
"AALB008724" "e2" 58285319 1719 1 "e2" 69631532 1211 1
"AALB008724" "e2" 58285319 1719 1 "e2" 69815556 1233 1
"AALB009338" "e2" 14777387 774 -1 "e2" 26163760 1210 -1
"AALB002522" "e2" 25576617 1078 -1 "e2" 63749309 1213 -1
"AALB008125" "e2" 44179061 1654 1 "e2" 40786827 1665 1
"AALB009622" "e2" 36736640 9416 -1 "e2" 39077578 2742 1
"AALB008860" "e2" 21209849 12232 1 "e2" 32917882 135003 1
"AALB008367" "e2" 40685882 1638 1 "e2" 49241250 1607 1
"AALB009258" "e2" 15737865 5908 -1 "e2" 29746851 2789 -1
"AALB008328" "e2" 41099727 1948 -1 "e2" 82801931 16364 -1
"AALB009370" "e2" 14606564 1775 -1 "e2" 25951752 1519 -1
"AALB009346" "e2" 14745731 1619 -1 "e2" 26121420 15377 -1
"AALB015727" "e2" 23546685 4266 1 "e2" 39818390 4202 1
"AALB009601" "e2" 36614562 6856 -1 "e2" 29691742 15160 -1
"AALB002766" "e2" 57145659 494 1 "e2" 66507488 494 -1
"AALB002766" "e2" 57145659 494 1 "e2" 66525475 771 -1
"AALB015861" "e2" 17142761 2169 -1 "e2" 30221084 1649 -1
"AALB015606" "e2" 35094469 4373 1 "e2" 75388226 4231 1
"AALB003520" "e2" 53272178 3534 1 "e2" 82636647 3592 -1
"AALB002682" "e2" 22633066 918 1 "e2" 29527664 896 1
"AALB002880" "e2" 62511658 3112 -1 "e2" 34999510 1156 -1
"AALB003503" "e2" 53517447 944 -1 "e2" 49594314 1269 -1
"AALB002267" "e2" 31674403 11113 -1 "e2" 45423966 12101 -1
"AALB009123" "e2" 17434879 6795 1 "e2" 55549141 8385 -1
"AALB008164" "e2" 43575923 771 1 "e2" 70171788 1069 -1
"AALB003084" "e2" 48903134 9092 1 "e2" 68782103 36911 -1
"AALB003084" "e2" 48903134 9092 1 "e2" 68782103 36911 -1
"AALB009266" "e2" 15684759 4267 -1 "e2" 64830011 2564 1
"AALB009573" "e2" 36184191 1180 -1 "e2" 46909757 1181 1
"AALB003095" "e2" 49055634 1701 1 "e2" 48086516 1381 -1
"AALB007174" "e2" 29771943 4242 -1 "e2" 63532482 3522 -1
"AALB003132" "e2" 49751129 587 -1 "e2" 68093908 10101 1
"AALB003577" "e2" 52538602 4143 -1 "e2" 31643711 3753 -1
"AALB009037" "e2" 18847360 7198 1 "e2" 52600071 1935 1
"AALB003045" "e2" 48048093 5214 1 "e2" 39122234 6252 -1
"AALB002943" "e2" 46637462 7438 1 "e2" 45744091 22282 1
"AALB008101" "e2" 44662389 4304 -1 "e2" 38917254 4745 1
"AALB009015" "e2" 19076745 2589 1 "e2" 78525609 2876 -1
"AALB002110" "e2" 34637887 437 1 "e2" 44287052 1097 1
"AALB007139" "e2" 30542652 15622 1 "e2" 38266387 14163 1
"AALB007139" "e2" 30542652 15622 1 "e2" 38266387 14163 1
"AALB015875" "e2" 16066532 1021 -1 "e2" 30103387 909 -1
"AALB007226" "e2" 29149824 3189 -1 "e2" 63457126 1607 1
"AALB008834" "e2" 21576401 10789 1 "e2" 36221131 3047 1
"AALB002670" "e2" 22756906 2636 -1 "e2" 37257139 3204 -1
"AALB009152" "e2" 17155231 7945 1 "e2" 30239246 7340 1
"AALB009053" "e2" 18737119 1522 -1 "e2" 44894880 1914 -1
"AALB002829" "e2" 61999055 1687 1 "e2" 62271948 1735 -1
"AALB008672" "e2" 58989091 7476 1 "e2" 49783249 164136 1
"AALB008901" "e2" 20352151 2728 -1 "e2" 52338534 3083 1
"AALB008292" "e2" 41742347 860 1 "e2" 29130232 1192 -1
"AALB003491" "e2" 53614688 2661 -1 "e2" 80246617 2171 1
"AALB003493" "e2" 53591785 7340 -1 "e2" 80262242 8113 1
"AALB002284" "e2" 31498566 5111 1 "e2" 51572710 7461 -1
"AALB008462" "e2" 38788259 1356 -1 "e2" 79402299 1825 1
"AALB008462" "e2" 38788259 1356 -1 "e2" 79412030 2077 1
"AALB008462" "e2" 38788259 1356 -1 "e2" 79396828 1471 1
"AALB008462" "e2" 38788259 1356 -1 "e2" 79392926 1460 1
"AALB009644" "e2" 36988684 2864 1 "e2" 42460670 13255 1
"AALB008359" "e2" 40775353 27144 -1 "e2" 82709644 4673 -1
"AALB002837" "e2" 62056100 11181 1 "e2" 62114758 39439 -1
"AALB002760" "e2" 57194321 1836 1 "e2" 66424234 2377 -1
"AALB002760" "e2" 57194321 1836 1 "e2" 66429803 2808 -1
"AALB003667" "e2" 51100308 564 1 "e2" 76334636 1366 -1
"AALB008422" "e2" 39389722 867 1 "e2" 77915375 1490 -1
"AALB008092" "e2" 44876609 6354 -1 "e2" 77882219 3941 1
"AALB002321" "e2" 28155179 5751 -1 "e2" 52460432 5348 1
"AALB003428" "e2" 54454912 4118 -1 "e2" 57354591 27688 -1
"AALB003033" "e2" 47856168 2392 -1 "e2" 67209700 2576 -1
"AALB003488" "e2" 53623684 667 -1 "e2" 80241662 727 1
"AALB008426" "e2" 39352505 2313 -1 "e2" 77957641 1435 1
"AALB009516" "e2" 12770903 6339 -1 "e2" 58862885 1848 -1
"AALB002845" "e2" 62126554 1936 1 "e2" 62075207 2152 -1
"AALB002511" "e2" 25679297 2054 -1 "e2" 67694651 2050 1
"AALB002752" "e2" 57247395 12599 -1 "e2" 45279569 10017 1
"AALB008131" "e2" 44083015 417 1 "e2" 40682108 32428 1
"AALB002982" "e2" 46967578 1145 -1 "e2" 81895372 1064 1
"AALB002504" "e2" 25773654 2864 -1 "e2" 67572621 8281 1
"AALB008236" "e2" 42684611 2372 1 "e2" 47176595 2176 1
"AALB015865" "e2" 16932165 684 -1 "e2" 46763983 511 1
"AALB010877" "e2" 61335565 8360 1 "e2" 66408766 10413 -1
"AALB002441" "e2" 26577198 1643 1 "e2" 33172996 8800 1
"AALB002781" "e2" 56947587 2316 -1 "e2" 66805403 2379 1
"AALB002781" "e2" 56947587 2316 -1 "e2" 66801738 1513 1
"AALB002761" "e2" 57185639 8125 1 "e2" 66479796 4509 1
"AALB002761" "e2" 57185639 8125 1 "e2" 66485127 4160 1
"AALB002761" "e2" 57185639 8125 1 "e2" 66461210 3265 1
"AALB008448" "e2" 38963480 3285 -1 "e2" 45600305 15040 1
"AALB002846" "e2" 62129101 4242 1 "e2" 62068582 6327 -1
"AALB002681" "e2" 22636470 2721 -1 "e2" 29531741 73940 -1
"AALB008323" "e2" 41187929 1835 -1 "e2" 82896914 1732 -1
"AALB009239" "e2" 15993323 2269 1 "e2" 30001209 20322 1
"AALB002158" "e2" 33450378 1794 1 "e2" 75007523 4764 -1
"AALB003473" "e2" 53799751 1679 1 "e2" 80058167 2317 -1
"AALB009619" "e2" 36708358 1169 -1 "e2" 39107004 1468 1
"AALB002516" "e2" 25608615 17831 1 "e2" 63756626 52254 1
"AALB009113" "e2" 17561303 1688 1 "e2" 55366858 2062 -1
"AALB002771" "e2" 57093429 464 1 "e2" 66598158 413 -1
"AALB003670" "e2" 51067766 6351 -1 "e2" 48632156 3788 -1
"AALB008126" "e2" 44176811 1424 1 "e2" 40783267 1653 1
"AALB003486" "e2" 53628718 7976 1 "e2" 80229263 5224 -1
"AALB003937" "e2" 38771061 1995 -1 "e2" 56338514 12387 1
"AALB002823" "e2" 61957068 8271 -1 "e2" 62353931 2298 1
"AALB008717" "e2" 58361279 2587 -1 "e2" 69928832 2657 -1
"AALB008223" "e2" 42894531 1927 1 "e2" 47392003 2530 1
"AALB009327" "e2" 14988076 12656 -1 "e2" 26431029 1294 -1
"AALB004806" "e3" 79104609 995 -1 "e2" 62321678 704 1
"AALB004806" "e3" 79104609 995 -1 "e2" 62340393 704 1
"AALB004806" "e3" 79104609 995 -1 "e2" 62321678 704 1
"AALB004806" "e3" 79104609 995 -1 "e2" 62340393 704 1
"AALB004806" "e3" 79104609 995 -1 "e2" 62321678 704 1
"AALB004806" "e3" 79104609 995 -1 "e2" 62340393 704 1
"AALB009430" "e2" 13687173 6042 -1 "e2" 24963484 6333 -1
"AALB009447" "e2" 13592348 1843 1 "e2" 76028730 2212 1
"AALB003484" "e2" 53649575 3484 -1 "e2" 80207418 3165 1
"AALB002479" "e2" 25968745 2923 -1 "e2" 39209987 1780 -1
"AALB015676" "e2" 57584070 992 1 "e2" 79894076 1020 1
"AALB009567" "e2" 36030092 15535 1 "e2" 70949408 6630 -1
"AALB008542" "e2" 61046781 3787 1 "e2" 77715861 2417 1
"AALB009027" "e2" 18886047 7112 -1 "e2" 65453359 7933 -1
"AALB008251" "e2" 42467721 947 1 "e2" 70796351 29315 1
"AALB002243" "e2" 31976825 2639 1 "e2" 40799800 2803 -1
"AALB008618" "e2" 59722904 1705 -1 "e2" 43331120 740 1
"AALB002302" "e2" 31014754 9226 1 "e2" 29339700 44009 -1
"AALB006347" "e1" 7771143 1763 -1 "e2" 27265546 1095 -1
"AALB002577" "e2" 24443880 2108 -1 "e2" 60869245 2297 1
"AALB009664" "e2" 37226815 8934 -1 "e2" 42193409 13768 1
"AALB015601" "e2" 35288103 907 1 "e2" 79904094 765 -1
"AALB008085" "e2" 44920299 1524 1 "e2" 77824553 1565 -1
"AALB010869" "e2" 61462700 9399 -1 "e2" 66234556 4829 1
"AALB003429" "e2" 54451137 611 1 "e2" 57349900 875 1
"AALB003519" "e2" 53278384 2040 -1 "e2" 49335170 15085 -1
"AALB008659" "e2" 59120401 3837 1 "e2" 31371736 3446 1
"AALB003500" "e2" 53522449 1017 1 "e2" 49599514 1381 1
"AALB002531" "e2" 25436245 1162 1 "e2" 63608111 1170 1
"AALB008842" "e2" 21466294 12482 -1 "e2" 36094680 13028 -1
"AALB008882" "e2" 20690270 1609 1 "e2" 38491304 2073 1
"AALB008258" "e2" 42375492 6238 -1 "e2" 39288843 5995 1
"AALB009267" "e2" 15675370 8665 1 "e2" 64833389 2089 -1
"AALB007261" "e2" 28604934 2026 -1 "e2" 71621072 1631 -1
"AALB009503" "e2" 12912394 18912 -1 "e2" 59132001 21364 -1
"AALB003091" "e2" 48980287 1893 -1 "e2" 48168713 1745 1
"AALB009731" "e2" 38288443 2388 1 "e2" 46243320 2439 1
"AALB002882" "e2" 62520364 3007 1 "e2" 83262343 16379 1
"AALB002952" "e2" 46722764 384 -1 "e2" 45914974 474 -1
