# genome1: genome1
# genome2: genome2
# genome3: genome3
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign
0 2R 15096047 6064 + 3R 103505893 19945 - 2R 24561610 9830 -
0 2R 15134027 2301 + 3R 103462697 2460 + 2R 24518016 3509 +
0 2R 15136577 1316 + 3R 103465233 1279 + 2R 24521615 1344 +
0 2R 15168658 10743 + 3R 103421049 3839 - 2R 24478074 3938 -
0 2R 15356780 5055 + 3R 134919639 8652 + 2R 39391456 6631 +
0 2R 15366539 4671 + 3R 134945193 4336 + 2R 39402710 5130 +
0 2R 15371298 1631 + 3R 134950501 1843 + 2R 39409550 1784 +
0 2R 15373124 2917 + 3R 134952359 3227 + 2R 39412272 2605 +
0 2R 15403027 12691 + 3R 134984970 12260 + 2R 39453524 12813 +
0 2R 15427072 845 + 3R 135004153 5315 + 2R 39485943 876 +
0 2R 15428963 3258 + 3R 135009556 4082 + 2R 39487819 18850 +
0 2R 15444389 8934 + 3R 135031387 12803 + 2R 39512200 4221 +
0 2R 15454668 10481 + 3R 135049422 9208 + 2R 64831938 8132 -
0 2R 15502452 293 + 3R 135102425 1100 + 2R 64780582 311 -
0 2R 15511127 5461 + 3R 135121551 4625 + 2R 64759276 5721 -
0 2R 15522290 7572 + 3R 135132707 8213 + 2R 64743010 7753 -
0 2R 15530841 4652 + 3R 135143104 5590 + 2R 64734738 6110 -
0 2R 15543504 3892 + 3R 135158706 4630 + 2R 64717506 4094 -
0 2R 15567482 757 + 3R 135187558 966 + 2R 28370962 1234 -
0 2R 15571122 8817 + 3R 135192066 10513 + 2R 28357781 8131 -
0 2R 15604639 536 + 3R 135224086 9277 + 2R 28321393 11425 -
0 2R 15606249 8377 + 3R 135234886 9788 + 2R 29595656 9467 +
0 2R 15647799 16934 + 3R 135282894 4514 + 2R 29644646 4450 +
0 2R 15665192 4056 + 3R 135302857 3848 + 2R 29666475 3921 +
0 2R 15672756 5330 + 3R 135310511 7047 + 2R 29680414 669 +
0 2R 15678413 1985 + 3R 135317764 1949 + 2R 29681293 2057 +
0 2R 15796215 1076 + 3R 135445959 3552 + 2R 29799802 10005 +
0 2R 15907555 1950 + 3R 111719276 2922 - 2R 29922970 2116 +
0 2R 15922455 3257 + 3R 111702844 4224 - 2R 29939145 3509 +
0 2R 15932995 1357 + 3R 111693295 2479 - 2R 29949464 1983 +
0 2R 15935353 2093 + 3R 111691040 2253 - 2R 29952472 2199 +
0 2R 15951481 1110 + 3R 111667504 1849 - 2R 29974454 1196 +
0 2R 16005767 21669 + 3R 106104624 4432 + 2R 46383390 4300 -
0 2R 16086267 3144 + 3R 105186234 13531 + 2R 26416148 5668 +
0 2R 16110807 1624 + 3R 105212471 4525 + 2R 26449834 1735 +
0 2R 16171566 17199 + 3R 105288997 3738 + 2R 26530446 3457 +
0 2R 16349614 34281 + 3R 105469188 7617 + 2R 26720654 2445 +
0 2R 16384185 2908 + 3R 105478800 1257 + 2R 26725248 1178 +
0 2R 16390573 28829 + 3R 105484130 22551 + 2R 26730391 22826 +
0 2R 16526265 2328 + 3R 105626062 4245 + 2R 26870744 2339 +
0 2R 16552677 1706 + 3R 105656223 1712 + 2R 26900451 1748 +
0 2R 16554477 5217 + 3R 105658288 5704 + 2R 26902610 5691 +
0 2R 16562273 1208 + 3R 105666207 1943 + 2R 26911117 1488 +
0 2R 16637661 3279 + 3R 105761522 20410 + 2R 26989187 2577 +
0 2R 16744251 2721 + 3R 105863114 3721 + 2R 27097431 2906 +
0 2R 16748463 888 + 3R 105867140 1445 + 2R 46704606 1353 -
0 2R 16750639 1938 + 3R 105869566 1998 + 2R 46701409 1674 -
0 2R 16754375 1190 + 3R 105873210 1560 + 2R 46698199 1553 -
0 2R 16817817 552 + 3R 105929289 633 + 2R 46617833 336 -
0 2R 16822978 9811 + 3R 105934310 10360 + 2R 46596478 10550 -
0 2R 16847955 1161 + 3R 105969208 1368 + 2R 46576584 1154 -
0 2R 16945764 6691 + 3R 106056226 6494 + 2R 46439277 8683 -
0 2R 16957920 12170 + 3R 111632122 10737 - 2R 30000812 11880 +
0 2R 17023086 6267 + 3R 111559301 7078 - 2R 30087103 5831 +
0 2R 17029791 3843 + 3R 111552729 1991 - 2R 30099982 1885 +
0 2R 17044438 441 + 3R 111541081 647 - 2R 30113085 645 +
0 2R 17092494 7641 + 3R 111487338 5451 - 2R 30175072 5118 +
0 2R 17244663 785 + 3R 111331766 5922 - 2R 30330390 883 +
0 2R 17256011 2202 + 3R 111318856 2265 - 2R 30340577 3920 +
0 2R 17259942 681 + 3R 111315415 882 - 2R 30345021 946 +
0 2R 17260919 2208 + 3R 111312715 2443 - 2R 30346138 2317 +
0 2R 17263836 2380 + 3R 111310742 194 - 2R 30350195 1460 +
0 2R 17267865 2706 + 3R 133899151 3370 - 2R 30353775 3343 +
0 2R 17298858 7764 + 3R 122323694 4236 + 2R 54813248 4023 +
0 2R 17369875 7562 + 3R 122885067 15596 - 2R 55338470 9581 -
0 2R 17412551 1786 + 3R 122851832 2079 - 2R 55266308 30358 -
0 2R 17436264 2505 + 3R 122820588 1898 - 2R 55232803 1361 -
0 2R 17441449 7911 + 3R 122815151 2727 - 2R 55209183 20707 -
0 2R 17600189 2945 + 3R 122630067 650 - 2R 55033830 1034 -
0 2R 17619715 2449 + 3R 122592238 2896 - 2R 55010003 21459 -
0 2R 17644495 1397 + 3R 122553828 3805 - 2R 54979553 1414 -
0 2R 17652795 685 + 3R 122548066 590 - 2R 54970864 949 -
0 2R 17697904 2177 + 3R 122453156 1961 - 2R 54923268 1913 -
0 2R 17726336 2192 + 3R 122422826 2784 - 2R 54893317 2139 -
0 2R 17728893 2488 + 3R 122419861 2700 - 2R 54890327 1469 -
0 2R 17768028 9066 + 3R 122332593 53071 - 2R 54822125 50102 -
0 2R 17795358 3391 + 3R 122306507 4015 - 2R 54794595 3449 -
0 2R 17807685 10125 + 3R 122286551 10540 - 2R 54773827 10208 -
0 2R 17821766 384 + 3R 122281745 620 - 2R 54768734 579 -
0 2R 17822545 6604 + 3R 122276031 5399 - 2R 40354720 3223 -
0 2R 17833899 2441 + 3R 122266488 2463 - 2R 40346414 2120 -
0 2R 17841436 1400 + 3R 122259618 2560 - 2R 40340290 1430 -
0 2R 17866952 4928 + 3R 122217199 4889 - 2R 40305147 23813 -
0 2R 17873600 498 + 3R 122213037 1151 - 2R 40300304 1275 -
0 2R 17875791 3672 + 3R 122205819 5811 - 2R 40294818 2657 -
0 2R 17917492 11064 + 3R 122158724 13466 - 2R 40241854 41896 -
0 2R 17950529 3483 + 3R 127973378 2232 + 2R 61197802 1738 +
0 2R 17970161 7187 + 3R 127997202 16473 + 2R 61227067 13396 +
0 2R 18160353 3287 + 3R 150571967 3458 + 2R 57665570 3233 -
0 2R 18424934 3605 + 3R 150865663 4477 + 2R 44538738 3907 +
0 2R 18595616 16501 + 3R 151030768 19307 + 2R 44742269 4107 +
0 2R 18617289 1488 + 3R 151064517 1386 + 2R 44760735 1436 +
0 2R 18696712 1304 + 3R 113347126 4129 - 2R 78670477 1681 -
0 2R 18699211 5091 + 3R 113337103 4975 - 2R 78650782 4420 -
0 2R 18723338 554 + 3R 138435498 476 + 2R 52455651 1257 +
0 2R 18761271 1801 + 3R 143266092 2750 + 2R 65314212 2243 +
0 2R 18907204 620 + 3R 143425705 6340 + 2R 65493354 43902 +
0 2R 18930455 5914 + 3R 143458176 16779 + 2R 65541541 9549 +
0 2R 18950385 3772 + 3R 143479999 3367 + 2R 78392193 2860 -
0 2R 19122800 4564 + 3R 143656872 10162 + 2R 78143308 10115 -
0 2R 19131010 4775 + 3R 143670407 1642 + 2R 78127543 1503 -
0 2R 19175548 12147 + 3R 112852994 9088 + 2R 52831114 11314 -
0 2R 19391673 16743 + 3R 113088218 26605 + 2R 52577254 66472 -
0 2R 19454269 703 + 3R 113165680 2584 + 2R 52571887 4011 -
0 2R 19455148 3328 + 3R 113174882 629 + 2R 52565345 646 -
0 2R 19458774 694 + 3R 113175979 788 + 2R 52564080 623 -
0 2R 19460831 1935 + 3R 113177289 2512 + 2R 52561738 1902 -
0 2R 19462808 7093 + 3R 113180751 752 + 2R 52559067 520 -
0 2R 19473072 923 + 3R 113190539 869 + 2R 52549141 851 -
0 2R 19528650 1602 + 3R 138416348 6800 - 2R 52441080 5857 -
0 2R 19538919 8833 + 3R 119995977 2488 - 2R 69932978 3885 +
0 2R 19549735 1937 + 3R 119983803 2577 - 2R 69954136 1844 +
0 2R 19598466 713 + 3R 115856977 750 - 2R 50308773 710 +
0 2R 19659402 12916 + 3R 115771924 16600 - 2R 50405214 12864 +
0 2R 19674546 2742 + 3R 115764908 3088 - 2R 50421180 2807 +
0 2R 19716667 10897 + 3R 115709071 20427 - 2R 50459472 22602 +
0 2R 19727837 9975 + 3R 115697900 3789 - 2R 50489194 3738 +
0 2R 19745243 1299 + 3R 115688746 1399 - 2R 50500384 1388 +
0 2R 19747137 3484 + 3R 115683179 5155 - 2R 50502841 14968 +
0 2R 19781843 1856 + 3R 115652380 1450 - 2R 50536426 919 +
0 2R 19786530 1914 + 3R 115644770 3277 - 2R 50541288 3290 +
0 2R 19789609 6648 + 3R 115638225 4367 - 2R 50546294 4389 +
0 2R 19796399 1047 + 3R 115636525 1204 - 2R 50551953 1182 +
0 2R 19798099 2150 + 3R 115633264 2945 - 2R 50553526 2896 +
0 2R 19814817 17531 + 3R 115595244 3423 - 2R 50594284 1660 +
0 2R 19846935 13329 + 3R 115564279 8220 - 2R 50621620 27797 +
0 2R 19913460 12714 + 3R 115499616 23657 - 2R 50682411 12633 +
0 2R 19926963 1098 + 3R 115497200 1524 - 2R 50696071 1506 +
0 2R 19933431 2300 + 3R 115489573 2413 - 2R 80977144 2254 +
0 2R 19956374 2056 + 3R 115453157 15673 - 2R 81004751 1422 +
0 2R 19996715 644 + 3R 115424480 644 - 2R 81049794 797 +
0 2R 20012685 1617 + 3R 115408343 964 - 2R 57626476 903 -
0 2R 20025849 4728 + 3R 115389861 5082 - 2R 57606421 2783 -
0 2R 20065580 4871 + 3R 115338836 25817 - 2R 57563334 4613 -
0 2R 20138151 4611 + 3R 113577284 2601 + 2R 57462786 3069 -
0 2R 20157792 1002 + 3R 113595808 5138 + 2R 57437670 16672 -
0 2R 20160697 3720 + 3R 113602118 4150 + 2R 61484176 3424 +
0 2R 20198783 6731 + 3R 113664774 8213 + 2R 61541016 6749 +
0 2R 20209073 3238 + 3R 113676054 4774 + 2R 52223573 3910 -
0 2R 20274010 7431 + 3R 113743982 3685 + 2R 52152207 3114 -
0 2R 20301057 4333 + 3R 113768147 20799 + 2R 52108265 16009 -
0 2R 20508002 8013 + 2L 69844407 2570 - X 5743590 2612 -
0 2R 20550626 1040 + 3R 124299449 1599 - 2R 38327014 1349 -
0 2R 20552366 12567 + 3R 124284535 14393 - 2R 38338921 12620 +
0 2R 20569875 14443 + 3R 124265029 1596 - 2R 38370402 1492 +
0 2R 20585706 5141 + 3R 124256900 7850 - 2R 38373648 5110 +
0 2R 20592765 3269 + 3R 124253067 3161 - 2R 38380626 3188 +
0 2R 20673835 1961 + 3R 124109323 2056 - 2R 38471963 1625 +
0 2R 20756184 2353 + 3R 123965995 9936 - 2R 59319101 3795 +
0 2R 20859099 5400 + 3R 123819800 6927 - 2R 59441268 2724 +
0 2R 20888087 3554 + 3R 123772454 4980 - 2R 32707833 4902 +
0 2R 21113490 5367 + 3R 147344729 6874 - 2R 41157294 8594 -
0 2R 21120322 1712 + 3R 147342647 1633 - 2R 41154289 1721 -
0 2R 21122216 1297 + 3R 147339102 1678 - 2R 41151462 1395 -
0 2R 21175605 2417 + 3R 147283879 1244 - 2R 41087949 1230 -
0 2R 21298046 6719 + 3R 147140566 29037 - 2R 40925109 11769 -
0 2R 21366753 14548 + 3R 107415655 5427 + 2R 35995968 2986 +
0 2R 21382268 3840 + 3R 107421538 6803 + 2R 36003535 28783 +
0 2R 21449638 1387 + 3R 107490502 2236 + 2R 36076750 1003 +
0 2R 21496783 1211 + 3R 107519068 9309 - 2R 36109355 2684 -
0 2R 21519276 859 + 3R 107562188 967 + 2R 36160385 715 +
0 2R 21529352 9131 + 3R 107579140 5040 + 2R 36177643 3517 +
0 2R 21571079 1694 + 3R 107627117 1691 + 2R 36219571 1884 +
0 2R 21573221 3274 + 3R 107629325 3390 + 2R 36221816 3805 +
0 2R 21576582 3493 + 3R 107632819 4181 + 2R 36226802 1942 +
0 2R 21580120 12051 + 3R 107640036 11003 + 2R 36232723 9437 +
0 2R 21592786 16423 + 3R 107652074 5507 + 2R 36247963 5554 +
0 2R 21609284 1584 + 3R 107667355 1653 + 2R 36263850 1648 +
0 2R 21611399 800 + 3R 107669591 806 + 2R 36265996 1075 +
0 2R 21621062 1262 + 3R 107679479 2116 + 2R 36280045 1886 +
0 2R 21623192 1536 + 3R 107682055 1509 + 2R 36282920 1541 +
0 2R 21667875 13920 + 3R 107727554 16015 + 2R 36330507 12839 +
0 2R 21684376 3688 + 3R 107745016 1978 + 2R 36347701 1876 +
0 2R 21697629 2601 + 3R 107756903 2944 + 2R 36358882 2732 +
0 2R 21895898 10785 + 3R 107933483 21565 + 2R 36553725 32962 +
0 2R 21950287 1217 + 3R 107995219 1229 + 2R 36634759 2496 +
0 2R 21961793 1217 + 3R 108004923 2017 + 2R 36644171 2796 +
0 2R 22055588 1071 + 3R 108111580 2033 + 2R 36754151 1037 +
0 2R 22152976 7866 + 3R 108211707 8234 + 2R 36789237 86866 +
0 2R 22209372 6050 + 3R 108289034 16521 - 2R 36946961 24793 -
0 2R 22231138 3836 + 3R 108277455 5114 - 2R 36938856 5846 -
0 2R 22237425 1258 + 3R 108273339 2573 - 2R 36935439 1856 -
0 2R 22239094 494 + 3R 108272618 479 - 2R 36934501 617 -
0 2R 22242284 28430 + 3R 108263839 2633 - 2R 36925924 2356 -
0 2R 22301047 2523 + 3R 108360702 3496 + 2R 37033279 1541 +
0 2R 22311489 1314 + 3R 108364631 9093 + 2R 37047644 1371 +
0 2R 22345323 2171 + 3R 108407111 3058 + 2R 37090921 3701 +
0 2R 22351752 3178 + 3R 108411686 7466 + 2R 29507051 9144 +
0 2R 22357864 17760 + 3R 108426858 13186 + 2R 29521828 12701 +
0 2R 22377489 1044 + 3R 108442207 631 + 2R 29537437 1230 +
0 2R 22400173 7778 + 3R 108469040 9574 + 2R 27540362 8365 +
0 2R 22421834 3627 + 3R 108496299 2685 + 2R 27563083 2650 +
0 2R 22427007 8149 + 3R 108500937 9303 + 2R 27567686 3919 +
0 2R 22436714 6401 + 3R 108510382 7301 + 2R 27579092 5538 +
0 2R 22443559 955 + 3R 108517763 374 + 2R 27584758 800 +
0 2R 22473623 2126 + 3R 108552217 9854 + 2R 27616988 2126 +
0 2R 22506271 1198 + 3R 108590272 1411 + 3L 205387510 1123 +
0 2R 22578205 2533 + 3R 108670852 1636 + 2R 29469493 1529 +
0 2R 22584543 4404 + 3R 108677726 3762 + 2R 29476588 5362 +
0 2R 22595531 17258 + 3R 108723380 2471 + 2R 29492126 12786 +
0 2R 22747124 6828 + 3R 148640784 7167 - 2R 42455530 7556 -
0 2R 22841757 8398 + 3R 128834442 3078 + 2R 71803744 3076 +
0 2R 22850540 3810 + 3R 128843988 4094 + 2R 71851236 3913 +
0 2R 22854427 9896 + 3R 128848146 8823 + 2R 71855197 11610 +
0 2R 22870032 1221 + 3R 128861601 3581 + 2R 71875020 1649 +
0 2R 22882738 5727 + 3R 128909554 2542 + 2R 71903016 2231 +
0 2R 22921268 1358 + 3R 128953421 1362 + 2R 71948778 1730 +
0 2R 22964936 17592 + 3R 128999772 24742 + 2R 72001758 26379 +
0 2R 23013632 3743 + 3R 129083631 5054 + 2R 72061884 3823 +
0 2R 23024835 2863 + 3R 120980476 846 + 2R 72080442 860 +
0 2R 23027981 7127 + 3R 120982091 13761 + 2R 72082150 6959 +
0 2R 23053865 1027 + 3R 121006607 3397 + 2R 72116793 1217 +
0 2R 23055291 1485 + 3R 121010406 1505 + 2R 72118375 1492 +
0 2R 23061947 1694 + 3R 121017390 1918 + 2R 72132501 1564 +
0 2R 23082236 3195 + 3R 121102336 2403 + 2R 72142021 22618 +
0 2R 23165948 7808 + 3R 121209974 4839 + 2R 65050334 4826 -
0 2R 23285068 6920 + 3R 121339668 6979 + 2R 64850860 24848 -
0 2R 23305652 1280 + 3R 121363524 1238 + 2R 64847447 1393 -
0 2R 23328098 24613 + 3R 121393685 14488 + 2R 39550972 30129 +
0 2R 23361383 3163 + 3R 121455888 3278 + 2R 39588082 3155 +
0 2R 23431176 1978 + 3R 121553905 1932 + 2R 39689904 1931 +
0 2R 23670084 1367 + 3R 121845373 1332 + 2R 39959828 1365 +
0 2R 23673835 5755 + 3R 121852013 3643 + 2R 39966299 25232 +
0 2R 23720527 3837 + 3R 121893981 1801 + 2R 40005473 1695 +
0 2R 23729906 3130 + 3R 121901712 17576 + 2R 40013567 20029 +
0 2R 23749384 1650 + 3R 121925208 35318 + 2R 40038240 18625 +
0 2R 23923899 1369 + 3R 122145915 838 - 2R 40232013 1168 -
0 2R 24090631 434 + 3R 127764799 783 - 2R 60997006 293 -
0 2R 24091314 2636 + 3R 127761673 3057 - 2R 60993691 1011 -
0 2R 24098553 27953 + 3R 127750935 5796 - 2R 60985423 2477 -
0 2R 24132988 1749 + 3R 127716406 1194 - 2R 60938736 1346 -
0 2R 24136684 3539 + 3R 127710749 2878 - 2R 60933856 1872 -
0 2R 24230565 2937 + 3R 127615889 5407 - 2R 60838034 16392 -
0 2R 24308160 12133 + 3R 127522657 3718 - 2R 60737887 31851 -
0 2R 24413299 2523 + 3R 127413276 4777 - 2R 60637646 2236 -
0 2R 24462022 4070 + 3R 127358808 4105 - 2R 60584521 2390 -
0 2R 24469010 1123 + 3R 127354619 1065 - 2R 68053498 1009 +
0 2R 24771644 5509 + 3R 127028325 14631 - 2R 68447084 4871 +
0 2R 24788961 6847 + 3R 127006315 3617 - 2R 68480554 3472 +
0 2R 24804295 7761 + 3R 126990495 8296 - 2R 68499116 6063 +
0 2R 24825251 647 + 3R 126973936 1945 - 2R 68516877 1049 +
0 2R 25036621 3822 + 3R 126738516 6027 - 2R 77976682 75283 +
0 2R 25051374 2759 + 3R 126706487 2681 - 2R 76110231 1453 -
0 2R 25149939 11082 + 3R 126551295 25061 - 2R 75969691 53253 -
0 2R 25187747 2992 + 3R 106187552 6181 + 2R 46269286 3675 -
0 2R 25197057 1423 + 3R 106198771 4363 + 2R 46260692 1985 -
0 2R 25204009 10185 + 3R 106204186 13045 + 2R 46245834 7904 -
0 2R 25226126 6075 + 3R 106228942 6276 + 2R 46221368 6262 +
0 2R 25315371 952 + 3R 109834078 1193 - 2R 63472555 1296 +
0 2R 25430488 665 + 3R 109669231 834 - 2R 63588282 900 +
0 2R 25457562 2489 + 3R 109639048 2473 - 2R 63616124 2501 +
0 2R 25536403 13665 + 3R 135777666 16106 - 2R 67567157 11512 -
0 2R 25554768 2013 + 3R 135770430 2013 - 2R 67560513 2031 -
0 2R 25576829 12403 + 3R 135719854 5239 - 2R 67529054 11754 -
0 2R 25613926 696 + 3R 135692418 811 - 2R 67495158 857 -
0 2R 25616436 3233 + 3R 135687653 1985 - 2R 67490209 2567 -
0 2R 25673466 2420 + 3R 135620420 2031 - 2R 67416282 2543 -
0 2R 25677150 862 + 3R 135617031 1031 - 2R 67411708 969 -
0 2R 25678299 1362 + 3R 135615293 1422 - 2R 67410060 1416 -
0 2R 25681847 1267 + 3R 135611886 1181 - 2R 67406530 1209 -
0 2R 25684756 1035 + 3R 135609104 1033 - 2R 67404070 918 -
0 2R 25700814 755 + X 14285915 758 - 2L 134023321 970 -
0 2R 25702005 1767 + 3R 114940457 1761 + 2R 67378824 1715 -
0 2R 25725663 8982 + 3R 114973753 3024 + 2R 67332081 3248 -
0 2R 25739779 1333 + 3R 114982019 3020 + 2R 67322284 1481 -
0 2R 25750031 13134 + 3R 114993737 17420 + 2R 67289014 15136 -
0 2R 25773040 6955 + 3R 115015436 14460 + 2R 67265223 13282 -
0 2R 25840933 4034 + 3R 115099712 4871 + 2R 67193150 13875 -
0 2R 25849687 1432 + 3R 156763166 1545 - 2R 30558242 1511 +
0 2R 25852469 16752 + 3R 156749699 10786 - 2R 30562267 16212 +
0 2R 25872214 1776 + 3R 156737403 10140 - 2R 30581491 1932 +
0 2R 25949537 4115 + 3R 156604673 53676 - 2R 30629309 57155 +
0 2R 25999724 13402 + 3R 156552712 13523 - 2R 30718767 13069 +
0 2R 26014393 455 + 3R 156551490 458 - 2R 30733213 657 +
0 2R 26032519 1569 + 3R 132840348 1522 - 2R 30751188 1472 +
0 2R 26036416 6578 + 3R 132829333 9455 - 2R 30755138 7328 +
0 2R 26084046 2192 + 3R 132780226 1111 - 2R 30811300 2153 +
0 2R 26184914 459 + 3R 147472587 55757 - 2R 41176595 156780 -
0 2R 26328449 4456 + 3R 123491222 5178 - 2R 32928256 4471 +
0 2R 26437460 5745 + 3R 123376127 34978 - 2R 32999549 30449 +
0 2R 26446652 617 + 3R 123371622 617 - 2R 33033443 1020 +
0 2R 26457825 8819 + 3R 123350780 8969 - 2R 33045981 8525 +
0 2R 26470618 1678 + 3R 123346136 1606 - 2R 33059881 889 +
0 2R 26488785 7722 + 3R 123319116 6025 - 2R 33084223 1935 +
0 2R 26508971 2005 + 3R 123292388 1487 - 2R 33101332 1191 +
0 2R 26520502 717 + 3R 123279817 1249 - 2R 33112597 1504 +
0 2R 26522402 1318 + 3R 123277287 1560 - 2R 55689448 1549 -
0 2R 26634756 5239 + 3R 123117463 15153 - 2R 55547817 16107 -
0 2R 26648533 1225 + 3R 123105669 10312 - 2R 55537330 8675 -
0 2R 26656043 4229 + 3R 123095677 3907 - 2R 55527011 3609 -
0 2R 26668019 4784 + 3R 123075011 8900 - 2R 55512433 4062 -
0 2R 26678924 3524 + 3R 123068576 3426 - 2R 55502985 3595 -
0 2R 26683591 758 + 3R 123065503 2740 - 2R 55500269 2333 -
0 2R 26685173 9163 + 3R 123055220 1987 - 2R 55488988 1637 -
0 2R 26694716 419 + 3R 123052816 2080 - 2R 55487135 1483 -
0 2R 26699932 6554 + 3R 123040034 10954 - 2R 55462735 10722 +
0 2R 26709586 1482 + 3R 123036461 1683 - 2R 55475659 1931 +
0 2R 26718229 4853 + 3R 123028086 8111 - 2R 55480759 3847 +
0 2R 26723904 2767 + 3R 122997513 3101 - 2R 55455607 3076 -
0 2R 26727001 1244 + 3R 122995801 1679 - 2R 55453897 1678 -
0 2R 26729516 7948 + 3R 122979986 14980 - 2R 55439874 13589 -
0 2R 26742300 1437 + 3R 122978075 1618 - 2R 55436886 1621 -
0 2R 26746668 7581 + 3R 152853343 5861 + 2R 50971858 29977 -
0 2R 26818658 4861 + 3R 152922855 5587 + 2R 50924415 2625 -
0 2R 26889796 3620 + 3R 153020100 6457 + 2R 53453324 5625 +
0 2R 26963812 14411 + 3R 153107979 44051 + 2R 53525414 30492 +
0 2R 27253522 1493 + 3R 153457014 18653 + 2R 53835069 11390 +
0 2R 27279026 654 + 3R 153504632 682 + 2R 53869436 1185 +
0 2R 27281475 4438 + 3R 153505613 6305 + 2R 53873615 3458 +
0 2R 27356946 18349 + 3R 153588047 19964 + 2R 53946258 18390 +
0 2R 27406033 943 + 3R 153649593 1631 + 2R 53997848 1018 +
0 2R 27466922 8174 + 3R 153719018 4374 + 2R 64590044 1250 +
0 2R 27475931 2543 + 3R 153728099 3652 + 2R 64596754 1946 +
0 2R 27479015 11277 + 3R 153739825 5122 + 2R 64609622 6838 +
0 2R 27493551 1343 + 3R 111945849 1692 + 2R 28458980 1632 -
0 2R 27495055 6335 + 3R 111951520 2861 + 2R 28452167 2919 -
0 2R 27520076 1130 + 3R 137691454 1286 - 2R 28432267 1074 -
0 2R 27524530 19493 + 3R 137667576 8559 - 2R 28407988 14521 -
0 2R 27544338 6304 + 3R 137659331 2430 - 2R 28400704 3055 -
0 2R 27551265 11441 + 3R 137654984 4273 - 2R 28396583 3363 -
0 2R 27573592 7624 + 3R 137620659 11850 - 2R 57676313 7999 +
0 2R 27589901 10736 + 3R 137595681 13553 - 2R 57696944 7920 +
0 2R 27646184 1040 + 3R 140242863 13115 + 2R 74233804 872 -
0 2R 27677507 8358 + 3R 140281552 24037 + 2R 74081288 108705 -
0 2R 27822270 2392 + 3R 140437692 3950 + 2R 74024587 3068 -
0 2R 27829459 3426 + 3R 140444761 1617 + 2R 74017804 1485 -
0 2R 27833599 3639 + 3R 140450216 3635 + 2R 74011849 1650 +
0 2R 27837471 1761 + 3R 139279592 2000 - 2R 79077035 1840 -
0 2R 27839373 761 + 3R 139278787 761 - 2R 79075963 931 -
0 2R 27923386 1061 + 3R 139175698 1376 - 2R 78966786 1272 -
0 2R 27939867 5642 + 3R 139151318 18650 - 2R 78942730 10839 -
0 2R 28026916 6407 + 3R 138315694 7344 - 2R 52329193 7144 -
0 2R 28087612 6790 + 3R 138240491 10061 - 2R 52261615 7587 -
0 2R 28183390 16072 + 3R 138127378 22049 - 2R 61617588 36799 +
0 2R 28207205 11974 + 3R 150446792 23448 + 2R 79679320 36305 -
0 2R 28256663 5527 + 3R 150513719 11593 + 2R 79626878 22123 -
0 2R 28274418 2791 + 3R 150540702 1461 + 2R 79620926 1840 -
0 2R 28314383 2590 + 3R 128269932 12300 + 2R 57387617 14100 -
0 2R 28328122 1403 + 3R 128284621 7678 + 2R 57377153 2226 -
0 2R 28341637 1256 + 3R 128297470 1148 + 2R 57362096 1410 -
0 2R 28457438 8730 + 3R 128419526 12006 + 2R 71448861 16346 +
0 2R 28466389 13802 + 3R 128432889 13912 + 2R 71466386 15280 +
0 2R 28536576 2376 + 3R 128514046 2996 + 2R 71538970 2079 +
0 2R 28573683 4577 + 3R 128557051 4487 + 2R 71571529 5693 +
0 2R 28642263 2073 + 3R 128654776 1349 + 2R 71656225 1224 +
0 2R 28644917 810 + 3R 128658294 1243 + 2R 71658361 931 +
0 2R 28648078 7518 + 3R 128659571 10647 + 2R 71662041 8064 +
0 2R 28674727 1119 + 3R 128694118 1242 + 2R 71689697 1250 +
0 2R 28693891 4369 + 3R 128709649 16080 + 2R 71716789 4146 +
0 2R 28698770 5401 + 3R 128726074 2342 + 2R 71721408 2347 +
0 2R 28705352 5176 + 3R 128732437 5509 + 2R 71729376 5207 +
0 2R 28790210 3611 + 3R 138663789 5845 + 2R 54132760 107121 +
0 2R 28907153 1082 + 3R 138786937 1573 + 2R 54241633 1247 +
0 2R 28912451 8957 + 3R 138793354 6820 + 2R 54254475 6864 +
0 2R 28927051 1840 + 3R 138800345 10397 + 2R 54261515 10194 +
0 2R 28929527 12082 + 3R 155262444 4624 + 2R 45160478 3733 +
0 2R 28945162 856 + 3R 155280290 2106 + 2R 45178447 938 +
0 2R 28950874 18710 + 3R 155288100 20278 + 2R 45183943 16591 +
0 2R 28971328 1770 + 3R 155308819 1879 + 2R 45205585 1664 +
0 2R 28973743 1637 + 3R 155311168 1556 + 2R 45207961 1494 +
0 2R 28988230 1636 + 3R 155328333 7922 + 2R 63368382 1802 -
0 2R 28990158 3747 + 3R 155336751 3442 + 2R 63364420 3698 -
0 2R 29024989 1892 + 3R 155390550 2156 + 2R 63325392 6121 -
0 2R 29032625 4758 + 3R 155398489 9420 + 2R 63312475 5753 -
0 2R 29047839 6423 + 3R 155434085 4362 + 2R 63293878 13727 -
0 2R 29122046 4816 + 3R 155506088 4817 + 2R 63210332 2327 -
0 2R 29265075 2441 + 3R 155652588 2663 + 2R 63030675 9570 -
0 2R 29268009 757 + 3R 155655549 1455 + 2R 63029284 1148 -
